Verse,Text
1,Oñ e̩ne̩ke̩le̩ abo Lifaiʼka le nyʼanʼo̩ma onobule̩ Lifai chʼo̩ya. 
2,"Tak onobule̩ le̩ fefunyo̩ oñ i fʼo̩ma e̩ne̩ke̩le̩ bi; oñ e̩gba kʼi li ka kʼi chʼo̩ma alifia, i mʼu du maja ochu me̩ta. "
3,"Tak e̩gba kʼi ma ño̩ neke dʼu maja ge̩ n, i mʼo̩ko̩ ke̩ke̩ ku ma nʼuma ño̩ du, oñ i dʼo̩bia bitume̩n kpai kolta kuru; tak i mʼo̩ma le̩ du tʼefu-wñ, oñ i dʼu tʼef e̩gbe̩ e̩tʼo̩ba ohimini Naye̩l. "
4,O̩maye-wñ onobule̩ la dago o̩najiji kʼi ma e̩wñ ki achʼo. 
5,"Abe̩le̩ o̩ma Fero onobule̩ lewa Naye̩l kʼi gwo̩la, oñ abigbe̩le̩-wñ tale eti Naye̩l; tak i fʼo̩ko̩ le̩ li ef egbe o̩mo̩ oñ i fʼimo̩to̩-wñ oka kpe̩ nyʼamʼu du wa. "
6,"Oñ abu kʼi mʼu chi i fʼo̩ma e̩ne̩ke̩le̩ le̩ li; me̩ la go, o̩me̩kpa le̩ araku. Ejumomi-wñ la je̩ ñw u n, oñ i kakini, O̩ma abo Hibruʼka de̩. "
7,"Tak o̩maye-wñ ka ñw o̩ma Fero kakini, U lo kʼu fʼonobule̩ Hibruʼka do̩ wa kʼi ne̩ o̩ma le̩ ñw e̩? "
8,"Tak o̩ma Fero le̩ ka ñw u kakini, Lo. Tak igbe̩le̩ kʼi fʼo̩wo̩ mʼo̩la-wñ ne̩ le̩ le nyʼado̩ iye o̩ma le̩ wa. "
9,"Oñ o̩ma Fero ka ñw u kakini, Mʼo̩ma-i du, kʼe̩ nʼe̩ñwu mi, tak u narʼo̩me̩ ñw e̩. Abe̩le̩ onobule̩ le̩ mʼo̩ma du, oñ i fʼu ne̩. "
10,"O̩ma le̩ la naya eju alo waa tak i mʼowñ du wʼugbo o̩ma Fero le̩, oñ i mud o̩ma-wñ e̩ne̩ke̩le̩; i la dʼodu-wñ ko̩ Mose̩s, i kakini, Todabu kʼu dʼu kwef omi."
11,"Oñ i lewatu e̩gba ku Mose̩s gbakpa, i dufu nyʼugbo amo̩maye-wñ, i la go uko̩lo̩ o̩pe̩cha-ma ku ma che; oñ i li e̩ne̩ Ijiptiʼka kʼi agwo e̩ne̩ Hibru, o̩maye-wñʼka. "
12,"Tak i gʼemi, gʼemi, oñ abu kʼi ma li e̩ne̩ du n, i fʼe̩ne̩ Ijipti le̩ kpa, tak i mʼu du maja ef e̩lanyi o̩mo̩. "
13,"O̩jo̩ñwa-wñ i ño̩ ledufu, me̩ la go, aboke̩le̩ abo Hibru meji jʼajuja; oñ i ka ñw e̩ne̩ kʼi achʼe̩bie̩ne̩ kakini, E̩wñ chi kʼuwe̩ agwo ekeji-we̩-i? "
14,"Tak e̩ne̩ le̩ kakini, E̩ne̩ dʼuwe̩ chʼagboji kpai akajo̩-wa? I dʼe̩do̩-we̩ kʼe̩ kpa mi alu kʼe̩ kpa e̩ne̩ Ijipti le̩? Taku Mose̩s kwochokpo, I kakini, Ma fʼe̩wñ le̩ ma me̩. "
15,"Oñ e̩gba ku Fero gbʼo̩, i che kʼi du Mose̩s kpa."
16,i lewa gugu me̩rʼobugaʼka. Atama Midian o̩mo̩ la nʼamo̩ma onobule̩ mebie; oñ ma lewʼo̩mo̩ akpa omiofo. Ma la kpa nyʼagbada e̩ko̩ kʼame̩wño̩re̩ ata-ma egini ki ñmo̩. 
17,"Tak amadide ala lewa fʼuma ne kwʼo̩mo̩; Mose̩s muda kwane̩ ate̩ko ma, oñ i je̩ ñw ame̩wño̩re̩-ma egini ñmo̩. "
18,"Tak e̩gba ku ma lewa ugbo Rue̩l, ata-ma, i kakini, Abu me̩ le ku me̩ takpa wa eñini-i? "
19,"Oñ ma kakini, E̩ne̩ Ijiptiʼka mʼu wa gba ugbo amadidala, i laño̩ fʼomiofo kpa ñw a kʼame̩wño̩re̩-wa egini kʼi ñmo̩. "
20,"Tak i ka ñw amo̩ma-wñ onobule̩ kakini, Ugbo i de̩? E̩wñ chi ku me̩ tʼe̩ne̩ le̩ no̩ tʼubi? Me̩ dʼo̩ wa kʼi jʼe̩wñ. "
21,"I la du Mose̩s e̩do̩ kʼi bʼe̩ne̩ le̩ gugu, tak i mʼo̩ma-wñ Zipo̩ra du ñwu Mose̩s. "
22,"I la fʼo̩ma e̩ne̩ke̩le̩ bi, oñ i dʼodu-wñ ko̩ Ge̩rsho̩m; todu i kakini, Omi te̩tachʼilowa oj ane̩ omune̩."
23,"Oñ i lewatu iko ki kpo̩kpe̩-i, onu Ijipti le̩ leku. Oñ amo̩ma Israe̩l jʼañmiru noji uko̩lo̩ adu ku ma che, ma kwokwa, tak ukwa ku ma kwa noji o̩bata adu ku ma che mute̩gu wʼugbo O̩jo̩. "
24,"O̩jo̩ la gbo̩ ifi-ma, oñ O̩jo̩ libekado alo kʼi kpe̩ kpai Ebraham kpai Aise̩k kpai Jeko̩b. "
25,"O̩jo̩ la go amo̩ma Israe̩l, oñ O̩jo̩ ma."
