Verse,Text
1,"Odu amo̩ma Israe̩l e-e̩ne̩ke̩le̩ kʼama kpai Jeko̩b kpe̩re̩ wʼIjipti la de̩, e̩ne̩ne̩ne̩ne̩ nʼabo unyi-wñ wa: "
2,"Rube̩n kpai Simeo̩n kpai Lifai kpai Juda, "
3,"Isakar kpai Ze̩biulo̩n kpai Be̩njamin, "
4,Dan kpai Naftali kpai Gad kpai Ashe̩r. 
5,Onugo one̩ du ku ma kwef uta Jeko̩b chʼone̩ e̩te̩gwa; todu Jose̩f la dʼIjipti e̩gbale̩ me̩. 
6,"Oñ Jose̩f leku, kpai amo̩maye-wñ chaka, kpai abo o̩gba le̩ du. "
7,"Amo̩ma Israe̩l muda chʼabio̩ma, oñ ma wewe ololo; ma la wewe nyʼo̩gba, oñ ukpahiu-ma kwane̩ tabale; oñ ane̩ le̩ la che̩ko̩ ñwu ma."
8,"Tak onu Ijipti etito̩, e-kʼi ma ma Jose̩f in kwane̩. "
9,"Oñ i ka ñw amone̩-wñ kakini, Me̩ go, amo̩ma Israe̩l wewe tʼuwa le, ma ño̩ nʼukpahiu tʼuwa le. "
10,"Me̩ lewa kʼa che ma ugbeju, tode̩gba ku ma wewe nyo̩gba, kʼi awa atʼe̩gba kʼogu achi ku ma ma kpai ame̩nebi-wa, ku ma kʼogu bʼuwa ku ma kwo bʼane̩-i te̩. "
11,"Taku ma chi amagboji ku ma ñwʼuko̩lo̩ o̩pe̩cha ñwu ma ku ma fʼuma dema; oñ ma fʼewo Pitam kpai Raamse̩s, ugbo ku Fero akʼane̩ jo̩, ko̩ ñw u. "
12,"Ama alu ku ma fʼuma dema tule alu le̩ ma wewe nyo̩gba tule, ma ño̩ kpatuka bʼane̩ ma tule. Tak i chane̩ ekʼuma o̩la noji amo̩ma Israe̩l. "
13,"Tak abo Ijipti ñwa uko̩lo̩ o̩lachi ñw amo̩ma Israe̩l che, "
14,"oñ ma che kʼudeju-ma chʼelañu noji uko̩lo̩ adu eche, ma je̩ ñwu ma chʼuko̩lo̩ adu ef ike̩te̩ egwa kpai o̩tubeli ebo̩ kpai uko̩lo̩ oko ojoji ojoji du. Uko̩lo̩ adu du ku ma je̩ ñwu ma che chʼuko̩lo̩ o̩lachi."
15,"Tak onu Ijipti ka ñw abobule̩ amaHibru ku ma gba oji o̩ma, kʼoduʼka-wñ ko̩ Shifra, kʼodu ekeji la ko̩ Pua, "
16,"kakini, E̩gba ku me̩ dʼugbo ku me̩ bʼabobule̩ Hibru che ku me̩ li ma o̩gbe̩, iche̩wñ kʼi chʼo̩ma e̩ne̩ke̩le̩, me̩ mʼu du kpa; iche̩wñ kʼi chʼonobule̩, tak i adeju. "
17,"Abobule̩ ku ma gba oji o̩ma le̩ muda railo O̩jo̩, ma la ko̩ eche alu kʼonu Ijipti ka ñwu ma, oñ ma je̩ ñw amo̩ma e̩ne̩ke̩le̩ ki deju. "
18,"Tak onu Ijipti fʼabobule̩ ku ma gba oji o̩ma do̩ wa, oñ i ka ñwu ma kakini, E̩wñ chi ku me̩ che-i? ku me̩ la je̩ ñw amo̩ma e̩ne̩ke̩le̩ deju? "
19,"Tak abobule̩ ku ma gba oji o̩ma le̩ ka ñwu Fero kakini, Todabu kʼabobule̩ Hibru ma dʼalu kʼabobule̩ Ijipti de̩ n; o̩la-ma chʼele̩, oñ ma fʼo̩ma bi tane̩ tak e̩ne̩ kʼi agba oji o̩ma ki wʼo̩mo̩. "
20,"Abe̩le̩ O̩jo̩ chʼo̩wo̩ e̩nyo̩ ñw abobule̩ ku ma gba oji o̩ma, oñ amone̩ le̩ awewe nyo̩gba, ukpahiu-ma laño̩ nana. "
21,"Oñ abu kʼabobule̩ ku ma gba oji o̩ma le̩ railo O̩jo̩, i la je̩ ñwu ma nʼunyi e-ma. "
22,"Taku Fero ñwañwu amone̩-wñ chaka kakini, O̩ma e̩ne̩ke̩le̩ du ku ma bi, me̩ mʼu du ro̩ tʼefu ohimini Naye̩l, me̩ ki muda tʼo̩ma onobule̩ du no̩ kʼi deju."
