Verse,Text
1,"Me̩ la go, o̩la Jihofa je̩ ñw e̩ne̩ O̩jo̩ʼka kwo Juda wa Be̩te̩l. Je̩ro̩boam la dago kpenyʼubo̩ iche̩bo̩ kʼi gu otulale jo. "
2,"Tak e̩ne̩ le̩ kwa bʼubo̩ iche̩bo̩ le̩ ma lʼugbo o̩la Jihofa, i kakini, O ubo̩ iche̩bo̩, ubo̩ iche̩bo̩, abu ki Jihofa ka de̩ kakini, Go, ma abi o̩ma e̩ne̩ke̩le̩ʼka ñw abo unyi Defid, odu-wñ ako̩ Josaya; owñ le̩ la akʼamatama otete otete ku ma gu otulale jo oji-we̩ chʼiche̩bo̩ oji-we̩. Ma la akʼachiku amone̩ gujo oji-we̩. "
3,"Tak i mʼujiwe-wñ dute̩ o̩jo̩ le̩ gbage̩de̩, kakini, E̩wñ ki chʼujiwe-wñ ki Jihofa ka le̩ de̩ kakini: Go, ma age̩ ubo̩ iche̩bo̩-i, ma la akʼelulu ki jʼoji-wñ dafo. "
4,"Oñ i lewatu, e̩gba kʼonu gbo̩ o̩la kʼe̩ne̩ O̩jo̩ le̩ ka, owñ chʼe-kʼi kwa bʼubo̩ iche̩bo̩ e-Be̩te̩l ma le̩, taku Je̩ro̩boam fʼo̩wo̩-wñ nadala ugbo kʼi dago kpenyʼubo̩ iche̩bo̩ le̩, kakini, Me̩ gwo̩nyʼu. Tak o̩wo̩-wñ kʼi nadala ñʼo̩ le̩ gbe̩, oñ i ma ño̩ neke kama mʼe̩do̩-wñ ge̩ n. "
5,"Ubo̩ iche̩bo̩ le̩ ño̩ ge̩, elulu-wñ laño̩ dafo bʼoj ubo̩ iche̩bo̩ le̩ te̩, teju ujiwe kʼe̩ne̩ O̩jo̩ le̩ du ñw u lʼugbo o̩la Jihofa. "
6,"Tak onu tohi, oñ i ka ñw e̩ne̩ O̩jo̩ le̩ kakini, E̩ gbo̩ko̩bo̩ Jihofa, O̩jo̩-we̩, fa-i, kʼi li mi eju, todu kʼo̩wo̩-mi ki mudabi tʼiko. Tak e̩ne̩ O̩jo̩ le̩ gbo̩ko̩bo̩ Jihofa oñ o̩wo̩ onu mudabi tʼiko ñw u, i laño̩ dʼalu kʼi te̩te̩de̩ akwoubi. "
7,"Tak onu ka ñw e̩ne̩ O̩jo̩ le̩ kakini, Lebʼumi nyʼunyi-mi, kʼo̩la-we̩ ki ruko, oñ nadʼe̩wñ eleʼka ñw e̩. "
8,"Tak e̩ne̩ O̩jo̩ le̩ ka ñw onu kakini, E̩ chaka dʼukpe̩reji unyi-we̩ ñwu mi, omi anyʼejefu kpʼuwe̩ n, u la abʼuje̩wñ je̩ abe̩k omi eñmo̩ ugbo-i n. "
9,"Todu abe̩le̩ ma ñwañwu mi lʼugbo o̩la Jihofa kakini, Uwe̩ ajʼuje̩wñ n, e̩ la añmʼomi n, e̩ la adabi lʼo̩na kʼe̩ le nyʼo̩mo̩ n. "
10,"Abe̩le̩ i le o̩na omune̩, i ño̩ dabi le o̩na e-kʼi le nyi Be̩te̩l le̩ n."
11,"Oñ akache̩ ogijoʼka dodo Be̩te̩l o̩mo̩. Oñ e̩ne̩ʼka ef amo̩ma-wñ lewa ka ñw u uko̩lo̩ du kʼe̩ne̩ O̩jo̩ le̩ che Be̩te̩l o̩jo̩ le̩; tʼo̩la kʼi ka ñw onu, ma ño̩ ka e-le̩ ñw ata-ma ge̩. "
12,"Tak ata-ma ka ñwu ma kakini, O̩na ugbo i ie̩? Amo̩ma-wñ la li o̩na kʼe̩ne̩ O̩jo̩ ki kwo Juda wa le̩ le. "
13,"Tak i ka ñw amo̩ma-wñ kakini, Kʼofidi nʼubi o̩ke̩ke̩te̩ ñwu mi. Oñ ma mʼofidi ko nʼubi o̩ke̩ke̩te̩ ñw u; tak i kwotanʼo. "
14,"Oñ i ranʼe̩ne̩ O̩jo̩ le̩, i la fʼu li abu kʼi gugu of oliʼka; oñ i ka ñw u kakini, Uwe̩ chʼe̩ne̩ O̩jo̩ ki kwo Juda wa le̩ n? Tak i kakini, Omi de̩. "
15,"Tak i ka ñw u kakini, Lebʼumi nyʼunyi-mi kʼe̩ jʼuje̩wñ. "
16,"Oñ i kakini, I nʼugbo kʼu nadabi kpʼuwe̩ n, i la nʼugbo kʼu nanyʼejefu kpʼuwe̩ n. U la ajʼuje̩wñ abe̩k eñmʼomi kpʼuwe̩ ugbo-i n. "
17,"Todu ma ka ñwu mi lʼugbo o̩la Jihofa kakini, Uwe̩ ki jʼuje̩wñ n, uwe̩ ki la ñmʼomi o̩mo̩ n, e̩ ki laño̩ dabi lʼo̩na kʼe̩ lewa n. "
18,"Tak i ka ñw u kakini, Omi ño̩ chʼakache̩ alu kʼuwe̩ de̩; oñ onuche̩ʼka ko̩la ñwu mi lʼugbo o̩la Jihofa kakini, Mʼu du dabi wʼef unyi-we̩ kpʼuwe̩, todu kʼi jʼuje̩wñ, kʼi ñmo̩ omi. Olemi i la aro̩ le̩. "
19,"Abe̩le̩ i mudabi kpʼowñ, oñ i fʼuje̩wñ le̩ je̩ ef unyi-wñ, i laño̩ ñmʼomi."
20,"Oñ i lewatu, abu ku ma guane̩ aje̩ e̩wñ, o̩la Jihofa wʼugbo akache̩ ki dʼowñ dabiwa; "
21,"oñ i kwa ka ñw e̩ne̩ O̩jo̩ ki kwo Juda wa le̩ kakini, Abu ki Jihofa ka de̩, abu kʼe̩ lañu rʼo̩la ki kwʼalu Jihofa-i, kʼe̩ ma la de uko̩ ki Jihofa O̩jo-we̩ te̩ ñw e̩ n, "
22,"kʼe̩ muda dabiwa kʼe̩ la fʼuje̩wñ je̩ kʼe̩ la fʼomi ñmo̩ ugbo kʼi ka ñw e̩ kakini, E̩ ki jʼuje̩wñ n, e̩ ki la ñmo̩ omi n; oku-we̩ awʼoji amata-we̩ n. "
23,"Oñ i lewatu abu kʼi fʼuje̩wñ je̩ kʼi la fʼomi ñmo̩ tak e̩ne̩ le̩ kʼofidi nʼubi o̩ke̩ke̩te̩ ñw u, owñ chʼutodu akache̩ kʼi dʼu dabiwa le̩. "
24,"Oñ e̩gba kʼi le iduʼka de kpʼowñ ej o̩na, i la mʼe̩ne̩ O̩jo̩ le̩ du kpa. Oku-wñ la tʼej o̩na o̩mo̩, oñ o̩ke̩ke̩te̩ le̩ kwodago kpenyʼu; idu le̩ ño̩ dago kpenyʼoku-wñ ge̩. "
25,"E̩ la go, aboke̩le̩ alale, oñ ma li oku one̩ ki tʼej o̩na, kpʼidu ki dago kpenyʼoku le̩. Taku ma lewa mudu ka ef ewo ugbo kʼakache̩ ogijo le̩ dodo."
26,"Tak e̩gba kʼakache̩ ki dʼe̩ne̩ le̩ kwʼej o̩na dabi wa le̩ gbo̩, i kakini, E̩ne̩ O̩jo̩ kʼi lañu ru omu Jihofa le̩ de̩: todule̩ oñ Jihofa mʼowñ du ñw idu, kʼi fʼu fana kʼi la mʼu du kpa, teju o̩la ki Jihofa ka ñw u. "
27,"Tak i ka ñw amo̩ma-wñ kakini, Mʼofidi ko nʼubi o̩ke̩ke̩te̩ ñwu mi. Oñ ma mʼu ko nʼu-bi-wñ. "
28,"Tak i le nali oku-wñ kʼi tʼej o̩na le̩, kpʼo̩ke̩ke̩te̩ kpʼidu ku ma dago kpenyʼoku le̩. Idu la bʼoku e̩ne̩ le̩ je̩ n, i la fʼo̩ke̩ke̩te̩ na n. "
29,"Tak akache̩ le̩ mʼoku e̩ne̩ O̩jo̩ le̩ du; i la mʼu du nʼubi o̩ke̩ke̩te̩-wñ, oñ i mʼu du dabi wa. Tak i lewa ewo akache̩ ogijo le̩ kʼi daido̩, kʼi ño̩ mʼu du ji. "
30,"Tak i mʼoku-wñ du dachi ef oji e-wñ onugo Oñ ma kwodʼaido̩-wñ kakini, Atogwo, o̩maye-mi! "
31,"Oñ i lewatu, abu kʼi mʼowñ du ji, i ka ñw amo̩ma-wñ kakini, E̩gba kʼomi leku, maku me̩ dʼumi ji ef oji ugbo ku ma dʼe̩ne̩ O̩jo̩-i ji. Me̩ kʼachiku-mi jo̩ kpenyʼachiku-wñ. "
32,"Todu uko̩la kʼi kwa rʼubo̩ iche̩bo̩ Be̩te̩l oji, kpai e-kʼi kwa rʼunyi unyi otete otete ki jʼewo ewo Samaria awache̩ chuu."
33,"Anubi e-le̩ ge̩, Je̩ro̩boam la rida bʼo̩na-wñ ki bie̩ne̩ te̩ n, i muda ño̩ dabi chi e̩ne̩ tʼe̩ne̩ du kwef amone̩ le̩ kʼama ki chʼamatama otete otete le̩ kpo̩ ge̩. E̩ne̩ du ki je̩, onu kʼe̩wñ nyʼu o̩wo̩ e̩ko̩ todu kʼamatama otete otete ki jʼo̩mo̩. "
34,"Oñ e̩wñ-i mud adure ñw abo unyi Je̩ro̩boam todu ku ma ki kʼo̩ da rinyo̩, ku ma ki fʼu kpabie̩ rinyo̩ bʼeju ile̩-i te̩."
