Verse,Text
1,"Oñ onobule̩ʼka kʼi dʼef amo̩ya amo̩ma amakache̩ raku nyʼE̩laisha O̩la kakini, O̩ma-we̩, o̩ko̩-mi, leku me̩; uwe̩ la chema kʼadu-we̩-i railo Jihofa, oñ e̩ne̩ kʼi nʼo̩ o̩me̩ lewa kʼi kʼamo̩ma-mi meji chadu. "
2,"Tak E̩laisha ka ñw u kakini, Abʼu nache ñw e̩, ka ñwu mi, e̩wñ e̩ ne̩ ef unyi-we̩? Oñ i kakini, Adu-we̩ onobule̩-i nʼe̩wñ du ef unyi-wñ n, chai uli ekpoʼka. "
3,"Tak i kakini, Lo, kʼe̩ nyʼo̩do̩da ame̩ e̩wñ eku ugbo amekeji-we̩, e̩wñ eku kʼef uwñ te̩ ofo; e-kʼe̩ me̩ kʼi de̩ ke̩ n. "
4,"Tak uwe̩ ki nyʼejefu kʼe̩ fʼo̩na re nyʼo̩la-we̩ kpai amo̩ma-we̩, kʼe̩ chi nyʼe̩wñ eku le̩ chaka; e-kʼi ko̩ e̩ mʼu du gugu iba. "
5,"Abe̩le̩ i kwʼugbo-wñ le, oñ i fʼo̩na re nyʼo̩la-wñ kpai amo̩ma-wñ; oñ ma kʼe̩wñ eku le̩ wʼugbo-wñ, tak i nachi nyʼu. "
6,"Oñ i lewatu, e̩gba kʼe̩wñ eku le̩ che̩ko̩ chaka, i ka ñw o̩ma-wñ kakini, E̩ dʼe̩wñ eku wa ta. Tak i ka ñw u kakini, E̩wñ eku du bo̩ n. Tak ekpo le̩ muda. "
7,"Tak i lewa ka ñw e̩ne̩ O̩jo̩ le̩. Oñ i kakini, Lo, kʼe̩ mʼekpo le̩ ko ta, kʼe̩ fʼo̩me̩-we̩ ra, kʼuwe̩ kpai amo̩ma-we̩ ki nʼe̩bo̩bo̩-wñ chʼeku o̩la-me̩."
8,"Oñ i lewatʼo̩jo̩ʼka kʼE̩laisha lale nyi Shune̩m, ugbo kʼanana onobule̩ʼka de̩; oñ i kutʼo̩ kʼi jʼuje̩wñ. Abe̩le̩ i la de̩, e̩gba du kʼi alale, i ana nyʼo̩mo̩ kʼi jʼuje̩wñ. "
9,"Oñ onobule̩ le̩ ka ñw o̩ko̩-wñ kakini, Go ta, u cheli kʼe̩ne̩-i chʼe̩ne̩ O̩jo̩ kiafo̩, kʼi alale gu emi du e̩gba du. "
10,"Agba, a ki fʼunyi kekeleʼka ko̩ oj o̩do̩-i; kʼa kʼate̩ kpʼitebulu kpʼe̩wñ ugugu, kpʼagege jʼo̩mo̩ ñw u; tak i awatu e̩gba kʼi lewʼugbo wa, i ana nyʼo̩mo̩."
11,"Oñ i lewatʼo̩jo̩ʼka, kʼi lewʼo̩mo̩, i la muna tʼef unyi o̩mo̩, oñ i kwodachi. "
12,"Tak i ka ñw Ge̩hezai, imo̩to̩-wñ, kakini, Dʼe̩ne̩ Shune̩m-i wa. Oñʼe̩gba kʼi fʼu do̩ i lewa dago o̩gba-wñ. "
13,"Oñ i ka ñw adu-wñ kakini, Ka ñw onobule̩-i, kakini, Go uwe̩ te̩tadibete̩ wa kʼe̩ chʼakanya e̩wñ-i du; e̩wñ a ache todu we̩ ke? Uwe̩ neku kʼa kʼo̩la-we̩ ñw onu? abe̩k onu ogu? Tak i dohi kakini, Ef abo-mi onugo u gugu-i. "
14,"Oñ i kakini, Mak e̩wñ a ache ñw u ke? Taku Ge̩hezai dohi kakini, Ochochi, i nʼo̩ma e̩ne̩ke̩le̩ n, oko-wñ la chʼogijo. "
15,"Oñ i kakini, Dʼo̩ wa. Oñ e̩gba kʼi fʼu do̩, onobule̩ le̩ wa dago alugbana. "
