Verse,Text
1,Tak u li efojale e-etito̩ kpʼane̩-ile̩ e-etito̩: todu efojale e-ejodudu kpʼane̩-ile̩ e-ejodudu le̩ lale rinyo̩ me̩; ohimini laño̩ do̩mo̩ ge̩ n. 
2,"Tak u li ewo kiafo̩ le̩, owñ che Je̩rusale̩m etito̩, ki agwo̩ru kwʼefojale kwugbo O̩jo̩ wa, o̩la-wñ chʼe̩ñwo̩che te̩ dabu o̩ya etito̩ ki chʼijaga ñw o̩ko̩-wñ. "
3,"Tak u gbo̩ omuko̩la elile kwʼefojale i kakini, Me̩ go, ebu O̩jo̩ dugbo amone̩, i la age̩ne̩ kpʼama, oñ ma achʼamone̩-wñ, O̩jo̩ onugo la adʼugbo ma kʼi chʼO̩jo̩-ma, "
4,"i la ali omi aku du bʼuma eju te̩; uku ñʼa do̩mo̩ ge̩ n; abe̩k edaido̩, abe̩k akuero̩, abe̩k iwo̩ ado̩mo̩ ge̩ n; e̩wñ ejodudu le̩ lale rinyo̩ me̩."
5,"Tak e̩ne̩ ki gugu oj ede le̩ kakini, E̩ go, nache e̩wñ du etito̩. Tak i kakini, E̩ nako̩, kakini, o̩la-i chʼuke̩do̩no ogbolo i ño̩ chʼochochi. "
6,"Tak i ka ñw mi, kakini, I wache me̩. Omi chʼAlfa kpʼO̩me̩ga, Uchane̩ kpai ubi-otitala. Nadʼomi kwef e̩bi-omie-iñmi ñw e̩ne̩ kʼolugbe̩ akpʼo̩ ele ofo. "
7,"E̩ne̩ ki du aje̩ e̩wñ-i ogu, oñ nachʼO̩jo̩ ñw owñ, tak owñ acho̩ma ñw mi. "
8,"I la chʼe-amachokpo, kpʼabo ku ma ko ke̩do̩no, kpʼabo ihie̩ne̩, kpʼamakpone̩, kpʼame̩-nabutabu, kpʼamachobochi, kpʼamachode, kpʼamaremi chaka, ukpe̩ e-ma chʼef ubu ki ajo una kpai itolu; e-le̩ chʼuku ekeji."
9,"Tak e̩ne̩ʼka kwef amonuche̩ mebie e-ku ma nʼucha mebie kʼuchobi e-otitala che̩ko̩-wñ lewa ugbo mi; oñ i ko̩la ñw mi kakini, Lewa, nadʼo̩ya etito̩ kʼi chʼo̩ya O̩mala le̩ ñʼuwe̩. "
10,"Tak i mʼumi du ef Afu alo tʼoj uwo elile ki gbo̩gba, oñ i du Je̩rusale̩m ewo kiafo̩ le̩ ña mi, abu ki agwo̩ru kwʼefojale ugbo O̩jo̩ wa, "
11,"i nʼojima e-O̩jo̩: ugane̩-wñ la dab okuta akoko o̩me̩me̩le̩, i dab okuta jaspe̩r ki de̩ yaala dabu kristal: "
12,"i nʼaku elile ki gbo̩gba; i nʼalaku me̩gweji, amonuche̩ me̩gweji jʼalaku-wñ le̩; oñ odu amo̩lo̩pu me̩gweji e-amo̩ma Israe̩l che̩ko̩ nyʼo̩la-wñ. "
13,Alaku me̩ta jʼo̩wo̩ olodudu; alaku me̩ta la jʼo̩wo̩ o̩pata ate̩; alaku me̩ta la jʼo̩wo̩ o̩pata o̩gane̩; alaku me̩ta la jʼo̩wo̩ olane̩. 
14,"Oñ aku ewo le̩ che̩nʼe̩rane̩ me̩gweji, oñ odu me̩gweji e-ame̩nukpuche̩ me̩gweji e-O̩mala le̩ jʼo̩la-wñ. "
15,"Oñ e̩ne̩ ki ako̩la ñw mi le̩ nʼikpo uñwe̩wñ o̩jamalia todu kʼi ne̩ ñwa ewo le̩, kpʼalaku-wñ kpʼo̩do̩-wñ. "
16,"Oñ ewo le̩ te̩ o̩go̩go̩ me̩le̩, ujiji-wñ la chokujo̩ kpʼunula-wñ: tak i nʼikpo le̩ ñwa ewo le̩, ujiji-wñ chʼimele ogu me̩lu chi kwef icham meji: ujiji-wñ kpʼunula-wñ kpʼo̩gba-wñ chʼokujo̩. "
17,"Tak i fʼo̩do̩-wñ ñwa, i chʼohibo̩wo̩ o̩gbo̩ mebie nyoke me̩le̩, e̩ñwa one̩ i che, e-le̩ chʼe-onuche̩. "
18,"Oñ ma du okuta jasper ne aku-wñ; ewo-wñ la chʼajamalia ki de̩ hiolo, dab egigo yaala. "
19,Ma nʼokuta akoko du chʼo̩ñwe̩nyʼe̩rane̩ ewo le̩. E̩rane̩-wñ ejodudu che jaspe̩r; ekeji che safaie̩r; e̩ke̩ta che kaisidoni; e̩ke̩le̩ che e̩me̩rald; 
20,e̩ke̩lu che sardoniks; e̩ke̩fa che sardius; ekebie che kriso̩lait; e̩ke̩jo̩ che be̩re̩l; e̩ke̩la che topas; e̩ke̩gwa che krisofras; e̩ke̩gwaka che jesint; e̩ke̩gweji che ame̩tis. 
21,"Oñ e̩wñ ku ma du rʼalaku me̩gweji le̩ che pure̩l me̩gweji; alaku-wñ oka oka le̩ ne̩ pure̩l oka. Ejʼo̩na ewo le̩ chʼo̩jamalia ki de̩ hiolo, dabe̩ne̩ kʼegigo ki de̩ yaala."
22,U ño̩ li unyi O̩jo̩ ejefu ef uwñ n: todu Ondu O̩jo̩ Odobao̩gagu kpʼO̩mala le̩ chʼunyi-O̩jo̩-ejefu-wñ. 
23,"Eku olu abe̩k ochu la aku ewo le̩ ki fu bʼo ma n: todu ojima O̩jo̩ chʼugane̩-wñ, agege-wñ la chʼO̩mala le̩. "
24,Tak abo uche̩ichi atale ef ugane̩-wñ; oñ amonu ane̩-ile̩ akʼojima-ma wʼef uwñ. 
