Verse,Text
1,"Ame̩ abo Galatia ame̩nidada, e̩ne̩ kʼume̩ eju ne e̩wñʼka, ame̩, ku ma fu Jisus Kraist jiwe te̩ foo eju-me̩ abu kʼi chʼe̩kamoli le̩? "
2,"E-i kate i dʼumi e̩do̩ kʼu ko̩che̩ ugbo me̩ kakini, Kwef uko̩lo̩ o̩lo̩da ku me̩ che oñ me̩ gbʼAfu Kiafo̩? abe̩k i kwʼef egbo̩ e-e̩do̩-ekono ku me̩ gbo̩ le̩? "
3,"Ame̩ chʼidada abe̩le̩? Abu ku me̩ chane̩ ef Afu, fai me̩ ñʼamufu kpoji ef o̩re̩la? "
4,Me̩ li uwa inaina le̩ tinyo̩ ofofo? I neke chʼeche tinyo̩ ofofo de̩-i? 
5,"Todule̩ e̩ne̩ ki dʼAfu le̩ ñwu me̩, kʼi laño̩ do̩mo̩ achuko̩lo̩ ukpahiu ef ume̩ le̩, i kwʼef uko̩lo̩ o̩lo̩da eche? abe̩k i kwʼef egbo̩ ku me̩ gbo̩ e-e̩do̩-ekono le̩? "
6,"I dabalu kʼEbraham ke̩do̩no O̩jo̩, oñ ma fʼe-le̩ lo rʼo̩kpakpa ñw owñ. "
7,"Mak ame̩ ki ma kakini, Abo kʼe̩te̩-ma chʼe̩do̩-ekono, abo le̩ chʼamo̩ma Ebraham. "
8,"Oñ abu kʼO̩takada O̩la O̩jo̩ li tane̩ ka kʼO̩jo̩ adale ñw abo uche̩ichi kwef e̩do̩-ekono, i fʼUche̩nyo̩ je̩rʼEbraham tane̩, kakini, Abo uche̩ichi du ali e̩nyo̩ ef uwe̩. "
9,Todu abe̩le̩ abo kʼe̩te̩-ma chʼe̩do̩-ekono fʼe̩nyo̩ li manyʼEbraham ki ke̩do̩no le̩. 
10,"Todu ama dʼoji aluka one̩ du kʼe̩te̩-ma chʼe-uko̩lo̩ o̩lo̩da eche, todu i che̩ko̩tane̩ kakini, Ama dʼoji e̩ne̩ du kʼi ma gugu ef e̩wñ du ki che̩ko̩rubutu ef o̩takada o̩lo̩da kʼi che n. "
11,"Oñ i nʼe̩rʼeju kakini, Ma adʼale ñw e̩ne̩ du ef o̩lo̩da eju O̩jo̩ n; todabu kʼe̩no̩kpakpa adeju kwef e̩do̩-ekono; "
12,"e̩te̩ o̩lo̩da le̩ la chʼe̩do̩-ekono n; chai, e̩ne̩ ki che teju-wñ adeju ef uwñ. "
13,"Kraist mʼuwa gbatane̩ kwef ama e-o̩lo̩da, abu kʼi mud ama todu wa: todu, i che̩ko̩tane̩ kakini, Ama fʼe̩ne̩ du ki lo̩ko̩li oj oli mu: "
14,todu kʼe̩nyo̩ e-Ebraham ki lewa te̩ ñw abo uche̩ichi efu Kraist Jisus; todu kʼawa ki mʼAfu ku ma kʼo̩la-wñ tane̩ le̩ gba lef e̩do̩-ekono.
15,"Amo̩maye-mi, nako̩la alu kʼone̩ aka: dagba i chʼalo-ekpe̩ e-one̩ ofo ku ma fʼe̩bo̩-wñ ñmo̩, e̩ne̩ du ade̩yakpo n, e̩ne̩ du abʼomune̩ tʼo̩ n. "
16,"Ebraham kpʼugbe̩-wñ oñ ma ko̩la e̩wñ-i tane̩ ñwu ma. I ka kʼamugbe̩, dabe̩ne̩ ku ma wewe n; chai dabe̩ne̩ kʼi chʼokate oñ i kakini, Ñw Ugbe̩-we̩, owñ le̩ che Kraist. "
17,"Oñ e-kʼu naka de̩, kakini, Alo-ekpe̩ kʼO̩jo̩ fʼe̩bo̩-wñ ñmo̩ tane̩, o̩lo̩da ki lewa ubi-wñ o̩do̩ ulo̩ko̩ nyogue̩gwa neke fʼu la todu kʼi fʼe̩wñ ku ma kʼo̩la-wñ tane̩ le̩ gbogili te̩ n. "
18,"Todu iche̩wñ kʼe̩te̩ e̩wñ ogu ku ma aje̩ le̩ chʼo̩lo̩da, e̩te̩-wñ ño̩ chʼo̩la-ekatane̩ de̩-i ge̩ n; O̩jo̩ la dʼu chʼele-ufe̩do̩-e̩nyo̩ ñw Ebraham lef o̩la-ekatane̩."
19,"Todule̩ e̩wñ chʼoji o̩lo̩da ke? Ma mʼu du manyʼu noji ada ku ma je̩, gbogbo wʼe̩gba kʼUgbe̩ ku ma kʼo̩la e̩wñ le̩ tane̩ ñw u ki lewa; ma mʼu du te̩ lef amonuche̩ ef o̩wo̩ e̩nagbagba. "
20,"E̩ne̩ kate la nʼe̩nagbagba n, O̩jo̩ muda chʼoka. "
21,"Todule̩ o̩lo̩da chʼe̩nagwunyu e̩wñ kʼO̩jo̩ kʼo̩la-wñ tane̩? O̩jo̩ ki kpo̩na. Todu iche̩wñ ku ma ma du o̩lo̩da ki ma neke je̩ ñwu one̩ deju wa, mak o̩lo̩da ma chʼe̩te̩ o̩kpakpa ochochi. "
22,"O̩takada O̩la O̩jo̩ muda fʼe̩wñ du bunyi tofe adure, todu ki nʼugbo ku ma mʼe̩wñ ku ma kʼo̩la-wñ tane̩ kʼe̩te̩-wñ chʼe̩do̩-ekono Jisus Kraist le̩ ko ñw abo ku ma ake̩do̩no."
23,"Ama o̩gba tak e̩do̩-ekono wa, ma jʼade wa ofe o̩lo̩da, ma fʼuwa bunyi te̩ todu e̩do̩-ekono ku ma che ku ma mubite̩. "
24,"Todabe̩le̩ o̩lo̩da mud e̩ne̩ ki ane̩ wa gba ñwu Kraist, todu kʼama ki dale ñw a kwef e̩do̩-ekono."
25,"Ama abu kʼe̩do̩-ekono lewa-i, a ño̩ jʼef o̩wo̩ e̩ne̩ ki ane̩ wa gba ge̩ n. "
26,Todu o̩chaka-me̩ chʼuche̩ amo̩ga o̩ma O̩jo̩ lef e̩do̩-ekono efu Kraist Jisus. 
27,"Todu aluka me̩ du ku ma fʼume̩ che baptism tefu Kraist le̩, me̩ mu Kraisti ko bʼo̩la ma me̩. "
28,"Ju kpai Grik neke do̩mo̩ ge̩ n, adu kpai o̩mone̩ la neke do̩mo̩ ge̩ n, e̩ne̩ke̩le̩ kpai onobule̩ la aneke do̩mo̩ ge̩ n; todu o̩chaka me̩ chʼokate efu Kraist Jisus. "
29,"I la chʼe̩wñ ku me̩ chʼabo Kraist, mak ugbe̩ Ebraham me̩ che, me̩ chʼabo ku me̩ ajʼe̩wñ ogu lʼo̩na ku ma kʼo̩la-wñ tane̩ le̩."
