Verse,Text
1,"Kraist ko wa chʼo̩mone̩ todu kʼa ki jʼef o̩mone̩: todule̩ me̩ nadago waa, me̩ ki ño̩ dabi je̩ ñw oli uno̩lo̩ e-adu gbaji tʼume̩ o̩la ge̩ n. "
2,"Me̩ go, omi, Po̩l, aka ñwu me̩-i kakini, iche̩wñ ku me̩ dʼe̩pi, Kraist anʼile ñwu me̩ n. "
3,"Oñ edabi nadabi gbibenu ñw e̩ne̩ du ki adʼe̩pi kakini, I fʼo̩me̩ je̩ kʼi che o̩gbo̩ e̩wñ du kʼo̩lo̩da ka. "
4,Ame̩ ku ma adale ñwu me̩ ef o̩lo̩da gbogili te̩ ñwu Kraist; me̩ muñwanane̩ bʼufe̩do̩-e̩nyo̩ te̩ me̩. 
5,Todu kwef e̩do̩ ekono ef Afu a jʼafejutʼo̩na anede o̩kpakpa kʼa kibenʼo le̩. 
6,"Todu efu Kraist Jisus tʼe̩pi-eda, tʼe̩pi-odukulu chʼabu du n; chai e̩do̩-ekono ki achuko̩lo̩ lef ufe̩do̩. "
7,"Ule o̩me̩me̩le̩ me̩ te̩tʼara le̩, e̩ne̩ kpʼo̩na nyʼume̩ kʼame̩ ma gbʼochochi gbo̩ ni ge̩? "
8,Ibe ku ma gbʼame̩ e̩wñ le̩ kwef e̩ne̩ ki ado̩ me̩-i n. 
9,O̩jo̩wu re abie̩ nyʼo̩gbo̩dudu e̩wñ kʼe̩ du tʼo̩. 
10,"Omi ke̩do̩no me̩ ef Ondu, ka kʼame̩ anʼibe ojoji n: ama e̩ne̩ ki ami me̩ ejo le̩ ane̩ adu ajo̩-wñ, e̩ne̩ du ki chaka che. "
11,"I muda chʼomi, amo̩maye, iche̩wñ kʼi chʼakoya e̩pi-eda nata, e̩wñ chi ku ma tetadoli mi ta? Mak e̩wñ udʼone̩ hi kʼi chʼoli-uku le̩ gbogili te̩ me̩. "
12,I dukpe̩ kʼabo ku ma dʼume̩ o̩wo̩ le̩ ki kʼo̩la-ma da ke!
13,"Todu ma do̩ me̩ tʼef o̩mone̩, amo̩maye; e-kide̩ kate: ame̩ ki du o̩mone̩-me̩ chʼuña ugbo kʼe̩re̩ o̩re̩la amane̩ n, me̩ ki muda chʼadu ñw omune̩ lef ufe̩do̩. "
14,"Todu o̩lo̩da le̩ chaka jo̩ kpa ef o̩la okate, owñ chʼukakini, Uwe̩ ki fe̩do̩ ekeji-we̩ dab o̩la-we̩. "
15,"I muda che̩wñ ku me̩ fʼomune̩ lo̩ ku me̩ fʼu je̩, me̩ nago tod efʼomune̩ lie̩."
16,"Oñ u kakini, Me̩ natale ñw Afu, tak i ñʼanʼugbo du kʼame̩ ache teju alu kʼe̩ño̩ o̩re̩la ache me̩ n. "
17,"Todu e̩ño̩ e̩wñ kʼo̩re̩la ache chagwunyu Afu, Afu la chagwunyʼo̩re̩la; todu abo-i jʼako bʼo̩la-ma; todu kʼame̩ ki we eche e̩wñ ki dʼume̩ e̩do̩. "
18,"I muda che̩wñ kʼAfu ane̩ me̩ mʼo̩na, me̩ jʼef o̩wo̩ o̩lo̩da n. "
19,"Uko̩lo̩ kʼo̩re̩la ache la kwotejugede me̩, owñ chʼe̩wñ abutabu eche kpʼiwa kpʼe̩wñtuñ eche "
20,kpʼode eche kpʼobochi eche kpʼe̩nebi eche kpʼuja enyi kpʼogu eja kpʼeke̩do̩fulu kpʼedanekpeju kpʼedʼone̩ ru kpʼuche̩ edate̩ ojoji ojoji 
21,"kpʼelie̩na kpʼo̩te̩ eñmo̩ kpʼe̩wñ awulu eche kpʼe̩wñ ki dab e-le̩; naka ñwu me̩ tane̩ ugbo e̩wñ-i, alu kʼu ño̩ ka ñwu me̩ o̩gbo̩gba le̩ kakini, Abo ku ma jʼef e̩wñ e̩go̩-i ache aje̩ e̩wñ ogu ojane̩ O̩jo̩ n. "
22,E̩ro e-Afu muda chʼufe̩do̩ kpʼuyo̩ kpʼure̩do̩ kpʼe̩do̩-eje̩ kpʼumo̩la kpʼe̩nyo̩ kpʼechubi one̩ 
23,kpʼuchikimi kpʼefʼo̩wo̩ mʼo̩la ne̩; o̩lo̩da ki achagwunyu e̩wñ e̩go̩-i do̩mo̩ n. 
24,Oñ abo Kraist Jisus fʼo̩re̩la kpʼudo̩laga-wñ kpʼe̩ño̩ e̩wñ ki ache kamoli me̩. 
25,"Iche̩wñ kʼa deju ñw Afu, mak a ki hiʼika tʼika alule̩ ñw Afu. "
26,Me̩ ki mud abo ku me̩ bʼukpa tʼo̩la-me̩ ofo ku me̩ kʼomune̩ e̩che̩ achʼe̩bie̩ne̩ ku me̩ ño̩ lie̩na omune̩ n.
