Verse,Text
1,"Amo̩maye, dagba e̩wñ uñwanane̩ ʼka gbʼe̩ne̩ʼka o̩gba kʼi muñwanane̩, ame̩ ku me̩ mʼo̩la-me̩ ko ñw Afu Kiafo̩ me̩ nañwʼe̩ne̩ e̩go̩-i che te̩gu-wñ ef afu o̩chikimi, e̩ nafʼeju tʼo̩la e-we̩ tode̩gba ku ma ño̩ jʼuwe̩ onugo ma ge̩. "
2,"Me̩ nagbʼadu akanya omune̩ ne̩, abe̩le̩ tak ame̩ ache teju olo̩da Kraist kpa. "
3,"Todu iche̩wñ kʼe̩ne̩ du do̩ kʼi chʼe̩wñʼka abu kʼi ma chʼe̩wñ du n, mak ibe o̩la-wñ i ada le̩. "
4,"Ama e̩ne̩ne̩ne̩ne̩ ki nañwa uko̩lo̩ o̩la-wñ go, kʼi nyo̩ e̩gbale̩ tak i anʼuba ki aba ugbo o̩la-wñ onugo kate, i la chʼe-ekeji-wñ n. "
5,Todu e̩ne̩ne̩ne̩ne̩ ane̩ adu ukpe̩ e-wñ.
6,E̩ne̩ ku ma la kʼo̩ o̩la kʼi nanʼe̩wñ e̩nyo̩ du kʼi ne̩ tuta kpʼako̩ owñ. 
7,"Me̩ ki dʼo̩la-me̩ la n; ma gwʼO̩jo̩ iñmo̩ je̩ n: todu e̩wñ du kʼone̩ gbe̩, e-le̩ i ñʼako wʼunyi ge̩. "
8,"Todu e̩ne̩ ki agbe̩ e̩wñ ñw o̩re̩la-wñ onugo akʼe̩wñ e̩che̩ kwef o̩re̩la-wñ wʼunyi, e̩ne̩ kʼi muda agbe̩ ñw Afu akʼiñmi ogbegbele̩ kwef Afu wʼunyi. "
9,E̩wñ o̩me̩me̩le̩ e̩che̩ ki hia wa n: todu a ma bʼo̩wo̩ lo̩ n adiko-wñ lewa a ako wʼunyi. 
10,"Todule̩, alu kʼa nʼiko, a ki chuko̩lo̩ ki nyo̩ ñw e̩ne̩ du, a ki muda che ñw abo unyi e̩do̩-ekono tule."
11,Me̩ go orubutu elile kʼu nʼo̩wo̩-mi ko̩-i. 
12,"Aluka one̩ du ki dʼuma e̩do̩ ku ma achʼuto̩-eju ef o̩re̩la, abo le̩ akute̩ me̩ ku me̩ de̩pi; todu kʼamone̩ ki we edoli ma tod oli-uku Kraisti kate ma che̩-i. "
13,"Todu ichaka chʼabo ku ma de̩pi le̩, ma la de o̩lo̩da n; i muda dʼuma e̩do̩ ku me̩ de̩pi, todu ku ma ki buba ef o̩re̩la-me̩. "
14,"Ama O̩jo̩ ki kpo̩na nyʼuba e̩ba ñw omi, chai ef oli-uku Ondu-wa Jisus Kraist, lef e-le̩ ile̩-i chʼe̩kamoli ñw omi, omi laño̩ chʼe̩kamoli ñw ile̩. "
15,"Todu tʼe̩pi-eda chʼe̩wñ du n, tʼe̩pi odukulu chʼe̩wñ du n, chai one̩ e̩nyi etito̩. "
16,"Oñ aluka one̩ du ku ma hi ika tʼika alule̩ teju e̩ñwa kide̩, ure̩do̩ kpʼejumomi ki bʼuma ma, i ki ño̩ bʼabo Israe̩l e-O̩jo̩ ma ge̩."
17,Ate̩to̩gba-i e̩ne̩ du ki ño̩ che mi akanya ge̩ n; todu omi ne̩ ame̩ Jisus ef año̩la-mi. 
18,"Ufe̩do̩-e̩nyo̩ Ondu-wa Jisus Kraisti ki dʼugbo afu-me̩, amo̩maye. Ami."
