Verse,Text
1,"Todule̩, omi kʼu chʼe̩nogijo kpai ama kpai e̩ne̩ ki ño̩ gbibenu uwa e-ku Kraisti li kʼu laño̩ chʼe̩ne̩ ki atuta ef ojima e-ku ma che ku ma bite̩ le̩ nadʼugbe̩do̩ ñw abogijo ku ma jʼef ume̩ le̩ kakini; "
2,"me̩ ki dejute̩ ujo̩ amala e-O̩jo̩ ki jʼef ume̩ le̩, me̩ ki che teju uko̩lo̩ afejute̩; i ki chʼotila ñwu me̩ taku me̩ che n, chai e̩do̩la-me̩ me̩ go alu ki dʼO̩jo̩ e̩do̩, i ki la chʼutodu e̩ño̩ o̩ko̩ ki ache me̩n, chai kpʼibe kokolo; "
3,i ki dabe̩ne̩ kʼe̩ chʼodu e̩wñ ku ma du nyʼe̩ o̩wo̩ le̩ n; ame̩ ki muda dʼo̩la-me̩ chʼabo kʼujo̩ le̩ ago ki wʼo̩li-wñ. 
4,"Tak e̩gba ku ma mʼagboji amadidala du tejugede, ame̩ agba uloko e-ojima e-ki ma cha n. "
5,"Abe̩le̩, ame̩, abimo̩to̩, me̩ ki fʼo̩la-me̩ kamuhite̩ ñw abogijo. O̩chaka-me̩, me̩ ki fʼe̩do̩ ehiwane̩ daku nyʼo̩la-me̩ ku me̩ che e̩wñ ñw omune̩; todabu kʼO̩jo̩ ako bʼabo ku ma hi o̩la-ma ne, i muda adu ufe̩de̩nyo̩ ñw abo ku ma hi o̩la-ma wane̩."
6,"Todule̩ me̩ nahi o̩la-me̩ wane̩ o̩gane̩ o̩wo̩ ukpahiu O̩jo̩, todu kʼi hi ume̩ ne iko-wñ. "
7,"Me̩ namʼejiji eda-me̩ chaka ko rikpolo jʼoji-wñ, todabu kʼe̩wñ o̩la-me̩ chewʼe eju. "
8,"Eju-me̩ ki chefe̩rane̩, me̩ gwe̩ke̩ adide: e̩no̩la-me̩, Abulumone̩ le̩, dab idu ki ako̩la, i tale afeju e̩ne̩ kʼi adu mi: "
9,"me̩ hidago bʼo̩, e̩re̩ e̩do̩ ekono-me̩ ki che̩nyane̩, abu ku me̩ chema ka kʼuwa kide̩ gbage̩de̩ achekpoji ef amo̩maye-me̩ ku ma jʼile̩-i. "
10,"Oñ abu ku me̩ jo̩ ku me̩ fʼuwa li pe̩, O̩jo̩ e-ufe̩de̩nyo̩ chaka, e-kʼi do̩ me̩ tef ojima-wñ e-ogbegbele̩ le̩ efu Kraisti, owñ onugo ache me̩ teju-wñ kpa, i adʼe̩re̩-me̩ nyan e̩, i adʼugbiti ñwu me̩. "
11,Ukpahiu ki chʼe-wñ tʼogbegbele̩ nyile̩wa. Ami.
12,"U fʼo̩takada ko̩ ru me̩ re̩-i lugbo Silfano̩s, o̩maye-wa ki achubi wa eju-mi. Edugbe̩do̩ nadugbe̩do̩ ñwu me̩, naño̩ gbibenu ka kʼe-i chʼufe̩de̩nyo̩ O̩jo̩ e-ogbolo; me̩ ki dago kpaka ef uwñ. "
13,"Onobule̩ kʼi de̩ Babilo̩n e-kʼO̩jo̩ chi manyʼame̩ le̩ agwa me̩; kpai Mark, o̩ma-mi. "
14,Me̩ nʼukalu e-ufe̩do̩ gwʼomune̩.
