Verse,Text
1,"Ogijo-i tʼugbo odu-mi onobule̩ ku ma chi le̩ kpai amo̩ma-wñ kʼomi afe̩do̩ ma ef ochochi, i la chʼomi kate n, abo du ku ma te̩tama ochochi le̩ manyʼumi kpo̩fo̩, "
2,lef ochochi ki gugu ef uwa kʼi lañʼadʼugbo wa ogbegbele̩. 
3,"Ufe̩de̩nyo̩ kpʼejumomi kpʼure̩do̩ kwʼugbo O̩jo̩ Ata, kpai kwʼugbo Jisus Kraist O̩ma Ata le̩ adʼugbo wa, ef ochochi kpai ufe̩do̩."
4,"Nayo̩ tabale todabu kʼu fʼiche̩kibo̩ ef amo̩ma-we̩ li abu ku ma tale ef ochochi, alu kʼa gba uko̩-wñ kwʼugbo Ata. "
5,"Oñ fai o̩ko̩ nagba bʼuwe̩, Odu-mi onobule̩, i dabe̩ne̩ kʼuko̩ etito̩ ku ma te̩ oñ nako̩ rʼuwe̩-i n, chai e-kʼa ne̩ kwʼabakwane̩ le̩, todu kʼa ki fe̩do̩ omune̩. "
6,"E̩wñ ki la chʼufe̩do̩ la de̩, todu kʼa ki tale teju uko̩-wñ le̩. E̩wñ ki chʼuko̩ le̩ de̩ kakini, Alu ku me̩ gbo̩ kwʼabakwane̩ le̩, todu kʼame̩ ki tale ef e-le̩. "
7,"Todu amadone̩la wewe kwodufu tef ile̩-i me̩, owñ chʼabo ku ma ma gbalu ka ku Jisus awa ef ore̩la n. E̩ne̩ le̩ chʼadone̩la kpai achagwunyu Kraist le̩. "
8,"Me̩ nago o̩la-me̩, todu kʼame̩ ki we eko e̩wñ kʼa chʼuko̩lo̩ tod uwñ le̩ rinyo̩, chai kʼame̩ ki mʼuro̩me̩ gba e̩kʼe̩ko. "
9,"E̩ne̩ du ki lalegudu nyo̩gba, kʼi ma gugu ef uko̩-o̩la Kraisti n nʼO̩jo̩ n; e̩ne̩ ki gugu ef uko̩-o̩la le̩ alo waa, tʼAta tʼO̩ma e̩ne̩ le̩ ne̩. "
10,"Iche̩wñ kʼe̩ne̩ du wʼugbo me̩, kʼi ma la ne̩ uko̩-o̩la-i wa n, me̩ ki gbʼo̩ tef unyi n, me̩ ki la ka ñw u ka kʼAgba oo n: "
11,"todu e̩ne̩ ki ka ñw u ka kʼAgba oo, nʼuta ata ef uko̩lo̩-bibi-wñ me̩."
12,"Abu kʼu chenʼe̩wñ wewe kʼu nako̩ rʼume̩, u neku enʼo̩takada kpʼomi ejiji ako̩ n; chai ibe u kono ka kʼu nawʼugbo me̩, kʼalu-wa ki de kʼa ko̩la, todu kʼuyo̩-me̩ ki jo̩ kpa."
13,Amo̩ma o̩maye-we̩ onobule̩ ku ma chi le̩ agwʼe̩.
