Verse,Text
1,"O̩do̩ e̩ke̩ta ku Jiho̩yakim jʼonu Juda, Ne̩biukadne̩za onu Babilo̩n, lewa fʼala kpa nyu Je̩rusale̩m. "
2,"Tak Ondu mu Jiho̩yakim, onu Juda, du tʼowñ o̩wo̩ manyʼe̩wñ eku unyi O̩jo̩ iche̩ka; oñ i mʼu ño̩ nyʼane̩ Shainar tʼunyi o̩jo̩ e-wñ; tak i mʼe̩wñ eku le̩ ko nyʼunyi e̩wñ akoko o̩jo̩-wñ. "
3,"Tak onu ko̩la ñw Ashpe̩naz kʼi chʼe̩ne̩ ki tʼo̩gba amonoji-wñ kʼi kʼabimo̩to̩ Israe̩l iche̩ka wa, owñ chʼamo̩ma onu kpai abo ku ma bi lʼeju O̩jo̩ iche̩ka. "
4,"Ama ki chʼabokolobia ku ma ma nʼe̩nyo̩lo̩ n, kʼo̩la-ma de̩ bo̩lo̩bo̩lo̩, ku ma chʼo̩ka e̩wñ ibe ojoji ojoji, ku ma chema e̩wñ, ku ma chemeju e̩wñ eko̩che̩. Ama ki ño̩ chʼabo ku ma bo̩jo̩ ku ma dago ef unyi onu; kʼama ki ko̩ ma e̩wñ kʼabo Kaldia ko̩che̩ kpai ichi-ma ge̩. "
5,"Tak onu fʼukpe̩ uje̩wñ e-wñ ki rinyo̩ kpai omi achiwebe̩te̩ma e-wñ kʼi añmo̩ ñwate̩ ñwu ma alu ku ma ako ñwu ma o̩jo̩ñwa o̩jo̩ñwa, ku ma ne̩ ma o̩do̩ me̩ta; o̩do̩ le̩ muda kʼama ki lewa dago o̩gba onu. "
6,Oñ Danie̩l kpai Hananaya kpai Mishae̩l kpai Azaraya jʼef amo̩ma Juda ku ma jʼef abo le̩. 
7,Tak agboji amonoji le̩ mʼodu omune̩ ko ñwu ma; Be̩lte̩shaza i du ñwu Danie̩l; Shedrak i du ñwu Hananaya; Mishe̩k i du ñwu Mishae̩l; Abe̩d-nego i la du ñw Azaraya.
8,Danie̩l muda fʼibe-wñ kpe̩ te̩ ka kʼowñ akpʼo̩la-wñ bie̩ ugbo uje̩wñ e̩rinyo̩ e-onu kpai omi achiwebe̩te̩ma-wñ kʼi añmo̩ n. Todule̩ i bi agboji amonoji kʼi we ekpʼo̩la-wñ bie̩. 
9,O̩jo̩ la je̩ ñw agboji amonoji ki li Danie̩l eju kʼi mo̩la ñw u kʼi no̩ liʼu ejumomi. 
10,"Tak agboji amonoji le̩ ka ñwu Danie̩l kakini, Narailo odu-mi onu, owñ le̩ fʼuje̩wñ-me̩ kpai omi-me̩ ñwate̩; e̩wñ chi kʼi ali eju-me̩ ki ma nyo̩ dab eju abokolobia eje̩go̩-me̩ n? Oji-mi me̩ tene edu ñw onu. "
11,"Taku Danie̩l ka ñw imo̩to̩ kʼagboji amonoji mu Danie̩l kpai Hananaya kpai Mishae̩l kpai Azaraya ko nyʼo̩ o̩wo̩ kakini, "
12,Nagbo̩ko̩bʼe̩ kʼe̩ jʼamadu-we̩-i ma o̩jo̩ me̩gwa; e̩ la je̩ ñwu ma kʼe̩wñ oko kwe̩ kwe̩ kwe̩ ñw a je̩ kpʼomiofo ñw a ñmo̩. 
13,"E̩gba le̩ tak e̩ je̩ ñwu ma gʼeju-wa o̩gba-we̩, kpai eju abokolobia kʼama le̩ je̩ uje̩wñ onu ki arinyo̩ le̩; oñ alu kʼe̩ li o̩mo̩ alu le̩ oñ e̩ che ñw amadu-we̩-i. "
14,"Abe̩le̩ i netirʼuma ef o̩la le̩, oñ i jʼuma ma o̩jo̩ me̩gwa. "
15,"Tak e̩gba kʼo̩jo̩ me̩gwa le̩ le rʼane̩, eju-ma la chʼuto̩ tule, ma chenʼaño̩la tʼabokolobia ku ma jʼuje̩wñ e̩rinyo̩ e-onu chaka le. "
16,"Todule̩ imo̩to̩ onu mʼuje̩wñ e̩rinyo̩ kpʼomi achiwebe̩te̩ma ki dukpe̩ kʼama añmo̩ ko kwʼo̩mo̩, oñ i mʼe̩wñ oko kwe̩ kwe̩ kwe̩ ko ñwu ma."
17,"I chʼe-abokolobia me̩le̩ le̩, O̩jo̩ mʼibe kpʼugbeju ko ñwu ma ef e̩wñ eko̩che̩ kpai e̩wñ ibe du. Danie̩l la chemoji ane̩ ego kpai o̩na kʼone̩ ana chaka. "
18,"Tak e̩gba kʼo̩jo̩ kʼonu bu ñwu ma taku ma ako ma wa jo̩, agboji amonoji le̩ mʼuma ko wʼejefu o̩gba Ne̩biukadne̩za. "
19,Tak onu bʼuma chʼoluka; ma la li e̩ne̩ du ef uma ki dabu Danie̩l kpai Hananaya kpai Mishae̩l kpai Azaraya n: todule̩ ma kwodago o̩gba onu. 
20,"Oñ ef o̩la ibe du kpʼugbo oji e̩wñ ema, kʼonu tʼuma ene, i li ka kʼama nyo̩ tʼamachifamu kpai amade̩bo̩ du ku ma jʼojane̩-wñ le onu me̩gwa. "
21,Danie̩l la kpo̩kpe̩ gbogbo wʼo̩do̩ ejodudu ki Sairo̩s jʼonu.
