Verse,Text
1,"O̩do̩ e̩ke̩ta kʼonu Be̩lshaza jʼonu, omi, Danie̩l fʼane̩ʼka go, manyʼe-ejodudu ki tejugede ñwu mi le̩. "
2,"Oñ u fʼe̩wñ li ef ane̩ ego le̩; oñ e̩gba kʼu li, u dʼef unyi onu Shushan, owñ chʼe-ki dʼane̩ Elam; oñ u li ef ane̩ ego le̩, u la dʼo̩la ohimini Ulai. "
3,"Tak u chi eju-mi nyʼate̩, oñ u li, go, okolo ki nʼigba meji dago eti ohimini le̩; igba-wñ meji la chʼe̩gwe̩; oka muda gwe̩ tʼekeji le, e-ki fu dufu otitala la gwe̩ tule. "
4,"Oñ u li abu kʼokolo le̩ nagwo̩ko̩ rʼolane̩, kpai rʼo̩wo̩ o̩pata ate̩, kpai rʼo̩wo̩ o̩pata o̩gane̩; i la nʼame̩wñ iñmi du ku ma neke dago o̩gba-wñ n, i la nʼame̩la du ku ma neke gbʼe̩wñ bʼo̩ o̩wo̩ te̩ n. Oñ i che e̩wñ du ki dʼe̩ e̩do̩, i la bukpa tʼo̩la-wñ."
5,"Oñ abu kʼu do̩mo̩ akpibe, go, obuko̩ʼka kwʼolane̩ wa lale eju ile̩-i du, e̩re̩-wñ du kad ane̩ n: obuko le̩ la nʼigbaʼka ki kadʼagbagba eju-wñ meji. "
6,"Oñ i lewʼugbo okolo ki nʼigba meji e-kʼu li abu kʼi dago eti aji le̩, oñ i gwo̩ko̩ tʼo̩ o̩la ef e̩do̩fulu ukpahiu-wñ. "
7,"Oñ u li abu kʼi te̩me̩rʼokolo le̩. E̩do e̩rikoko-wñ je̩ ñw u n, oñ i chane̩ ekpʼokolo le̩, i la fʼigba-wñ meji guche̩; ukpahiu okolo le̩ la bʼowñ jo̩ n. Oñ i mʼu du ro̩ nʼane̩. I la fʼu te̩ mane̩ pio̩pio̩pio̩. I la nʼe̩ne̩ du ki neke gbʼokolo le̩ bʼo̩ o̩wo̩ te̩ n. "
8,"Tak obuko̩ le̩ hiʼo̩la-wñ ne tabale; ama e̩gba kʼiñmi-wñ ko du, igba lile le̩ mu guche̩. Oñ igba uwohi me̩le̩ fu koji rʼo̩wo̩ afu ojale me̩le̩."
9,"Tak igba kekeleʼka fu kwef oka-wñ dufu, oñ e-le̩ la anana tabale rʼo̩wo̩ o̩pata o̩gane̩, kpai rʼo̩wo̩ olodudu kpai rʼo̩wo̩ ane̩ ojima le̩. "
10,"Oñ i nana alo gbogbo wa kado abogu ojale; i la kʼabogu-ma iche̩ka kpai awo awo iche̩ka rikpolo jʼane̩, oñ i fʼu te̩mane̩. "
11,"I la hi o̩la-wñ ne gbogbo wa kad onu abogu; ma la mʼiche̩bo̩ e̩gujo o̩jo̩ ñwa o̩jo̩ ñwa gba bʼo̩ o̩wo̩ te̩, oñ ma fʼuña-wñ kiafo̩ gulo̩ wʼane̩. "
12,"Ma la hi abogu le̩ tinyo̩ manyʼiche̩bo̩ e̩gujo ku ma che o̩ko̩ko̩lo̩ le̩ lef echada ku ma chada. I la fʼochochi ro̩ tane̩; i fʼe̩wñ ki rʼe eju che, i la ra ñw u. "
13,"Tak u gbo̩ abu kʼe̩ne̩ kiafo̩ʼka ako̩la; oñ e̩ne̩ kiafo̩ omune̩ ka ñw e̩ne̩ ki ko̩la le̩ kakini, Ane̩ kʼi go le̩, owñ chʼiche̩bo̩ e̩gujo kpai echada ki agwʼe̩wñ alache̩, ku ma anʼe̩re̩ fʼuña kiafo̩ kpai o̩wo̩-ma le̩ kpetili mane̩, iko e̩gba i akade taa? "
14,"Tak i ka ñwu mi kakini, Gbogbo wʼodudu kpʼane̩ ogume̩lu chi kwef icham me̩ta; e̩gba le̩ taku ma agwʼuña kiafo̩ le̩ rinyo̩."
15,"Oñ i lewatu, abu kʼomi, owñ chʼomi Danie̩l-i, fʼane̩ ego le̩ li, u tejane̩ alu kʼu nale kʼu namʼoji-wñ; e̩ la go, e̩ne̩ʼka kʼi bi one̩ dago o̩gba-mi. "
16,"Oñ u gbo̩ omuko̩la one̩ aji Ulai, e-le̩ dudo̩, oñ i kakini, Gebrie̩l, e̩ che kʼe̩ne̩-i ki moji ane̩ kʼi go le̩. "
17,"Todule̩ i lewa me̩rʼugbo kʼu dago; oñ e̩gba kʼi lewa, ailo fʼumi mu, oñ u leane̩ afʼeju bʼane̩ ma; i muda ka ñwu mi kakini, O o̩ma one̩, uwe̩ ki mʼoji-wñ; todu ane̩ kʼe̩ go le̩ chʼe̩wñ iko ubi otitala."
18,"Oñ abu kʼi do̩mo̩ ako̩la ñwu mi, olu lile mʼumi du abu kʼeju-mi bʼane̩ ma le̩; i la do̩wo̩kado mi, oñ i mʼumi du kwane̩ dago kpakpa. "
19,"Tak i kakini, Go, omi aje̩ ñw e̩ ma e̩wñ ki ade̩ e̩gba otitala iko e̩do̩ e̩kpa le̩ todu iko ubi otitala ki che̩date̩ ne̩-i. "
20,"Okolo kʼuwe̩ li, e-ki nʼigba meji le̩, abo le̩ chʼamonu Me̩dia kpai Pe̩rsia. "
21,Oñ obuko̩ ki nʼedudu chʼonu abo Grik; igba inaina ki kadʼagbagba eju-wñ meji le̩ chʼonu-ma ejodudu. 
22,"I la chʼe-ki muguche̩ le̩, kʼe̩le̩ kwane̩ e̩gu-wñ, ojane̩ me̩le̩ akwane̩ kwef abo uche̩ichiʼka le̩, ma muda anʼukpahiu e̩go̩ e-wñ n. "
23,"Tak e̩gba iko otitala ojane̩-ma, e̩gba kʼamajada le̩ jʼada kpoji, onu, kʼeju-wñ abailo, kʼi laño̩ meju ita ekpa, akwane̩. "
24,"Ukpahiu-wñ la anana, i muda chʼukpahiu e-wñ che n; alu kʼi afʼe̩wñ chile̩che̩ chʼawuwu, e̩wñ kʼi ache ara ñw u; i la afʼamagbiti chile̩che̩, kpai amone̩ abo kiafo̩. "
25,"Lugbo ugbeju-wñ i aje̩ ñw one̩ egba ibe ra nyʼo̩wo̩. Oñ ef ibe e-wñ i ahi o̩la-wñ ne. Oñ ejo̩ yo̩ ku ma jo̩ yo̩ le̩ achigili i afʼamone̩ wewe chile̩che̩; i ñʼahidago bʼAgboji e-amagboji onugo; i muda aguche̩, i la chʼo̩wo̩ one̩ achʼo n. "
26,"O̩la ane̩ kʼe̩ go e-olane̩ kpʼolodudu ku ma ka le̩ chʼochochi: e̩ muda fʼo̩wo̩ no ane̩ kʼe̩ go le̩, todu o̩jo̩-wñ chebo̩ jiji ta. "
27,"Tak omi Danie̩l mudaku, oñ u fʼo̩ga che ikoʼka; tak u kwane̩ oñ u fʼuko̩lo̩ onu che: u la yaye ane̩ e̩go le̩, e̩ne̩ du muda mʼoji-wñ n."
