Verse,Text
1,"Sa’an nan Ayuba ya amsa,"
2,“Da kawai za a iya auna wahalata
3,"Ba shakka da sun fi yashin teku nauyi,"
4,"Kibiyoyin Maɗaukaki suna a kaina,"
5,"Jaki yakan yi kuka sa’ad da ya sami ciyawar ci,"
6,"Akan cin abinci marar ɗanɗano ba tare da an sa gishiri ba,"
7,Na ƙi in taɓa shi;
8,"“Kash, da ma Allah zai ba ni abin da nake fatar samu,"
9,"wato, Allah yă kashe ni,"
10,Da sai in ji daɗi
11,"“Wane ƙarfi nake da shi, har da zan ci gaba da sa zuciya?"
12,Da ƙarfin dutse aka yi ni ne?
13,"Ina da wani ikon da zan iya taimakon kai na ne,"
14,“Duk wanda ya ƙi yă yi alheri ga aboki
15,"Amma ’yan’uwana sun nuna ba zan iya dogara gare su ba,"
16,"kamar rafin da yakan cika a lokacin ƙanƙara,"
17,"amma da rani sai yă bushe,"
18,Ayari sukan bar hanyarsu;
19,"Ayarin Tema sun nemi ruwa,"
20,"Ransu ya ɓace, domin sun sa zuciya sosai;"
21,Yanzu kuma kun nuna mini ba ku iya taimako;
22,"Ko na taɓa cewa, ‘Ku ba da wani abu a madadina,"
23,"ko kuma kun taɓa kuɓutar da ni daga hannun maƙiyina,"
24,"“Ku koya mini, zan yi shiru;"
25,Faɗar gaskiya tana da zafi!
26,"Ko kuna so ku gyara abin da na faɗi ne,"
27,Kukan yi ƙuri’a a kan marayu
28,"“Amma yanzu ku dube ni da kyau,"
29,"Ku bi a hankali, kada ku ɗora mini laifi;"
30,Ko akwai wata mugunta a bakina?
