Verse,Text
1,"“Amma yanzu, Ayuba, ka saurari abin da zan ce;"
2,Zan yi magana;
3,Abin da zan faɗa gaskiya ne daga cikin zuciyata;
4,Ruhun Allah ne ya yi ni;
5,Ka amsa mini in za ka iya;
6,Ni kamar ka nake a gaban Allah;
7,"Kada ka ji tsorona,"
8,"“Amma ka faɗa na ji,"
9,‘ni mai tsarki ne marar zunubi;
10,Duk da haka Allah ya same ni da laifi;
11,ya daure ƙafafuna da sarƙa;
12,"“Amma na gaya maka, a nan ba ka yi daidai ba,"
13,Don me ka yi masa gunaguni
14,"Gama Allah yana magana,"
15,"A cikin mafarki, cikin wahayi da dare,"
16,mai yiwuwa yă yi musu magana a cikin kunnuwansu
17,don a juyar da su daga abin da yake yi da ba daidai ba
18,"don a kāre su daga fāɗuwa cikin rami,"
19,“Ko kuma mutum yă sha horo
20,"yadda zai ji ƙyamar abinci,"
21,Naman jikinsa ya lalace ba wani abu mai kyau a ciki
22,"Ransa yana matsawa kusa da rami,"
23,"Duk da haka, in akwai mala’ika a gefensa kamar matsakanci,"
24,"yă yi masa alheri yă ce,"
25,Sa’an nan fatar jikinsa za tă zama sabuwa kamar ta jariri;
26,"Ya yi addu’a ga Allah ya kuwa samu alheri a wurinsa,"
27,"Sa’an nan sai ya zo wurin, wurin mutane ya ce,"
28,"Ya fanshi raina daga fāɗawa cikin rami,"
29,"“Allah ya yi wa mutum duk waɗannan,"
30,"Ya juyo da ransa daga fāɗawa cikin rami,"
31,"“Ka sa hankali da kyau, Ayuba, ka saurare ni;"
32,"In kana da abin da za ka ce, ka amsa mini;"
33,"Amma in ba haka ba, sai ka saurare ni;"
