Verse,Text
1,"Sai Ayuba ya amsa,"
2,"“Lalle, na san wannan gaskiya ne."
3,"Ko da mutum yana so yă yi gardama da shi,"
4,"Hikimarsa tana da zurfi, ikonsa yana da yawa."
5,Yana matsar da manyan duwatsu kafin su sani
6,"Yana girgiza ƙasa,"
7,Yana magana da rana sai ta ƙi yin haske;
8,Shi kaɗai ya shimfiɗa sammai
9,"Shi ne ya halicci Mafarauci da Kare da Zomo, da Kaza,"
10,"Yana yin abubuwan banmamaki waɗanda ba a iya ganewa,"
11,Ba na iya ganinsa lokacin da ya wuce ni;
12,Wane ne ya isa yă hana shi in ya ƙwace abu?
13,Allah ba ya danne fushinsa;
14,“Ta yaya zan iya yin faɗa da shi?
15,"Ko da yake ba ni da laifi, ba zan iya amsa masa ba;"
16,"Ko da na yi kira gare shi ya amsa mini,"
17,Zai sa hadari yă danne ni
18,"Ba zai bari in yi numfashi ba,"
19,"In maganar ƙarfi ne, shi babban mai ƙarfi ne!"
20,"Ko da ni marar ƙarfi ne, bakina ya isa yă sa in zama mai laifi;"
21,"“Ko da yake ba ni da laifi,"
22,"Ba bambanci; shi ya sa na ce,"
23,"Lokacin da bala’i ya kawo ga mutuwa,"
24,"Lokacin da ƙasa ta faɗa a hannun mugaye,"
25,“Kwanakina sun fi mai gudu wucewa da sauri;
26,"Suna wucewa kamar jirgin ruwan da aka yi da kyauro,"
27,"‘In na ce zan manta da abin da yake damu na,"
28,"duk da haka ina tsoron duk wahalata,"
29,"Tun da an riga an ɗauke ni mai laifi,"
30,"Ko da na wanke jikina duka da sabulu,"
31,"duk da haka za ka jefa ni cikin ƙazamin wuri,"
32,"“Shi ba mutum ba ne kamar ni wanda zan iya amsa masa,"
33,"In da akwai wanda zai iya shiga tsakaninmu,"
34,"wani wanda zai sa Allah yă daina duka na,"
35,"Sa’an nan ne zan iya yin magana ba tare da jin tsoronsa ba,"
