Verse,Text
1,"Sai Elihu ya ce,"
2,“Ko kana tsammani wannan gaskiya ne?
3,"Duk da haka kana tambayarsa cewa, ‘Wace riba nake da ita,"
4,“Zan so in ba ka amsa
5,Ku ɗaga kai ku dubi sama ku gani;
6,In kun yi zunubi ta yaya wannan zai shafi Allah?
7,"In kuna da adalci, me kuka ba shi,"
8,"Muguntarku takan shafi mutum kamar ku ne kaɗai,"
9,“Mutane suna kuka don yawan zalunci;
10,"Amma ba wanda ya ce, ‘Ina Allah wanda ya halicce ni,"
11,wanda ya fi koya mana fiye da dabbobin duniya
12,Ba ya amsawa lokacin da mutane suka yi kira don taimako
13,Lalle Allah ba ya sauraron roƙonsu na wofi;
14,Ta yaya zai saurara sosai ko zai saurara
15,"Kuma ka ce, ba ya ba da horo cikin fushinsa"
16,Saboda haka Ayuba ya buɗe baki yana magana barkatai;
