Verse,Text
1,"Oñ abu kʼe̩kuku le̩ muda, ku Po̩l fʼumako̩che̩ do̩ wa kʼi la dugbe̩do̩ ñw ma, i che ma agbo̩ oñ i le dufu kʼi nyi Masidonia. "
2,"Oñ abu kʼi fʼane̩ o̩wo̩ o̩mo̩ le, kʼi la nʼo̩la wewe adugbe̩do̩ ñw ma, i lewa ane̩ Grik. "
3,"Oñ abu kʼi fʼochu me̩ta je̩, kʼamaJu la jʼalu nyʼu abu kʼi ache kʼi tʼo̩ko̩ nyi Siria, ibe ka ñw u kʼi mudabi le Masidonia. "
4,"Oñ Sopater e-Pairus e̩ne̩ Be̩rea, kpʼAristarkus kpai Sekundus abo Te̩se̩lo̩nia kpai Gayo̩s abo De̩rbi kpai Timoti kpai Taikikus kpai Trofimus abo Esia fʼahite̩ owñ che gbogbo wʼEsia. "
5,Tak abo le̩ do̩gba unede wa Troas. 
6,Oñ abu kʼo̩jo̩ uje̩wñ ku ma ma dʼo̩jo̩wu tʼo̩ n lale a tʼo̩ko̩ kwo Filipai; o̩jo̩ me̩lu a je̩ tak a nyane̩ ugbo ma Troas. O̩jo̩ mebie a je̩ o̩mo̩.
7,"Oñ o̩jo̩ ejodudu ef o̩jo̩ mebie, abu kʼawa jeju kʼa bʼakala je̩ Po̩l kʼo̩la rʼuma eju, abu kʼa che kʼa lo o̩jo̩ñwa-wñ; oñ i dʼef o̩la le̩ eka gbogbo wʼalumeji odu. "
8,E̩mu wewe la jʼef unyi ojale ugbo kʼawa jo̩ le̩. 
9,"Okolobiaʼka kʼodu-wñ ko̩ Yutikus la gugu alu iwido, olu fʼu mu gbali; oñ abu ku Po̩l ka o̩la rʼuma eju alo waa, olu ki mʼu du i muñwa kwo unyi ojale e̩ke̩ta afiane̩, oñ ma mʼoku-wñ du. "
10,"Po̩l muda gwo̩ru wane̩ afʼo̩wo̩ lʼu de̩ mʼe̩do̩, i kakini, Me̩ we ekuku-i ta: todu onugo iñmi-wñ dʼef uwñ. "
11,"Oñ abu kʼi mute̩gu kʼi fʼakala bu kʼi la dʼu kad alu kʼi laño̩ chʼoluka nana nana gbogbo ñwʼo̩jo̩, abe̩le̩ i kwʼo̩mo̩ le. "
12,"Taku ma mʼudeju imo̩to̩ le̩ du lo, oñ e̩do̩-ma kʼi nyi i de̩ ke̩ n."
13,"Oñ awa mʼo̩gba du, a tʼo̩ko̩ nyi Aso̩s, o̩mo̩ a che kʼa gba Po̩l tʼo̩ko̩; todu abu kʼa ka tane̩ le̩ de̩; owñ che kʼi le e̩re̩. "
14,"Ama e̩gba kʼi wa de̩ kpʼawa Aso̩s kʼa mʼowñ du, a lewa Mitilini. "
15,"Tak abu kʼa tʼo̩ko̩ kwo̩mo̩ o̩jo̩ñwa-wñ a lewa odenideni Chio̩s, o̩jo̩ñwa e-le̩ ge̩ a lewa mane̩ Samo̩s; tak o̩jo̩ñwa e-le̩ a lewa Mailitus: "
16,"todu Po̩l fʼibe-wñ ñwa kʼi tʼo̩ko̩ lale gu E̩fe̩-sus du, kʼi we elugo̩ Esia; todu i anaju, iche̩wñ ki je̩ ache kʼi de̩ Je̩rusale̩m o̩jo̩ e̩kʼooje le̩."
17,Oñ i fʼone̩ kpe̩ kwo Mailitus nyʼE̩fe̩sus kʼi do̩ abogijo ujeju abudo̩ Ondu le̩ wa. 
18,"Oñ e̩gba ku ma lewa ugbo owñ i ka ñw ma kakini,"
19,"ef uhio̩la wane̩ chaka achuko̩lo̩ adu ñw Ondu, kpʼomi-aku kpai ajama e-kʼi ke̩re̩bʼomi ef alu kʼamaJu jo̩ nyu mi. "
20,"Me̩ chema abu kʼu ma dʼo̩wo̩ mo̩ e̩wñ du ki nʼile kʼu we eduka ñw me̩ n, u la we eko̩ me̩ ejʼo̩ja kpai unyi unyi n. "
21,U gbibenu ibe-erida tʼO̩jo̩ kpʼe̩do̩-ekono Ondu-wa Jisus Kraisti ñw amaJu kpai amaGrik nyo̩nyo. 
22,"Fai, me̩ la go, nanyi Je̩rusale̩m abu kʼomi chʼe̩ji te̩ ñw afu, u la ma e̩wñ ki ake̩re̩bʼumi o̩mo̩ n: "
23,chai kakini Afu Kiafo̩ nagbʼibenu ñw mi nyo̩nyo̩ ewo tʼewo du kakini e̩ji e-iku kpʼo̩bata anede mi. 
