Verse,Text
1,"Oñ i lewatu Aikonium o̩mo̩ ma kpe̩re̩ nyʼef unyi ujeju amaju, oñ alu ku ma ko̩la o̩mo̩ je̩ ñw o̩wo̩ amone̩ lile, tʼamaJu tʼamaGrik, ke̩do̩no. "
2,Ama amaju ku ma ko̩ egbagbo̩ fʼabo uche̩ichi dogo oñ ma je̩ ñw onugo-ma bie̩ne̩ ali ñw amo̩maye le̩. 
3,"Todule̩ ma kpo̩kpe̩ o̩mo̩ anʼeju e̩gbo ako̩la ef Ondu. Owñ la gbʼo̩la ufe̩de̩nyo̩-wñ ibenu, i je̩ ñw ujiwe kpai uno̩ ki wache lef o̩wo̩-ma. "
4,"Tak o̩wo̩ amone̩ ewo le̩ mukpe̩reji; iche̩ka manyu amaju, iche̩ka la manyʼame̩nukpuche̩. "
5,"Oñ abu kʼabo uche̩ichi kpai amaJu manyʼamagboji-ma che ku ma gwo̩ko̩ tʼuma o̩la ku ma bʼuma ina ku ma ño̩ rʼokuta ñw uma, "
6,"ma fʼafu-wñ gbo̩ oñ ma ra nyʼewo ewo Laikaonia kpai Listra kpai De̩rbi, kpai ane̩ ki lo daka. "
7,Taku ma kwo jʼo̩mo̩ ajʼUche̩nyo̩ rʼuma.
8,"Oñ e̩ne̩ke̩le̩ʼka kʼili e̩re̩-wñ ma gbiti n gugu Listra, i chʼe̩no̩lo̩ kwef uwile̩ kʼi ma lule̩ mama ta n. "
9,"Owñ le̩ gbo̩ abu ki Po̩l ako̩la: Po̩l la kejurʼu chii, oñ abu kʼi li ka kʼi nʼe̩do̩ ekono ku ma ajadu owñ, "
10,"i dʼomu dago kakini, Kwane̩ dago e̩re̩-we̩ kpakpa. Tak i muro̩ dago, oñ i kwolule̩. "
11,"Oñ abu kʼo̩wo̩ amone̩ le̩ li e̩wñ ki Po̩l che, ma dʼomu-ma dago alu ichi Laikaonia kakini, Amo̩jo̩ ku ma dʼalu kʼamone̩ de̩ mugwo̩ru wʼugbo wa me̩! "
12,"Ma la dodu Barnabas ko̩ Jupiter; ma la do̩ Po̩l ko̩ Me̩rke̩ri, noj ukpe̩ kʼi tʼo̩gba o̩la le̩ eka. "
13,"Oñ atama e-Jupiter kʼi do̩gba ewo le̩ mʼamokuno̩ o̩ko̩ kpai e̩wñ ku ma ta wenyu ma o̩la kowa alu-aku, i dʼowñ e̩do̩ kʼowñ kpai o̩wo̩ amone̩ le̩ ki chʼiche̩bo̩. "
14,"Ama abu ku Barnabas kpai Po̩l ame̩nukpuche̩ le̩ gbo̩-i, ma fʼe̩wñ o̩la-ma na, taku ma ra ref o̩wo̩ amone̩ le̩ ma kwokwa, ma kakini, "
15,"Aboke̩le̩, e̩wñ chi ku me̩ chʼei taa? awa onugo chʼone̩, uche̩ʼka kpʼame̩ oñ a che, Uche̩nyo̩ a la je̩ru me̩-i ku me̩ ki rida bʼe̩wñ o̩wai kide̩ te̩ tugbo O̩jo̩ ki deju, e-kʼi che efojale kpai ane̩-ile̩ kpai ohimini kpai ame̩wñ du ki jʼefu-wñ. "
16,I tʼabo uche̩ichi uche̩ichi duu o̩gba o̩gba ki la le le̩ no̩ ku ma le o̩na e-ma. 
17,"I muda tʼo̩la-wñ no̩ kʼi we enʼe̩nibenu n, i che e̩wñ e̩nyo̩, i du omi ojale wa ñwu me̩ kpai adiko kʼe̩wñ aro, i je̩ ñw e̩do̩-me̩ ko̩ ñw uje̩wñ kpai uyo̩. "
18,"E̩wñ ku ma ka le̩ du i chakanya taku ma ba o̩wo̩ amone̩ le̩, ku ma we eche ma."
19,"Ama amaJu kwo Antio̩k kpai Aikonium wʼo̩mo̩; oñ abu ku ma gba o̩wo̩ amone̩ le̩ ibe, ma fʼokuta ro̩do Po̩l, ma la fʼowñ fa tʼejo̩do̩da ewo le̩, ma do̩ ka kʼi leku. "
20,"Ama abu kʼamako̩che̩ donyʼu jo̩, i kwane̩ dago, oñ i mugudu tef ewo le̩. Tak o̩jo̩ñwa-wñ i lebi Barnabas nyi De̩rbi."
21,"Abu ku ma fʼUche̩nyo̩ je̩rʼab ewo le̩, ku ma laño̩ nʼamako̩che wewe, ma mudabi nyi Listra kpai Aikonium kpai Antio̩k, "
22,"afʼo̩wo̩ kʼonugo amako̩che̩ le̩ dago; ma dʼugbe̩do̩ ñwu ma ku ma gugu ef o̩la e̩do̩ ekono waa, ma kakini, lef o̩bata wewe tak awa agudu nyi ojane̩ O̩jo̩ tila. "
23,"Oñ abu ku ma fʼabogijo chi ñwu ma ujeju ujeju du, ku ma laño̩ chadua kpai alu eji, ma mʼuma ko jo̩ ñwu Ondu ku ma ke̩do̩no le̩."
24,Tak uma legu ef Pisidia du oñ ma lewa Pamfilia. 
25,Oñ abu ku ma fʼo̩la le̩ ka Pe̩rga ma gwo̩ru nyʼAtalia; 
26,"tak akwo̩mo̩ ma tʼo̩ko̩ nyʼAntio̩k, ugbo ku ma jo̩ taku ma mʼuma ko jo̩ ñw ufe̩de̩nyo̩ O̩jo̩ todu uko̩lo̩ ku ma chekpa-i. "
27,"Oñ abu ku ma lewa ku ma la fʼujeju abudo̩ Ondu le̩ do̩ jeju, ma mʼaluka e̩wñ du kʼO̩jo̩ che ugbo ma duka ñwu ma, ma ño̩ kak i mʼo̩na e̩do̩ ekono bi ñw abo uche̩ichi. "
28,Oñ ekpo̩kpe̩ ku ma kpo̩kpe̩ o̩mo̩ kpai amako̩che̩ le̩ chʼo̩pe̩ n.
