Verse,Text
1,Oñ ubi e̩wñ kide̩ Po̩l kwo bʼAte̩ns te̩ oñ i lewa Ko̩rint; 
2,"tak abu kʼi fʼe̩ne̩Juʼka kʼodu-wñ ko̩ Akwila, kʼi chʼo̩lo̩pu Pontus kʼowñ kpai o̩ya-wñ Prisila ma kwo Itali wa kpo̩kpe̩ n li (todabu ki Klaudius dʼo̩da te̩ ka kʼamaju chaka ki kwo bo̩ Rom te̩); i lewa ugbo ma; "
3,"oñ ukpe̩ kʼobe-wñ chʼoka kpʼe-ma, i gugu ugbo ma oñ ma chuko̩lo̩; todu ma chʼabo ku ma hi unyabo ta, obe-ma de̩. "
4,"Tak i nako̩la rʼuma eju ef unyi ujeju-ma o̩jo̩ uñmi o̩jo̩ uñmi, i la che kʼi tʼamaJu kpai amaGrik eju gu."
5,"Ama e̩gba ku Sailas kpai Timoti kwo Masidonia wa, abu kʼo̩la le̩ mu Po̩l ne̩ gaga i nagbibenu ñw amaJu nyo̩nyo̩ kakini, Jisus che Kraist le̩. "
6,"Ama abu ku ma fʼalu jo̩ nyʼu ku ma la chʼakpabie̩-wñ, i fʼe̩wñ o̩la-wñ gbanyo̩, i ka ñw uma kakini, E̩bie̩-me̩ ki dʼoji o̩la-me̩ ke, omi de̩ hiolo, akwe̩gba-i nanyi ugbo abo uche̩ichi. "
7,"Tak abu kʼi kwo bʼo̩mo̩ te̩ i lewa unyi e̩ne̩ʼka kʼodu-wñ ko̩ Taito̩s Justus, owñ chʼe̩ne̩ kʼi kpe̩do̩rʼO̩jo̩ kʼunyi-wñ dago o̩la unyi ujeju le̩. "
8,"Ama Krispus, agboji unyi ujeju le̩, ke̩do̩no Ondu kpʼo̩gbo̩ abunyi-wñ du; tak abo Ko̩rint wewe kʼuma gbo̩ ke̩do̩no, ma la che ma baptism. "
9,"Oñ Ondu ka ñw Po̩l ef ane̩ ego odu kakini, E̩ ki railo n, e̩ nako̩la waa, e̩ ki la hi alu-we̩ de n: "
10,"todabu kʼomi dʼubi-we̩, e̩ne̩ du la akobʼuwe̩ kʼi achʼuwe̩ e̩bie̩ne̩ n; todabu kʼamone̩ wewe jʼewo-i ñw mi. "
11,Oñ i gugu o̩mo̩ o̩do̩ʼka kpai ochu me̩fa akone̩ o̩lO̩jo̩ ef uma.
12,"Ama adiko ku Galio chʼakoji-onu Akaya, amaJu nʼibe okate kwane̩ tu Po̩l o̩la oñ ma dʼu nyʼo̩gba-e̩de̩; "
13,"ma kakini, E̩ne̩ kide̩ agba amone̩ ibe ku ma kpe̩do̩rʼO̩jo̩ alu kʼo̩lo̩da ma je̩ n. "
14,"Ama abu ku Po̩l che kʼi chi alu-wñ, Galio ka ñw amaJu kakini, AmaJu, i ma chʼe̩wñ uji abe̩k e̩wñ udu bibi, i ma nʼe-i kʼu naje̩ kpai ame̩; "
15,"ama i chʼe-ene e̩te̩ ugbo uko̩la alu ofo, kpai odu one̩ edo̩ kpai o̩lo̩da e-me̩, me̩ fejutʼe-le̩ o̩to̩to̩la-me̩; omi neku kʼu chʼakajo̩ abe̩le̩ n. "
16,Oñ i fʼuma ne kwo bʼo̩gba e̩de̩ te̩. 
17,"Tak o̩chaka-ma mu Sostenes, agboji unyi ujeju, du tʼopee o̩gba e̩de̩ akpʼo̩ igbe. E̩wñ-i du la wu Galio eju n."
18,"Tak abu ki Po̩l ño̩ nʼo̩jo̩ je̩ o̩mo̩ wewe, i chʼamo̩maye le̩ agbo, oñ i kwotʼo̩ko̩ alo tu Siria, Prisila kpʼAkwila le bʼowñ (i fʼoji-wñ ja Se̩nkria; todu i fʼoji da). "
19,"Oñ ma lewa E̩fe̩sus, tak i tʼuma no̩ jʼo̩mo̩; owñ onugo muda mugudu tef unyi ujeju akʼo̩la rʼamaJu eju. "
20,"Abu ku ma gbo̩ko̩bʼo̩ kʼi ño̩ bʼuma nʼo̩jo̩ je̩ ta, i ko̩. "
21,"Ama i che ma agbo, i kakini, O̩jo̩ je̩, nañʼadabi wʼugbo me̩. I tʼo̩ko̩ kwo E̩fe̩sus."
22,"Tak abu kʼi kwotʼane̩ Se̩saria, kʼi la mute̩gu nyʼagwa ujeju abudo̩ Ondu, i gwo̩ru tʼAntio̩k. "
23,"Tak abu kʼi kpo̩kpe̩ o̩mo̩ pe̩ i kwʼo̩mo̩ le, oñ i lale gu ane̩ Galatia kpai Frigia du aro̩ne aro̩ne, i hi amako̩che̩ le̩ chaka e̩re̩ nyane̩."
24,"Oñ e̩ne̩Juʼka kʼodu-wñ ko̩ Apo̩lo̩s, ku ma bi Ale̩kisandria, lewa E̩fe̩sus; e̩ne̩ kʼi nʼukpahiu ef o̩lO̩jo̩, kʼi meju eko̩la e̩te̩le̩ i che. "
25,"E̩ne̩ le̩ chʼone̩ ku ma nʼalu ko̩ o̩kalatu o̩na Ondu; abu kʼi la chʼe̩ne̩do̩ chacha, i nʼo̩la Jisus aka kpʼe̩kʼone̩ tʼeju-wñ kpakpa; o̩la baptism Jo̩n kate oñ i chʼo̩ka-wñ. "
26,"Oñ e̩ne̩ le̩ chane̩ eko̩la kpai eju e̩gbo̩ ef unyi ujeju. Oñ abu ku Prisila kpai Akwila gbʼo̩la-wñ, ma mʼowñ gba cho̩la, taku ma mʼe̩wñ o̩na O̩jo̩ dute̩ ñw u o̩bie̩ o̩bie̩ tule. "
27,"Oñ abu ki neku elalegudu nyʼAkaya amo̩maye le̩ kʼowñ e̩che, ma kʼo̩takada rʼamako̩che̩ ku ma yo̩ ñw u: oñ abu kʼi lewa o̩mo̩ i bʼabo ku ma ke̩do̩no lef ufe̩de̩-nyo̩ che nana; "
28,"todu i dʼo̩la bi amaJu kpaka ejo̩ja, i nʼO̩takada O̩la O̩jo̩ aña ma ka ki Jisus che Kraist le̩."
