Verse,Text
1,"Iche̩wñ kʼakache̩ʼka kwane̩ ef ume̩, abe̩k ano̩naʼka, kʼi la dʼujiwe abe̩k e̩wñ uno̩ʼka ñw e̩, "
2,"tak ujiwe abe̩k e̩wñ uno̩ kʼi ka ñw e̩ wache̩, tak i aka ñw e̩ kakini, Wa, kʼa tʼamo̩jo̩ omune̩ kʼame̩ ma ma ma n ubi, kʼa re̩ ma, "
3,"uwe̩ ki netirʼo̩la akache̩ le̩ abe̩k ano̩na le̩ n; todu Jihofa O̩jo̩-me̩ ajʼume̩ ma le̩, kʼi ma abe̩k ame̩ fe̩do̩ Jihofa O̩jo̩-me̩ kpai e̩do̩-me̩ chaka kpai onugo-me̩ chaka. "
4,"Ame̩ ki lule̩ tu Jihofa O̩jo̩-me̩ ubi, ku me̩ la railo owñ, ku me̩ de uko̩ uko̩-wñ ku me̩ ki la gba omu-wñ gbo̩, me̩ rʼo̩ ku me̩ la jimʼo̩. "
5,"Tak ama ki dʼakache̩ le̩ abe̩k ano̩na le̩ kpa, todabu kʼi ko̩la erʼume̩ da ubi bi Jihofa O̩jo̩-me̩ kʼi mʼume̩ ko kwʼane̩ Ijipti, kʼi la mʼume̩ gba kwef unyi adu le̩ te̩, kʼi kʼe̩ e̩che̩ bʼo̩na ki Jihofa O̩jo̩-we̩ ñwa ñw e̩ kʼe̩ lule̩ efu-wñ te̩. Abe̩le̩ oñ uwe̩ akʼe̩wñ e̩bie̩ne̩ rinyo̩ bʼef ume̩ te̩."
6,"Iche̩wñ kʼo̩maye-we̩ e̩ne̩ke̩le̩ kʼuwe̩ kpʼowñ nʼiye abe̩k o̩ma-we̩ e̩ne̩ke̩le̩, abe̩k o̩ma-we̩ onobule̩, abe̩k o̩ya ki mʼe̩ e̩do̩, abe̩k onuku-we̩ kʼi dab onugo o̩la-we̩ ñw e̩, chane̩ egbʼe̩ ibe umaja maja, kakini, Lewa, kʼa nyʼache amo̩jo̩ omune̩, e-kʼuwe̩ tʼamata-we̩ ma ma ma n, "
7,"owñ chʼamo̩jo̩ amone̩ ku ma lʼume̩ daka-i, dagba ma me̩rʼuwe̩ dagba ma jʼo̩na jiji, akwo ukpoji ile̩ o̩wo̩ʼka gbogbo tʼotitala ile̩ o̩wo̩ ekeji, "
8,"uwe̩ ki je̩ n, e̩ ki la netirʼu n, e̩ ki liʼu ejumomi n, e̩ ki la do̩wo̩mʼo̩ n, e̩ ki la dʼu maja n; "
9,"chai ekpa e̩ dʼu kpa; o̩wo̩ e-we̩ akadʼo ejodudu e̩gba ku ma kpa, ubile̩ tak o̩wo̩ amone̩ chaka akadʼo. "
10,"Uwe̩ ki la kʼokuta ro̩ dʼo kʼi ku, todabu kʼi tene efʼuwe̩ fa ubi bi Jihofa O̩jo̩-we̩ kʼi dʼe̩ kwʼane̩ Ijipti wa, kwef unyi adu le̩ te̩. "
11,"Tak abo Israe̩l du agbo̩, oñ ma arailo, taku ma ñʼache e̩wñ e̩bie̩ne̩ abe̩le̩ alumeji-we̩ ge̩ n."
12,"Iche̩wñ kʼe̩ dʼef ewo-we̩ʼka ki Jihofa O̩jo̩-we̩ du ñw e̩ kʼe̩ dodo o̩mo̩, kʼe̩ gbo̩ kakini, "
13,"Ame̩nebili iche̩ka kwʼalumeji-me̩ dufu, ku ma la fʼabo ewo-ma fa wʼubi, kakini, Lewa, kʼa nyʼare̩ amo̩jo̩ omune̩ kʼame̩ ma ma ma n; "
14,"mak uwe̩ ki nitele-wñ, kʼe̩ la atejane̩, kʼe̩ tene o̩bie̩ o̩bie̩; e̩ la go, iche̩wñ ki dʼabe̩le̩, ka ku ma fʼe̩wñ ihie̩ne̩ abe̩le̩ che alumeji-we̩ ochochi, "
15,"uwe̩ ki nʼalu ugbada gwo abo ewo le̩ da chuu, kʼe̩ la mʼu ko jo̩ ñw O̩jo̩ hioko, e̩ne̩ du kʼi dʼefu-wñ kpai ame̩la-ma abe̩re̩me̩le̩, e̩ ki nʼalu ugbada che. "
16,"Tak uwe̩ ki mʼane̩ kʼogu le̩ je̩ kowa jʼalumeji ojukpologu-wñ, tak e̩ nʼuna gu ewo le̩ kpai ane̩-wñ chaka jo ñwu Jihofa O̩jo̩-we̩ hioko; oñ o̩mo̩ le̩ amud ugbudu dago ogbegbele̩, ma ñʼako unyi o̩mo̩ ge̩ n. "
17,"E̩wñ kʼe̩ kojo̩ le̩ e̩ dʼokate-wñ mʼo̩wo̩-we̩ alo n; todu ki Jihofa ki rida bʼe̩kpuna uwe̩do̩-wñ te̩, kʼi lʼuwe̩ ejumomi, kʼi mo̩la ñw e̩, kʼi la je̩ ñw e̩ wewe nyo̩gba alu kʼi go̩ ñw amata-we̩, "
18,"e̩gba kʼe̩ gbʼomu Jihofa O̩jo̩-we̩ gbo̩, kʼe̩ la fʼuko̩-wñ du kʼu nañwa ñw e̩ eñini-i de, kʼe̩ che e̩wñ ki chʼo̩kpakpa eju Jihofa O̩jo̩-we̩."
