Verse,Text
1,"I chʼe-kibo̩, amo̩maye-mi, me̩ nayo̩ ef Ondu. Eko̩ ko̩ ño̩ ko̩ o̩takada e̩wñ le̩ gbage̩de̩ rʼume̩ awo̩ mi n, ugbo e-me̩ i la chʼe̩wñ kpaka."
2,"Me̩ nago amabia, me̩ nago ame̩nuko̩lo̩ e̩bie̩ne̩, me̩ nago abo ku ma kʼe̩wñ da le̩: "
3,"todu awa chʼabo-e̩pi-e̩da, owñ chʼawa kʼa nʼAfu O̩jo̩ ache O̩jo̩, kʼa laño̩ buba efu Kraisti Jisusi, kʼa ma la ke̩do̩no e̩wñ ef o̩re̩la re n; "
4,"dagba omi chaka nʼe̩wñ kʼu nake̩do̩no ef o̩re̩la; iche̩wñ kʼe̩nomune̩ do̩ kʼi nʼe̩wñ kʼi ake̩do̩no ef o̩re̩la, e-mi tule ta: "
5,"ma dʼe̩pi-mi o̩jo̩ e̩ke̩jo̩, u chʼuche̩ abo Israe̩l, o̩lo̩pu Be̩njamin, Hibru e-Hibru u che; lʼo̩na o̩lo̩da u chʼabo Farisi; "
6,"i chʼikpala e̩wñ eda, u nʼujeju abudo̩ Ondu adoli ma; i chʼe-o̩kpakpa ki dʼef o̩lo̩da, u nʼuchalu n."
7,Ama e̩wñ ki nʼile ñwu mi le̩ chʼe̩wñ ofu eju-mi todu Kraist. 
8,"Abe̩le̩ ochochi, e̩wñ du mud ofu eju-mi todu Kraist Jisus Ondu-mi ema, owñ kʼi fʼe̩wñ du du e̩nyo̩ le̩: todu owñ le̩ e̩wñ du che mi ofu, eju-mi e̩wñ-mi du la mud e̩wñ ojeta, todu ki Kraist ki mud ile kʼu na je̩, "
9,"ku ma ki ño̩ fʼumi li ef uwñ kʼu we enʼo̩kpakpa e-mi kʼo̩lo̩da chʼe̩te̩-wñ le̩, chai e-ki do̩mo̩ lef e̩do̩-ekono Kraist, owñ chʼo̩kpakpa kʼO̩jo̩ chʼe̩te̩-wñ lʼo̩na e̩do̩ ekono: "
10,kʼu fʼowñ kpai ukpahiu udajikwane̩-wñ ma kʼu tuta kpʼowñ ef uwa-wñ kʼu de̩ alu ki dukpe̩ kʼu de̩ ñw uku-wñ alo waa; 
11,todu ukani i anʼugbo kʼu natʼudajikwane̩ kwef abo ki ku.
12,"I cheka kʼomi gba ta n, u la mufu kpoji ta n: u muda abʼo̩ kpe̩re̩, ukani nadʼo̩wo̩ do e-ku Kraisti Jisus la dʼo̩wo̩ do mi tod uwñ le̩. "
13,"Amo̩maye, omi lo ka kʼomi onugo dʼo̩wo̩ do ta n; e̩wñʼka muda de̩ kakini, Egbenyo̩ nagbe̩nyo̩ e̩wñ ubi, oñ nano̩ miyaa rʼe̩wñ ki dʼo̩gba "
14,"eju-mi chʼegwanyʼugbo kʼu nanyi, oñ nabo̩kpe̩re̩ todu e̩wñ ule udo̩ ate̩ e-kʼO̩jo̩ ado̩ one̩ efu Kraist Jisus. "
15,"Todule̩, aluka wa kʼa chʼo̩kone̩, a ki nʼibe e-le̩. I la che̩wñ kʼibe-me̩ chʼojoji ugboʼka, O̩jo̩ ñʼabi e-le̩ rʼume̩ eju ge̩. "
16,"Alu du ki de̩, ugbo kʼa lewa tu, a ki nalule̩ tʼeju e-le̩ gbage̩de̩."
17,"Amo̩maye, me̩ ki mud abo ku ma bʼomune̩ wʼumi che, me̩ nafʼeju gwanyi abo ku ma tale abe̩le̩, owñ chʼalu ku me̩ ne̩ wa chʼe̩wñ ku me̩ wo̩li-wñ."
18,"Todu amone̩ wewe tale kʼomi ka o̩la-ma ñwu me̩ o̩gbe̩nugbe̩, aku naro̩ ab u naño̩ ka ñwu me̩ fa-i ge̩ kakini, Ama chʼame̩nebi oli-uku Kraist, "
19,"ukpoji e-ma chʼelenyo̩, O̩jo̩ e-ma chʼukulu-ma, oñ ojima-ma chʼef anyo̩-ma, ibe-ma chekadʼe̩wñ ane̩ ile̩-i. "
20,"Todu ugbo kʼa chʼo̩mane̩ chʼefojale; a la ñʼafejuto̩na anede E̩najadu kʼi kwʼo̩mo̩ wa, owñ chʼOndu Jisus Kraist: "
21,"kʼi arʼaño̩la-wa e-e̩hiwane̩-i da etito̩ kʼi dʼalu kʼaño̩la e-ojima-wñ de̩, alu kʼukpahiu-wñ achʼuko̩lo̩ kʼi fʼe̩wñ du kamuhi te̩ ñw o̩la-wñ."
