Verse,Text
1,"Taku Darius, onu le̩, dʼo̩da te̩, oñ ma kwotejane̩ ef unyi o̩takada, ugbo ku ma kʼe̩wñ ome̩me̩le̩-ma jo̩ Babilo̩n. "
2,"Oñ ma fʼaño̩ ku ma kʼinabali-wñ nyu li Achime̩ta, ef unyi ojima ki dʼojane̩ Me̩dia, oñ ma fʼabe̩le̩ ko nyu ki chʼe̩wñ ibenu kakini, "
3,"O̩do̩ ejodudu ku Sairo̩s je̩ onu, onu Sairo̩s le̩ dʼo̩da te̩ kakini, O̩la unyi O̩jo̩ Je̩rusale̩m de̩, ma ki fʼunyi le̩ ko̩, owñ chʼuña ugbo ku ma kpa e̩wñ e̩bie̩ le̩, ma ki fʼunyane̩-wñ che kpaka; o̩gba unyi le̩ achʼohibo̩wo̩ o̩gbo̩ me̩ta, unabe̩-wñ la achʼohibo̩wo̩ o̩gbo̩ me̩ta, "
4,"e̩re̩-wñ anʼo̩gba o̩gba okuta elile me̩ta, tak igbo oli tito̩ ane̩ oji e-le̩; ama ki la kʼo̩ko̩ kwef unyi onu arʼo̩me̩-wñ. "
5,"E̩wñ eku o̩jamalia kpai ajifa unyi O̩jo̩ le̩ e-ki Ne̩biukadne̩za ko kwef unyi ojima ki de̩ Je̩rusale̩m kʼi la mʼu ko wa Babilo̩n, adabi jʼe̩gu-wñ; ma ako dabi wa unyi ojima ki de̩ Je̩rusale̩m, okoke-wñ adabi tʼe̩gu-wñ; oñ uwe̩ akʼo wʼef unyi O̩jo̩."
6,"Todule̩ fai, uwe̩, Tatenai, kʼe̩ che igo̩bina udaba ohimini le̩, ti She̩tar-bozenai, kpʼame̩numana-me̩ abo Afarsak le̩, ku ma jʼudaba ohimini, me̩ kwʼo̩mo̩ tʼo̩najiji; "
7,mʼo̩wo̩-me̩ ta bʼuko̩lo̩ unyi O̩jo̩ le̩ te̩; me̩ je̩ ñw igo̩bina amaJu kpai abogijo amaju le̩ ku ma kʼunyi O̩jo̩ e̩gu-wñ. 
8,"Noji e-le̩ ge̩, nadʼo̩da te̩ ugbo e̩wñ ku me̩ ache ñw abogijo amaju le̩ tod uko̩lo̩ unyi O̩jo̩ le̩ eko̩, kakini, Me̩ hika chi kwef e̩wñ ane̩ onu, owñ chʼe̩wñ are̩ ku ma rʼo̩ udaba ohimini le̩, ku me̩ ko ñw aboke̩le̩-i alu ku ma kpʼo̩ko̩ bie̩ kade, kʼe̩wñ du ki da ma hi n. "
9,"Kpai e̩wñ du kʼeku-wñ aku ma, tʼamo̩ma o̩kokuno̩ kpʼamokolo kpʼamo̩mala, tod e̩wñ e̩gujo ku ma du wa ñw O̩jo̩ e-efojale; Oka wit ge, kpʼomu, kpʼomi achiwebe̩te̩ma, kpʼekpo teju alu kʼamatama ku ma jo̩ Je̩rusale̩m aka; je̩ ñwu ma ko ñwu ma o̩jo̩ñwa o̩jo̩ñwa, i ki nʼechi n; "
10,"kʼama ki kpa e̩wñ e̩bie̩ ki akpo e̩rinyo̩ ñw O̩jo̩ e-efojale, kʼame̩ ki chadua tod oji onu, kpai amo̩ma-wñ. "
11,"Omi ño̩ dʼo̩da te̩ kakini, E̩ne̩ ki rʼo̩la-i da, ma ki mʼigbo oliʼka chi kwʼunyi-wñ, ku ma la dʼe̩ne̩ le̩ nyʼo̩kpa oji-wñ; unyi-wñ ki mud ojeta todu e̩wñ kʼi che le̩. "
12,"O̩jo̩ ki je̩ ñw odu-wñ gugu o̩mo̩, kʼi nafʼamonu kpʼamone̩ du ku ma fʼo̩wo̩ nadala ku ma rʼo̩ ida ke̩che̩ nʼane̩, (owñ chʼerida ku ma li uña) ku ma gwʼunyi O̩jo̩ ki de̩ Je̩rusale̩m le̩ lo̩. Omi, Darius, mʼo̩da du te̩ me̩; eche-wñ ki nachʼe̩do̩chacha."
13,"Taku Tatenai, igo̩bina udaba ohimini le̩, kpai Shetar-bozenai, kpʼame̩numana-ma, nʼe̩do̩chacha ache alu le̩, ukpe̩ kʼonu Darius kpʼuche̩ le̩ rʼuma. "
14,"Oñ abogijo amaJu nʼo̩do̩ le̩ ane̩ waa, oñ i nara ñwu ma, lugbo ache̩ ki Hagai akache̩, kpai Ze̩karaya o̩ma Ido le̩ ka. Ma la fʼu ne kpoji teju alu kʼO̩jo̩ e-Israe̩l ñwate̩, kpʼalu ki Sairo̩s kpai Darius kpai Artaze̩rksis onu Pe̩rsia dʼo̩da-wñ te̩. "
15,"Ma fʼuko̩lo̩ unyi le̩ che kpa o̩jo̩ e̩ke̩ta ochu Adar, owñ chʼo̩do̩ e̩ke̩fa ki Darius jʼonu."
16,"Tak amo̩ma Israe̩l, owñ chʼamatama kpʼabo Lifai kpʼamo̩ma-ma kibo̩ ku ma jʼef amu le̩, abo le̩ fʼo̩jo̩ ku ma bi unyi O̩jo̩ de kpai uyo̩. "
17,"E̩wñ ku ma la ko wa e̩gba ku ma bi unyi O̩jo̩ le̩ de̩: amo̩kokuno̩ chʼogume̩lu, amokolo chʼo̩gwo̩ko̩, amo̩mala chʼulo̩ko̩; oñ e̩wñ adure eko wa tod abo Israe̩l chaka chʼamobuko̩ me̩gweji alu kʼaluka o̩lo̩pu o̩lo̩pu abo Israe̩l de̩. "
18,"Taku ma kʼamatama jo̩ uche̩ uche̩-ma, abo Lifai la jo̩ ukpe̩ ukpe̩ e-ma todu e̩wñ eche ñw O̩jo̩, e-kʼi de̩ Je̩rusale̩m; owñ chʼalu ku ma ko̩ ef o̩takada Mose̩s le̩."
19,Tak amo̩ma ku ma kwef amu le̩ fʼElaloji de o̩jo̩ e̩ke̩gwe̩le̩ ochu ejodudu 
20,"Todu amatama kpʼabo Lifai fʼo̩la-ma che ki fe̩ alukate; o̩gbo-ma du che-fe̩: oñ ma fʼElaloji le̩ kpa tod amo̩ma ku ma kwef amu le̩ chaka, kpai tod amo̩maye-ma ku ma chʼamatama kpʼutod oji e-ma onugo ge̩. "
21,"Oñ amo̩ma Israe̩l ku ma dabi kwef amu le̩ wa, kpʼabo ku ma fʼo̩la-ma date̩ ñwu ma kwef iwa abo uche̩ichi ane̩ le̩, ku ma tene Jihofa, O̩jo̩ e-Israe̩l, abo le̩ je̩. "
22,"Oñ ma fʼuje̩wñ kʼo̩jo̩wu ma dʼo̩ n de kpai uyo̩ o̩jo̩ mebie; todu Jihofa mʼuyo̩ du ñwu ma me̩; i laño̩ mʼe̩do̩ onu Asiria rida te̩ ma, kʼi dʼukpahiu ñw o̩wo̩-ma ef uko̩lo̩ unyi O̩jo̩, kʼi chʼO̩jo̩ e-Israe̩l."
