Verse,Text
1,"Oñ i lewatu, e̩gba kʼamonu du ku ma jʼudaba Jo̩rdan ane̩ uwo-wñ kpai ane̩ o̩go̩-wñ o̩la Ohimini Elile o̩gba Le̩bano̩n le̩ gbʼinabali-wñ, owñ chʼabo He̩t kpai abo Amo̩r kpai abo Kenan kpai abo Pe̩re̩z kpai abo Hifai kpai abo Je̩bius le̩; "
2,"ma kʼo̩la-ma wa jeju jo̩, alu-ma chʼokate, ku ma kʼogu bo̩ Jo̩shua kpai abo Israe̩l."
3,"Ama e̩gba kʼabo ku ma dodo Gibeo̩n gbʼinabali e̩wñ ki Jo̩shua che Je̩riko kpai e-kʼi che Ai, "
4,"mu la fʼugbeju che, ma fʼo̩la-ma che dabe̩ne̩ kʼama chʼamonuche̩ onuʼka, ma mʼe̩gbo akpulu ko nʼubi amo̩ke̩ke̩te̩-ma wa, kpai aiko omi achiwebe̩te̩ma e-igbele ki chʼe̩kpana taku ma ga, "
5,"kpai e̩da ki gbo taku ma bʼe̩wñ mo̩ jʼe̩re̩-ma, e̩wñ o̩la e̩gbo jʼo̩la-ma; uje̩wñ du ku ma ne̩ nyʼo̩na aje̩ la chʼe̩gbe̩, i chʼe̩kpebu. "
6,"Taku ma nyʼuru Gilgal ugbo Jo̩shua, oñ ma ka ñw u kpai aboke̩le̩ Israe̩l kakini, A kwʼane̩ o̩najiji wa; todule̩ me̩ kpʼalo kpai awa ke. "
7,"Tak aboke̩le̩ Israe̩l ka ñw abo Hifai le̩ kakini, Ikani i chʼefu-wa oñ me̩ dodo; ab a le kʼa kpʼalo kpai ame̩? "
8,"Taku ma ka ñwu Jo̩shua kakini, Amadu-we̩ a che. Taki Jo̩shua ka ñwu ma kakini, Abo ugbo me̩ che ta? Ugbo me̩ kwo wa? "
9,"Ma ka ñw u kakini, Ane̩ ki dʼo̩najiji oñ amadu-we̩ kwo wa-i, todu odu Jihofa O̩jo̩-we̩; todu a gbo̩ uwohi-wñ, kpai e̩wñ du kʼi che Ijipti, "
10,"kpai e̩wñ du kʼi che amonu abo Amo̩r meji ku ma jʼudaba Jo̩rdan le̩, owñ che Siho̩n onu He̩sh-bo̩n, kpai O̩g onu Beshan, e-kʼi de̩ Ashtaro̩t. "
11,"Oñ abogijo-wa kpai abo ane̩-wa chaka ka ñw a kakini, Me̩ mʼuje̩wñ ku me̩ je̩ ej o̩na ko nyʼo̩wo̩, ku me̩ ledo ma, ku me̩ la ka ñwu ma kakini, Amadu-me̩ a che; todule̩ fai me̩ kpʼalo kpai awa ke. "
12,"Uje̩wñ ule̩-wa-i chebo̩ una e̩gba kʼa ko kwef unyi-wa dufu kʼa wʼugbo me̩-i, fai, e̩ la go, i gbe̩, i la kpebu; "
13,"aiko omi achiwebe̩te̩ma-i chʼetito̩ e̩gba kʼa chʼomi nyʼu e̩ko̩ kʼa kwane̩ unyi; e̩ la go, i kpana me̩; e̩wñ o̩la-wa-i, kpai e̩da-wa gbo noj ujiji ule̩-wñ ki tabale. "
14,"Tak aboke̩le̩ le̩ bʼuma jʼuje̩wñ ule̩-ma, ma la ti Jihofa ene n. "
15,"Taku Jo̩shua fʼure̩do̩ che kpai ama, oñ i fʼalo kpe̩ kpai ama, kʼi je̩ ñwu ma deju; amidachi abo o̩gbadu le̩ go̩ ñwu ma."
16,"Oñ i lewatu e̩gba kʼo̩jo̩ e̩ke̩ta ku ma kpʼalo kpai ama le̩ jo̩, ma gbʼinabali ka ku ma chʼabo ki dodo me̩ru ma anane̩, ma laño̩ dodo efu-ma ge̩. "
17,Tak amo̩ma Israe̩l kʼe̩re̩ nyʼule̩ oñ ma lewa ewo-ma o̩jo̩ e̩ke̩ta. Alu kʼodu ewo-ma ko de̩; Gibeo̩n kpai Chefira kpai Birot kpai Kiriat-jearim. 
18,"Abo Israe̩l muda kpa ma n, todabu kʼamidachi abo o̩gbadu le̩ fu Jihofa, O̩jo̩ Israe̩l, go̩ ñwu ma. Tak abo o̩gbadu le̩ chaka chane̩ ekʼeñmini nyʼamidachi o̩la. "
19,"Ama amidachi le̩ du ka ñw abo o̩gbadu chaka kakini, A fi Jihofa, O̩jo̩ e-Israe̩l go̩ ñwu ma me̩, todule̩ a neke ño̩ do̩wo̩kado ma fai ge̩ n. "
20,"E̩wñ kʼa ache ñwu ma de̩, a je̩ ñwu ma deju; tode̩gba kʼuwe̩do̩ lewa bʼuwa ma todu ego̩ kʼa go̩ ñwu ma le̩. "
21,"Tak amidachi le̩ ka ñwu ma kakini, Je̩ ñwu ma deju. Abe̩le̩ ma mud abo ku ma kpʼiji na kpai abo ku ma kpʼomiofo ñw abo o̩gbadu le̩ chaka, alu kʼamidachi le̩ ka ñwu ma."
22,"Taki Jo̩shua fʼuma do̩ wa, oñ i ka ñwu ma kakini, E̩wñ chi ku me̩ gwʼuwa o̩gwo̩, kʼame̩ kakini, Awa chʼabo o̩najiji? me̩ la dodo efu-wa. "
23,"Todule̩ ama fʼume̩ mu me̩, adu eche ada efu-me̩ ogbegbele̩ n, owñ chʼabo ku ma kpʼiji na kpai abo ku ma kpʼomiofo todu unyi O̩jo̩-mi. "
24,"Ma dohi ñwu Jo̩shua kakini, Todabu ku ma ka ñw amadu-we̩-i kpaka, alu ki Jihofa O̩jo̩-we̩ ñwa ñw adu-wñ Mose̩s, kʼi adʼane̩-i chaka ñwu me̩, kʼi la fʼabo ku ma dodo ane̩-i kparinyo̩ bʼume̩ o̩gba te̩; todabe̩le̩ a chokpo oji o̩la-wa nana tod uwe̩, oñ a che e̩wñ-i. "
25,"E̩ la go ta, a jʼef o̩wo̩-we̩: alu ki chenyo̩ ki chʼo̩kpakpa eju-we̩ kʼe̩ che ñw a, e̩ che ke. "
26,"Abe̩le̩ i la che ma, oñ i mʼuma gba kwef o̩wo̩ abo Israe̩l, kʼama ki we ekpa ma. "
27,"Taku Jo̩shua ko ma che amakpijina kpai amakpomiofo todu abo o̩gbadu le̩ o̩jo̩ le̩, kpai tod ubo̩ iche̩bo̩ e-Jihofa uña ugbo kʼi adu ñw o̩la-wñ gbogbo tʼojolu eñini."
