Verse,Text
1,"Oñ o̩ko̩ a gba bʼume̩-i, amo̩maye, tod ewa Ondu Jisus Kraisti, kpʼewa kʼawa onugo awajo̩ ugbo-wñ le̩; "
2,"todu kʼame̩ ki we eje̩ ñw ibe-me̩ ki hika kpatuka, me̩ ki la dutu n, dagba o̩la lef afu wa, dagba i lef alu one̩ wa, dagba i lef o̩takada dabe̩ne̩ kʼi kwʼugbo wa wa, dabe̩ne̩ kakini, Iko o̩jo̩ e-Ondu de̩ ke. "
3,"Me̩ ki je̩ ñw e̩ne̩ du kʼi mʼume̩ ibe da alu du kʼi chaka che n, todu chai e̩gba kʼefʼe̩re̩ ubi ro̩ le̩ lewa ejodudu, ku ma la ño̩ mʼe̩nugbite̩re̩ bite̩, owñ chʼo̩ma ulenyo̩, "
4,"kʼi ako̩bo̩ kʼi lañʼahi o̩la-wñ ne achagwu-nyʼe̩wñ du kʼi kʼodu O̩JO̩, abe̩k e-ku ma akpe̩do̩ru. Todabe̩le̩ i gugu ef unyi O̩jo̩ ejefu, oñ i adʼo̩la-wñ ñe̩ña ka kʼowñ chʼO̩jo̩. "
5,"Ame̩ rewa ka kʼe̩gba kʼu dʼugbo me̩ le̩, u kʼe-le̩ ñwu me̩ n? "
6,"Oñ fai ame̩ chema e̩wñ kʼi amʼu ne̩ mane̩ gaga le̩, todu ku ma ki dʼowñ bite̩ iko e-wñ. "
7,"Todu afili e-ugbite̩re̩ chane̩ echuko̩lo̩ me̩; e̩ne̩ kʼi amʼu ne̩ mane̩ le̩ muda do̩mo̩ abajo̩-i, gbogbo tak i kwo bʼalumeji te̩. "
8,"Tak e̩gba le̩ ma abi e̩nugbite̩re̩ le̩ te̩, e-kʼOndu Jisus anʼafu alu-wñ lie̩ mane̩, kʼi ñʼanʼetejugede ewa-wñ fʼu gbogili te̩; "
9,"owñ le̩ kʼewa e-wñ teju uko̩lo̩ ku Setan ache ef ukpahiu kpʼujiwe kpʼuno̩ olemi ojoji du, "
10,"manyʼe̩wñ du kʼuji adu mʼone̩ ibe da tod abo ku ma alenyo̩, ukpe̩ ku ma ma gba ufe̩do̩ kʼi aje̩ ñwu ma fe̩do̩ ochochi todu kʼi jadu ma n. "
11,"Oñ todu e-le̩ O̩jo̩ akpe̩ ukpahiu e̩wñ ila eche rʼuma, todu ku ma ki ke̩do̩nʼolemi; "
12,"todu ku ma ki kpa o̩chaka abo ku ma ma ke̩do̩nʼochochi n, kʼuji muda rʼuma e̩do̩ abi."
13,"I muda dʼuwa o̩la kʼa gwʼO̩jo̩ todu me̩ e̩gba du, amo̩maye kʼOndu te̩tafe̩do̩ me̩ le̩; todabu kʼO̩jo̩ chi me̩ kwʼabakwane̩ ku me̩ tef ujadu ef efo̩ e-Afu kpʼe̩do̩ ekono e-ochochi. "
14,"Owñ chʼe-kʼi do̩ me̩ tʼef uwñ lef Uche̩nyo̩-wa, todu ku me̩ ki fʼojima Ondu-wa Jisus Kraisti ne̩ ñw o̩la-me̩. "
15,"Todule̩, amo̩maye, me̩ dago waa, me̩ ki la gwo̩nyʼe̩wñ o̩gu kʼa ko̩ me̩ le̩, dagba i lʼef o̩la eka, dagba i lʼef o̩takada wa."
16,"Oñ Ondu-wa Jisus Kraisti onugo kpʼO̩jo̩ Ata-wa kʼi fe̩do̩ wa kʼi laño̩ mʼugbe̩do̩ e-ogbegbele̩ kpʼe̩wñ o̩me̩-me̩le̩ kʼa akibeno ko ñw a ef ufe̩de̩nyo̩, "
17,owñ le̩ ki nadʼe̩do̩ e̩gbo ñwu me̩ kʼi laño̩ hi ume̩ e̩re̩ nyane̩ ef uko̩lo̩ ki nyo̩ du kpʼef o̩la ki nyo̩ du.
