Verse,Text
1,Ka ịhụnanya unu nwere nʼetiti unu na-adịgide. 
2,"Unu echefula ịnabata ndị ọbịa, nʼihi na ụfọdụ ndị mere nke a lekọtara ndị mmụọ ozi ma ha amataghị. "
3,"Chetanụ ndị nọ nʼụlọ mkpọrọ dị ka a ga-asị na unu so ha nọdụ nʼụlọ mkpọrọ. Chetakwanụ ndị a na-ata ahụhụ, dịka a ga-asị na unu onwe unu so ha na-ahụ ahụhụ nʼahụ unu."
4,"Ka ọlụlụ dị na nwunye bụrụ ihe onye ọbụla na-akwanyere ugwu, ka ihe ndina unu bụrụkwa nke a na-emerụghị emerụ. Nʼihi na Chineke ga-ekpe ndị na-akwa iko na ndị ụrụ ikpe. "
5,"Debenụ ndụ unu pụọ nʼịhụnanya nke ego, ka afọ ju unu nʼihe unu nwere, nʼihi na o kwuola,"
6,"Ya mere anyị pụrụ iji obi ike na-atụghị egwu kwuo,"
7,"Chetanụ ndịisi unu, ndị gwara unu okwu Chineke. Tuleenụ otu ndụ siri dị, na-eṅomikwanụ okwukwe ha. "
8,"Otu Jisọs Kraịst dị ụnyaahụ, ka ọ dị taa, otu a ka ọ ga-adịgidekwa ruo mgbe ebighị ebi."
9,"Unu ekwela ka e jiri ozizi ọhụrụ nke dịkwa iche duhie unu. Nʼihi na ọ bụ ihe dị mma ka e were amara mee ka obi sie ike, ọ bụghị site nʼidebe iwu banyere nri nke na-enweghị uru ọ bara ndị na-edebe ya. "
10,"Anyị nwere ebe ịchụ aja, ebe ndị niile na-eje ozi ha nʼụlọ ikwu a enweghị ike iri aja a chụrụ nʼelu ya."
11,"Onyeisi nchụaja na-ewebata ọbara ụmụ anụ ndị ahụ nʼEbe Kachasị Nsọ dịka aja maka mmehie, ma a na-erepịa anụ ahụ ha ọkụ na mpụga ụlọ ikwu. "
12,"Nʼotu aka ahụ, Jisọs nʼonwe ya tara ahụhụ na mpụga ọnụ ụzọ ama obodo ka o jiri ọbara ya mee ka ndị nke ya dị nsọ. "
13,"Ya mere, ka anyị gakwuru ya nʼazụ ụlọ ikwu soro ya die mkparị o diri. "
14,"Nʼihi na ụwa abụghị ụlọ anyị, ma anyị na-ele anya obodo nke gaje ịbịa."
15,"Site na ya, ka anyị na-achụrụ Chineke aja otuto mgbe niile, nke bụ mkpụrụ egbugbere ọnụ nke na-ekwupụta aha ya. "
16,"Unu echefula ime ihe ọma, meekwanụ ka ndị ọzọ soro unu kekọọ ihe unu nwere. Nke a bụ ụdị aja na-atọ Chineke ụtọ."
17,"Ka unu na-ekwenyere ndị ndu unu, dokwaanụ onwe unu nʼokpuru ha. Nʼihi na ọrụ ha bụ ịhụ maka mkpụrụobi unu dịka ndị ga-aza azịza. Meenụ nke a ka ha were ọṅụ na-eje ozi ha, ma ọ bụghị site nʼobi mwute nʼihi na nke a agaghị abara unu uru."
18,"Na-ekperenụ anyị ekpere, nʼihi na o doro anyị anya na anyị nwere akọnuche dị ọcha na-achọkwa ibi ndụ nwere ugwu nʼụzọ niile. "
19,"Ana m arịọsị unu ya ike, ka unu mee nke a, ka m nwee ike ịlọghachikwute unu ọsịịsọ."
20,"Ugbu a ka Chineke nke udo, onye ahụ sitere nʼọbara ọgbụgba ndụ ebighị ebi ahụ kpọghachite Onyenwe anyị Jisọs, Onye ọzụzụ atụrụ ukwuu ahụ, site nʼọnwụ, "
21,"mee ka unu zuo oke nʼezi ihe ọma niile ọbụla, nke ga-enyere unu aka ime ihe ọ na-achọ. Ka ọ rụpụta nʼetiti anyị ihe ndị ahụ niile na-atọ ya ụtọ site na Jisọs Kraịst, onye otuto niile dịrị ruo mgbe niile ebighị ebi. Amen."
22,"Ụmụnna m, arịọọ m unu, ka unu were ntachiobi nụrụ okwu agbamume m gwara unu nʼime akwụkwọ a na-etoghị ogologo."
23,Ana m eme ka unu mata na nwanna anyị Timoti esitela nʼụlọ mkpọrọ pụta. Mụ na ya ga-esoro bịa leta unu ma ọ bụrụ na ọ bịa nʼebe a na mgbe na-adịghị anya.
24,Keleerenụ m ndịisi unu niile na ndị nsọ niile.
25,Ka amara dịnyere unu niile.
