Verse,Text
1,"Melkizedek a bụ eze Salem, bụrụkwa onye nchụaja Chineke Onye kachasị ihe niile elu. Ọ zutere Ebraham mgbe o si na mmeri o meriri ọtụtụ ndị eze ahụ na-alọghachi, gọziekwa ya. "
2,"Ebraham nyekwara ya otu ụzọ nʼime ụzọ iri nke ihe niile. Ihe mbụ aha ya pụtara bụ, “eze ezi omume,” ọzọkwa bụ “eze nke Salem,” nke pụtara, “eze udo.” "
3,"O nweghị nna, o nwekwaghị nne, nke ọ na-enwe agbụrụ. O nweghị mmalite nke ụbọchị a mụrụ ya, maọbụ ọgwụgwụ ndụ, e mere ya dị ka Ọkpara Chineke. Ọ na-anọgide bụrụ onye nchụaja ruo mgbe ebighị ebi."
4,"Leenụ otu o siri bụrụ onye dị ukwuu, ọ bụladị Ebraham bụ nna nna anyị nyere ya otu ụzọ nʼime ụzọ iri site nʼihe ọ kwatara nʼagha! "
5,"Ma otu ọ dị, iwu kwadoro ka ụmụ Livayị bụ ndị ghọrọ ndị nchụaja na-anakọta otu ụzọ nʼime ụzọ iri site nʼaka ndị ọzọ, ya bụ, site nʼaka ndị ụmụnna ha ndị Izrel, nʼagbanyeghị na ụmụnna ha ndị ahụ bụkwa ụmụ ụmụ Ebraham. "
6,Ma nwoke a bụ onye na-esiteghị nʼagbụrụ naara otu ụzọ nʼụzọ iri site nʼaka Ebraham ma gọziekwa ya bụ onye ahụ nke natara nkwa ahụ. 
7,"O nweghị ịrụrịta ụka ọbụla dị ya, na onye dị ukwuu na-agọzi onye dị nta. "
8,"Nʼotu aka ahụ, ndị na-anata otu ụzọ nʼụzọ iri bụ mmadụ na-anwụ anwụ, ma nʼaka nke ọzọ, onye na-anata ya bụ onye ahụ e kwupụtara na ọ na-adị ndụ. "
9,Mmadụ pụrụ isi na Livayị onye natara otu ụzọ nʼụzọ iri kwụrụ otu ụzọ nʼụzọ iri nke ya site nʼaka Ebraham. 
10,"Nʼihi na mgbe Melkizedek zutere ya, ọ ka nọ nʼafọ nna nna ya."
11,"Ọ bụrụ na a pụrụ ime ka mmadụ zuo oke site nʼọnọdụ ndị nchụaja ndị Livayị, nʼihi na ọ bụ site nʼiwu e nyere ndị mmadụ ka e ji hiwee ọnọdụ ndị nchụaja. Olee uru ọ bara ka onye nchụaja ọzọ bịa, dị ka usoro Melkizedek si dị, na-abụghị dị ka usoro nke Erọn? "
12,"Ebe a gbanwere ọnọdụ ndị nchụaja, nʼotu aka ahụ, a ghaghị ịgbanwekwa iwu. "
13,"Nʼihi na onye ahụ e kwuru ihe ndị a banyere ya sitere nʼagbụrụ ọzọ, nke ọ dịbeghị onye ọbụla sitere na ya rụrụ ọrụ dị nʼebe ịchụ aja. "
14,"Ọ bụ ihe a mara nke ọma na Onyenwe anyị si nʼagbụrụ Juda pụta, Mosis nʼonwe ya akpọtụghị agbụrụ ahụ aha mgbe ọ na-ekwu banyere ndị nchụaja. "
15,"E meela ka a ghọta okwu anyị na-ekwu nke ọma, mgbe onye nchụaja ọzọ yiri Melkizedek pụtara. "
16,"Onye ghọrọ onye nchụaja ma ọ bụghị site nʼusoro iwu nke ọmụmụ ndị nchụaja, kama site nʼike dị na ndụ nke na-apụghị ịla nʼiyi. "
17,"Nʼihi na-agbara akaebe banyere ya, sị,"
18,"Nʼotu aka ahụ, e wezugala usoro iwu ochie ahụ nʼihi adịghị ike ya na nʼihi abaghị uru ya "
19,"(nʼihi na iwu ahụ emeghị ka ihe ọbụla zuo oke), ma nʼaka nke ọzọ, e webatala olileanya ka mma, bụ nke anyị na-esite na ya bịaruo Chineke nso."
20,Ma e ji ịṅụ iyi mee ka ọnọdụ onyeisi nchụaja a guzosie ike. O nweghị iyi a ṅụrụ mgbe ndị ọzọ ghọrọ ndị nchụaja. 
21,"Ma onye nke a ghọrọ onye nchụaja site nʼịṅụ iyi mgbe onye ahụ gwara ya,"
22,"Nʼihi nke a, Jisọs aghọọla onye na-akwagide ọgbụgba ndụ ka mma."
23,"Ihe ọzọ, ndị nchụaja nke ochie ahụ dị ọtụtụ nʼọnụọgụgụ nʼihi na ọnwụ gbochiri ha ịga nʼihu nʼọrụ ha. "
24,"Ya mere, ebe ọ na-adị ndụ ruo mgbe ebighị ebi, ọ na-abụkwa onyeisi nchụaja mgbe niile. "
25,"Ya mere o nwere ike ịzọpụta ruo mgbe niile ndị ahụ na-abịakwute Chineke site na ya, nʼihi na ọ na-adị ndụ ruo mgbe niile ịrịọ arịrịọ nʼihi ha."
26,"Ya mere, ọ dị mkpa na anyị ga-enwe onyeisi nchụaja dị otu a, bụ onye dị nsọ, na onye na-enweghị ntụpọ, na onye dị ọcha, na onye e kewapụrụ site nʼebe ndị mmehie nọ, ma buliekwa ya elu karịa nʼeluigwe. "
27,"Ọ dịghị ka ndịisi nchụaja ndị ọzọ, nʼihi na ọ dịghị mkpa na ọ ga-achụ aja kwa ụbọchị, nʼihi mmehie nke aka ya, na nʼihi mmehie nke ndị ọzọ. Naanị otu aja nke dịrị mgbe niile ka ọ chụrụ maka mmehie mgbe o weere onwe ya nye dị ka aja. "
28,"Nʼihi na iwu na-ahọpụta dị ka ndịisi nchụaja ndị mmadụ na-adịghị ike. Ma okwu nke ịṅụ iyi ahụ, nke na-eso iwu nʼazụ, họpụtara Ọkpara, onye e mere ka o zuo oke ruo mgbe ebighị ebi."
