Verse,Text
1,"Amo̩maye-mi, ame̩ ku me̩ mud amakone̩wñ, me̩ ki wewe n, abu ku me̩ chema ka kʼajo̩ e-wa akpuna tʼuma le. "
2,"Todu o̩chaka-wa aro̩ko̩ibu ef e̩wñ wewe. E̩ne̩ du kʼi ma ro̩ko̩ibu ef o̩la eka n, e̩ne̩ke̩le̩ ki mufu oñ e̩ne̩ le̩ che, i laño̩ neke fʼo̩wo̩ mʼo̩gbo̩ año̩la-wñ du ne̩. "
3,"I la che̩wñ kʼa dʼajamu tʼalu amanya ku ma ki gbʼo̩la-wa gbo̩, o̩gbo̩ año̩la-ma du a la añʼo̩ o̩na le̩. "
4,"Me̩ ño̩ gʼo̩ko̩ ge̩; dagba i chaka nana kʼafu ki gbiti ako, oche ki nya añʼo̩ o̩na kʼi le ugbo du kʼe̩do̩ onu o̩ko̩ neku. "
5,Abe̩le̩ ukpalu ño̩ chʼe̩wñ año̩la re ge̩; i muda aba tabale! Me̩ go abu kʼuna re amu iji inaina kʼi jo!
6,"Ukpalu laño̩ chʼuna ge̩; ile̩ e uji i che; ukpalu te̩ ef e̩wñ año̩la-wa adʼiwa mʼo̩gbo̩ año̩la du. I akʼuna nyʼe̩wñ du ki dʼo̩la one̩, una uña ubie̩ la akʼuna nyʼowñ. "
7,"Todu ma neke nʼame̩la kpʼame̩we̩ kpʼamejo kpʼame̩la ef omi chaka ku ma mʼone̩ o̩la, one̩ la ne̩ abe̩le̩ me̩. "
8,I muda nʼe̩ne̩ du kʼi neke nʼukpalu kʼi amʼone̩ o̩la n. E̩wñ e̩bie̩ne̩ ki ma nʼedolo te̩ n i che; i che̩ko̩ ñw olo ki akpʼone̩. 
9,E-le̩ a du je̩nyʼOndu kpʼAta; a laño̩ dʼe-le̩ nama ñw one̩ ku ma che kʼi biu O̩jo̩; 
10,"kwef aluʼkate le̩ uje̩nyu kpʼama ena adufu wa. Amo̩maye-mi, i chʼeju-wñ kʼe̩wñ-i adʼabe̩le̩ n."
11,Alu e̩bi omi okate adʼomi e̩rinyo̩ kpʼe-e̩lukoko dufu? 
12,"Amo̩maye-mi, oli o̩gbaikolo neke ro o̩lif? Ikeli achiwebe̩te̩ma aro o̩gbaikolo? Abe̩le̩ omi omu neke mud omi ki rinyo̩ eñmo̩ n."
13,E̩ne̩ dʼef ume̩ kʼi nʼibe kʼi laño̩ mʼoji e̩wñ? E̩ne̩ le̩ ki nʼali e̩nyo̩-wñ añʼone̩ uko̩lo̩-wñ ef ibe chikimi. 
14,"I muda che̩wñ kʼogu eja ki lukoko kpʼibe edane̩kpeju jʼef e̩do̩-me̩, me̩ ki buba n, me̩ ki la rʼolemi nyʼochochi n. "
15,"I chʼibe ki akwʼate̩ wa de̩ n, chai e-ane̩-ile̩-i de̩, e-onugo one̩ i che, e-amebili de̩. "
16,"Todu ugbo kʼogu eja kpʼedane̩kpeju de̩, o̩mo̩ utu e̩da kpʼe̩wñ ibe̩te̩ eche chaka ajo̩. "
17,"E̩wñ ki dʼo̩gba ef ibe ki akwʼate̩ wa muda chʼede̩ yaala, tak i chʼe-ure̩do̩, i ache e̩wñ yo̩o̩; i chʼebo̩la, i che̩ko̩ ñw ejumomi one̩ eli kpʼe̩ro ki nyo̩; i añwa tʼemi tʼemi n, i nʼako̩ru n. "
18,Ma la dʼe̩ro o̩kpakpa gbe̩ ef ure̩do̩ tod abo ku ma che e̩wñ ure̩do̩.
