Verse,Text
1,"Me̩ lewa ke, ame̩ amanana, me̩ raku, me̩ kwa taa noj ubie̩ ki awa abʼume̩ma. "
2,"E̩wñ anana-me̩ che̩ me̩, ojudu fʼotogbo-me̩ lo̩ kpa. "
3,"O̩jamalia-me̩ kpʼajifa-me̩ te̩kala me̩; e̩te̩kala-wñ agbʼibenu nyu me̩, i ñʼaje̩ o̩re̩la-me̩ dab una. Ame̩ gbʼe̩wñ akoko jo̩ o̩jo̩ otitala-i. "
4,"Me̩ go, ome̩ abuko̩lo̩ ku ma kpa e̩wñ oko-me̩ e-ku me̩ gwo̩nyʼu afuma le̩ nakwa; oñ ukwa abo ku ma kʼe̩wñ oko-me̩ wʼunyi la raugudu tʼeti Ondu ki nʼe̩wñ du me̩. "
5,"Ame̩ te̩tajʼile-i ajʼura, me̩ la jʼachile̩; me̩ je̩ ñw e̩do̩-o̩la-me̩ bo o̩jo̩ku ma kpʼone̩ dab e̩la. "
6,"Me̩ fʼabi kpʼo̩, me̩ ño̩ fʼE̩no̩kpakpa le̩ kpa ge̩; i akobʼume̩ n."
7,"Todule̩ me̩ nafe̩do̩je̩ waa, amo̩maye, gbogbo tʼewa Ondu. Me̩ go, aluche̩ do̩mo̩ anede e̩ro ane̩-ile̩-i e-o̩me̩me̩le̩. I aje̩do̩ gbogbo tak i mʼomi ojale ejodudu kpʼe-ubiane̩ gba. "
8,Ame̩ ki ño̩ je̩do̩ ge̩. Me̩ nahi e̩do̩-me̩ e̩re̩ nyane̩; todabu kʼewa Ondu me̩ro̩wo̩ me̩. 
9,"Me̩ ki fiʼomune̩ ifi n, amo̩maye, todu ku ma ki we ekpa me̩ abi: go, Akajo̩ dago alugbo̩na me̩. "
10,"Amo̩maye, me̩ kʼamakache̩ ku ma ko̩la ef odu Ondu le̩ chʼe̩wñ uwo̩li uwa e̩bie̩ne̩ eli kpai e̩do̩ eje̩. "
11,"Me̩ go, a aka kʼabo ku ma fʼe̩do̩ lichi gbede: ame̩ la gbʼinabali e̩do̩ lichi e-Job me̩; me̩ laño̩ li ukpoji Ondu, kakini, Ondu nʼe̩do̩ ki achʼiwo̩ one̩ gbe̩, i ali ejumomi one̩."
12,"E̩wñ ki muda tʼo̩gba e̩wñ du la de̩, amo̩maye-mi, me̩ ki ge̩bo̩ n, tʼe-efojale, tʼe-ane̩-ile̩-i, tʼe-e̩bo̩ omune̩ du. I-i-me̩ ki chʼi-i ke, oda-me̩ ki chʼo̩da! todu e̩gba ku me̩ ñwa tʼef ajo̩."
13,I nʼe̩ne̩ ki ali uwa e̩bie̩ne̩ ef ume̩? I ki chʼadua. I nʼe̩ne̩ kʼe̩do̩-wñ bo̩? I ki kʼeli dʼO̩jo̩. 
14,I nʼe̩ne̩ ki dʼef ume̩ ki ma lo̩ ñw u n? I ki fʼabogijo ujeju abudo̩ Ondu do̩ wa; abu ku ma dʼekpo kulu ef odu Ondu ama ki chʼadua bʼo ma. 
15,"Adua e-e̩do̩ ekono la ajadu e̩ne̩ kʼo̩la-wñ muda le̩, tak Ondu adʼu kwane̩. I la che̩wñ ki chʼa dure i ta ño̩ ta le̩, ma ato̩no̩ ñw u. "
16,"Todule̩ me̩ nagbalu adure-me̩ ñw omune̩, ku me̩ nachadua tod omune̩, ku ma ki fʼo̩ga-me̩ che. Uko̩lo̩ kʼo̩ko̩ kʼe̩no̩kpakpa agba bʼO̩jo̩ ache chʼegbiti. "
17,"E̩laija chʼone̩ kʼe̩wñ awo̩ dab awa, echadua i la chʼadua kʼomi ki we elo, oñ omi ma lo̩ bʼane̩-ile̩ ma n gbogbo o̩do̩ me̩ta kpʼochu me̩fa. "
18,"Tak i ño̩ dabi chʼadua, oñ efojale dʼomi wa tak ane̩-ile̩ ño̩ kʼe̩ro-wñ dufu wa ge̩."
19,"Amo̩maye-mi, iche̩wñ kʼe̩ne̩ du ef ume̩ chila bʼochochi te̩, tak e̩ne̩ʼka rʼowñ da tʼe̩gu, "
20,"ame̩ ki ma kakini, E̩ne̩ ki rʼe̩nadure da kwef ila o̩na-wñ ajadu onugo e̩ne̩ le̩ kwef uku, i lañʼadʼe̩wñ bʼugwe̩ko̩ adure ma ge̩."
