Verse,Text
1,Adu o̩la Jihofa ki lʼugbo Malakai wʼugbo abo Israe̩l de̩.
2,"Omi te̩tafe̩do̩ me̩, Jihofa ka-i. Ame̩ muda kakini, Ugbo, oñ uwe̩ te̩tafe̩do̩ wa ke? Iso̩ chʼo̩maye Jeko̩bi n? Jihofa ka-i; u la fe̩do̩ Jeko̩b; "
3,"u muda chʼulaka Iso̩, oñ u che kʼane̩ uwo-wñ ki mud alache̩ te̩, oñ u mʼe̩wñ ogu-wñ ko ñw amogbemgbem aje̩tachi je̩. "
4,"Dagba Ido̩m ki kakini, Ma fʼuwa gwʼale me̩, a muda adabi fʼuchodo le̩ ne. Abu ku Jihofa ki nʼe̩wñ du ka de̩ kakini, Ama ane̩, omi muda agulo̩ wane̩; oñ amone̩ ado̩ ma ko̩ Ane̩ E̩wñ bibi, kpai Amone̩ kʼe̩do̩ Jihofa akpa rʼuma ogbegbele. "
5,"Eju-me̩ la aliʼu, taku me̩ akakini, Jihofa ki nana nyo̩gba gbogbo tʼudaba alo̩me̩ abo Israe̩l."
6,"O̩ma adojima ñw ata-wñ, adu la ache ñw odu-wñ; mak iche̩wñ kʼomi chʼata one̩, ugbo ojima-mi de̩ ke? I la che̩wñ kʼomi chʼodu, ugbo ailo-mi ku ma ra de̩? Jihofa ki nʼe̩wñ du ako̩la ñwu me̩, ame̩ amatama, ku me̩ dʼodu-mi rʼibe̩te̩. Oñ me̩ kakini, Ugbo oñ awa dʼodu-we̩ rʼibe̩te̩ ke? "
7,"Ame̩ kʼuje̩wñ e̩daji wa che oj ubo̩ iche̩bo̩-mi. Oñ ame̩ kakini, Ugbo oñ a fʼuwe̩ daji? Owñ chʼe-kʼame̩ kakini, Itebulu Jihofa chʼe̩wñ ide̩te̩. "
8,"E̩gba ku me̩ kʼe̩wñ akpejufo̩ wa ku me̩ ko chʼiche̩bo̩, mak i bie̩ne̩ n de̩? oñ e̩gba ku me̩ kʼe̩wñ ki achika kpai e̩wñ ki achʼo̩ga wa, mak i bie̩ne̩ n de̩? Mʼe̩wñ le̩ ko wa ñw igo̩bina-we̩ ke̩, e̩do̩-wñ abo̩rʼu we̩? I ali we̩ eju? Jihofa ki nʼe̩wñ du ka-i. "
9,"Fa-i, nagbo̩ko̩bʼume̩, me̩ gbo̩ko̩bo̩ Jihofa kʼi li uwa eju, todu kʼi chʼufe̩de̩nyo̩ kpʼawa. E̩wñ kʼi kwʼo̩wo̩-me̩ de̩-i? I ali e̩ne̩ du ef ume̩ eju? Jihofa ki nʼe̩wñ du aka-i. "
10,"O, i ma nʼe̩ne̩ ʼkate ef ume̩ kʼi ma fʼo̩na le̩ re, kʼame̩ ki we ekʼuna oj ubo̩ iche̩bo̩-mi ibe̩te̩ ofo. U nʼe̩do̩ e̩bo̩ du ef ume̩ n, Jihofa ki nʼe̩wñ du ka-i, U la agba e̩wñ ele du o̩wo̩-me̩ n. "
11,"Todu akwugbo kʼolu akwane̩ odudu gbogbo tʼugbo kʼi atunyʼane̩, odu-mi anana ef abo uche̩ichi; oñ ugbo tʼugbo du ma akʼe̩wñ ki akpo wa ñw odu-mi, kpai e̩wñ ele ki fe̩; todu odu-mi anana ef abo uche̩ichi, Jihofa ki nʼe̩wñ du ka-i. "
12,"Ame̩ muda adʼo̩ ji, owñ chʼabu ku me̩ kakini, itebulu Jihofa mudaji me̩, e̩ro e̩wñ ki jʼoji-wñ, owñ chʼuje̩wñ-wñ, chʼe̩wñ ide̩te̩. "
13,"Ame̩ ño̩ kakini, Go, ihianyi-wñ gbe̩! oñ me̩ to̩pianya ñw u, Jihofa ki nʼe̩wñ du ka-i; oñ me̩ kʼe̩wñ ku me̩ gba o̩lachi kpai e̩wñ ki achika kpai e̩wñ kʼi acho̩ga wa; abe̩le̩ oñ me̩ kʼe̩wñ ele wa. I dukpe̩ kʼu gba e-le̩ o̩wo̩-me̩? Jihofa ka-i. "
14,"Ama ki fʼe̩ne̩ ki chʼO̩jo̩ e̩la mu, owñ chʼe̩ne̩ ki nʼo̩kʼe̩la ef ujo̩ ame̩wño̩re̩-wñ tak i doji, tak i dʼe̩wñ e̩kpabie̩ wa chʼiche̩bo̩ ñw Ondu; todu Onu inaina omi che, Jihofa ki nʼe̩wñ du ka-i; oñ odu-mi abailo ef abo uche̩ichi."
