Verse,Text
1,"Go, nakpʼonuche̩-mi wa, kʼi ñwʼo̩na che o̩gba-mi; tak Ondu kʼame̩ atene owñ le̩ awʼunyi-wñ achigili. Onuche̩ e-alo kʼame̩ ayo̩ ñw u le̩, me̩ go, owñ awa, Jihofa ki nʼe̩wñ du ka-i. "
2,"E̩ne̩ muda abʼo̩jo̩ ewa-wñ jo̩? I kwo tejugede, e̩ne̩ adago? Todu owñ dab una utolo ki ayo̩ ebije kpai o̩che̩ ku ma du gwʼukpo; "
3,"i agugu dab e̩ne̩ ki ayo̩ ajifa kʼi fʼu gwe̩ hiolo. I agwe̩ amo̩ma Lifai hiolo, i la agwe̩ ma dab O̩jamalia kpai ajifa; taku ma akʼe̩wñ ele wa ñwu Jihofa lʼo̩na o̩kpakpa. "
4,"Tak e̩wñ ele ki Juda kpai Je̩rusale̩m akowa anyo̩ Jihofa eju dabe̩ne̩ kʼo̩jo̩ igbegbele le̩, kpʼalu ki de̩ o̩do̩ o̩do̩ ki lale."
5,"Tak omi ate̩me̩rʼume̩ tod ajo̩; oñ nagbibenu piopio nyʼamochu, kpai abo ku ma tene o̩ya one̩ kpai abo ku ma go̩ olemi kpai abo ku ma che abuko̩lo̩ uji ef o̩me̩ ku ma ra ñwu ma, kpai abo ku ma che o̩yaukuo̩ko̩ kpai e̩ne̩ ki ma nʼata n uji; kpai abo ku ma fʼilowa ke̩che̩ tʼo̩wo̩ʼka, ku ma ma la railo mi n, Jihofa ki nʼe̩wñ du ka-i."
6,"Todu omi Jihofa arida n; todule̩ ame̩, amo̩ma Jeko̩b ma lie̩ rinyo̩ kpa n."
7,"Akwʼe̩gba amata-me̩ me̩ te̩tarida bʼe̩wñ uhio̩me̩-mi te̩, me̩ la de n. Mudabiwa aba mi, tak u nadabiwa aba me̩, Jihofa ki nʼe̩wñ du ka-i. Ama me̩ kakini, Ugbo a dʼo̩na tinyo̩, tak a dabi? "
8,"One̩ achʼO̩jo̩ uji? Me̩ muda ache mi uji. Ama me̩ kakini, Ugbo a chʼe̩ uji? Owñ chʼugbo e̩wñ ukpe̩gwa-me̩ kpai ugbo e̩wñ edu ne ate̩. "
9,"Ama fʼume̩ mu me̩; todu ame̩ ache mi uji gbo, owñ chʼabo ichi-i du. "
10,"Jihofa ki nʼe̩wñ du kakini, me̩ mʼe̩wñ ukpe̩gwa le̩ chaka ko wa jʼef aka-wñ, kʼuje̩wñ ki dʼunyi-mi, ku me̩ nʼe-le̩ jʼumi ma, abe̩k omi ma abi ope efojale ñwu me̩ kʼu dʼe̩nyo̩ danyʼume̩ oji kʼuña ma ño̩ bʼo̩ jo̩ ge̩ n. "
11,"Tak omi adejurʼafʼe̩wñ lie̩ le̩ todu me̩, kʼi we ekpʼe̩ro ane̩-me̩ bie̩; e̩ro achiwebe̩te̩ma oko-me̩ aña rinyo̩ o̩gba tak iko-wñ jo̩ n, Jihofa, ki nʼe̩wñ du ka-i. "
12,"Abo uche̩ichi du la ado̩ me̩ kʼabo ki gbede; todu ame̩ amud ane̩ ube̩do̩, Jihofa ki nʼe̩wñ du ka-i."
13,"O̩la o̩kʼo̩ko me̩ te̩taka nyʼumi, Jihofa ka-i. Me̩ muda akakini, E̩wñ chʼo̩la kʼa ka nyʼuwe̩? "
14,"Ame̩ kakini, Ere̩ Jihofa chʼofo; ede o̩la kʼi ñwa ñw a kpai ukpo eku eko nyʼo̩la alule̩ o̩gba Jihofa ki nʼe̩wñ du, ugbo ile-wñ de̩? "
15,"Fa-i awa la dʼabo ku ma ke ko abo ku ma gbede; abo ku ma chʼe̩wñ bibi anana nyʼo̩gba; ochochi, ma la jʼO̩jo̩ ma oñ ma mufu tane̩."
16,"Tak abo ku ma railo Jihofa nako̩la ñw o̩la-ma. Jihofa neti, i la gbo̩, oñ ma fʼo̩takada urewa abo ku ma railo Jihofa ku ma la dibetʼodu-wñ ko̩ o̩gba-wñ. "
17,"Abo le̩ la achʼabo e-mi, Jihofa ki nʼe̩wñ du ka-i, ma achʼabo e-mi ogbolo o̩jo̩ kʼu nache te̩; omi la adʼo̩wo̩ mʼuma alu kʼata o̩ma adʼo̩wo̩ mʼo̩ma-wñ onugo kʼi arʼo̩. "
18,"Tak ame̩ adabiwa amejuma ojoji e̩no̩kpakpa kpai e̩ne̩bibi, kpai ojoji e̩ne̩ ki arʼO̩jo̩ kpai e̩ne̩ ki ma arʼo̩ n."
