Verse,Text
1,"Saimo̩n Pita, adu kpʼe̩nukpuche̩ Jisusi Kraisti, tʼugbo abo ku ma fʼe̩do̩ ekono kʼakoko-wñ chʼokujo̩ kpʼe-wa je̩ ef o̩kpakpa O̩jo̩ kpai E̩najadu-wa Jisusi Kraisti:"
2,"Ufe̩de̩nyo̩ kpai ure̩do̩ ki nana nyo̩gba ñw ume̩ ef O̩jo̩ kpai Jisus, Ondu-wa, ema ogbolo."
3,"Alu kʼukpahiu O̩jo̩-wñ kʼe̩wñ du ki cheju iñmi kpai O̩jo̩ ekpe̩do̩ru ñw a, lef ema ogbolo kʼa ma e̩ne̩ ki do̩ wa lef ojima kpai ali e̩nyo̩ e-wñ, "
4,"lef e̩wñ kʼa ka le̩ i mʼo̩la ukatane̩ kʼi chʼakoko kʼi ño̩ chʼinaina tʼuma le ko ñw a, todu kʼame̩ ki mud abo ku ma tuta ef alu kʼO̩jo̩-wñ de̩ lef uwñ, abu ku me̩ fʼe̩che̩ ki jʼef ile̩ ef e̩ño̩ e̩wñ o̩re̩la eche o̩wo̩. "
5,Oñ tod e-le̩ gbage̩de̩ ge̩ me̩ ki kʼe̩do̩chacha alu du wa manyʼu ku me̩ kʼali e̩nyo̩ mʼe̩do̩ ekono-me̩ kpai e̩wñ ema mʼali e̩nyo̩ 
6,"kpai o̩wo̩ emo̩lane̩ mʼe̩wñ ema kpai e̩do̩lichi mʼo̩wo̩ emo̩lane̩ kpai ekpe̩do̩rʼO̩jo̩ mʼe̩do̩ e̩lichi, "
7,"kpai eche̩do̩ o̩maye mʼekpe̩do̩rʼO̩jo̩, kpai ufe̩do̩ mʼeche̩do̩ o̩maye. "
8,"Todu e̩wñ-i jʼugbo me̩ ololololo, i aje̩ ñw ume̩ tʼo̩wo̩ ofo n, i la aje̩ ñw ume̩ we enʼe̩ro ef Ondu-wa Jisusi Kraist ema ogbolo n. "
9,"Todu e̩ne̩ kʼe̩wñ-i ma jʼugbo-wñ n, afeju i che, i ali e̩wñ o̩najiji n, i gbenyo̩ egwe̩ ku ma gwe̩ adure-wñ o̩gbo̩gba le̩ rinyo̩. "
10,"Todule̩, amo̩maye, me̩ ki che̩do̩chacha tule ku me̩ che kʼedo̩ ku ma do̩ me̩ kpai echi ku ma chi me̩ ki lonyane̩ waa, todu me̩ jʼef e̩wñ le̩ ache i anʼugbo du ku me̩ aro̩ko̩ibu gbogbo alo n; "
11,"todu, abe̩le̩ taku ma abi o̩na tʼojane̩ e-ogbegbele̩ e-Ondu-wa kpai E̩najadu-wa Jisusi Kraisti foo ñwu me̩."
12,"Lef e-le̩ oñ nache kʼu re me̩ wa ugbo e̩wñ-i pioo, dagba me̩ chaka ma, kʼe̩re̩-me̩ laño̩ chewane̩ ef ochochi ki de̩abajo-i. "
13,I la chʼo̩kpakpa eju-mi kʼu nʼe̩wñ urewa wa ajʼume̩ olu gbogbo abu kʼu dʼef ebu-i; 
14,"abu kʼu chema ka kʼebu-mi-i egwojane̩ chʼopiopio, owñ chʼalu kʼOndu-wa Jisusi Kraisti du ne̩rʼumi eju le̩. "
15,U lañʼachʼe̩do̩-chacha ku me̩ nʼe̩wñ udubigba-mi ki aje̩ ñwu me̩ rewa e̩wñ-i e̩gba du.
16,"Todu i chʼalo̩ ku ma nʼibe elo̩ oñ a tʼo̩ ubi tak a je̩ ñwu me̩ ma ukpahiu kpai ewa e-Ondu-wa Jisusi Kraisti n, ama awa onugo la mud abo kʼeju-wa li e̩gahi-wñ. "
17,"Todu e̩gba kʼi mʼubumo̩ kpai ojima gba ugbo O̩jo̩ Ata, abu kʼojima inaina le̩ nʼomuko̩la abe̩le̩ wa ñw u kakini, E̩ne̩-i chʼo̩ma ufe̩do̩-mi kʼomi fʼuyo̩-mi li ef uwñ. "
18,"Oñ awa onugo gbʼomuko̩la kide̩ abu ku ma dʼu kwʼefojale wa, e̩gba kʼa jʼugbo-wñ oj uwo kiafo̩ le̩. "
19,"Tak o̩la kʼamakache̩ ka le̩ ño̩ lonyane̩ ñw a tule; me̩ mʼe-le̩ ne̩, dabe̩ne̩ ki chʼagege ki agane̩ ef uña ki de̩ bulubulu, gbogbo wʼe̩gba kʼo̩jo̩ añwa kʼawo-ina kwane̩ ef edo-me̩, mak o̩me̩me̩le̩ me̩ che le̩. "
20,"E̩wñ ku me̩ ama o̩gba de̩ kakini, I nʼache̩ du ef O̩takada O̩la O̩jo̩ kʼi atu oji o̩la e-wñ n. "
21,"Todu, e̩wñ ki du one̩ e̩do̩ nʼache̩ eka du wa mama ta n: chai abo kʼAfu Kiafo̩ ne̩ ma alo kʼo̩la ki kwʼugbo O̩jo̩."
