Verse,Text
1,"Tak i ñwa ñw adejutunyi-wñ kakini, E̩ kʼuje̩wñ nyʼakpulu aboke̩le̩-i eko̩, alu ku ma neke ne̩, e̩ la mʼo̩ko̩ e̩ne̩ne̩ne̩ne̩ ko jʼef alu akpulu-wñ. "
2,"Tak e̩ mʼago-mi, ago e-ajifa le̩, du tʼef alu akpulu e-kekele, kpai o̩ko̩ e̩wñ e̩yo̩-wñ ge̩. Tak i che alu ku Jose̩f ka ñw u. "
3,"Odudu e̩gba kʼane̩ ne̩, ma fʼaboke̩le̩ le̩ kpe̩ lolo, ama kpai amo̩ke̩ke̩te̩-ma. "
4,"E̩gba ku ma kwʼewo le̩ ku ma ma le jiji ta n, Jose̩f ka ñw adejutunyi-wñ kakini, Kwane̩, rano aboke̩le̩ le̩; e̩gba kʼe̩ fʼuma mu e̩ ka ñwu ma kakini, E̩wñ chi ku me̩ dʼe̩bie̩ne̩ ro̩me̩ e̩nyo̩? "
5,"I chʼe̩wñ kʼodu-mi añmo̩ omi efu-wñ de̩ n? kpai e̩wñ kʼi adu ñw e̩ñwa n? e̩wñ ku me̩ che le̩, me̩ fʼe̩bie̩ne̩ che me̩."
6,"Tak i fʼuma mu, oñ i fʼo̩la-i ka ñwu ma. "
7,"Oñ ma ka ñw u kakini, E̩wñ chi kʼodu-mi akʼo̩la abe̩i? Eche e̩wñ abe̩i che̩jijiru amadu-we̩-i! "
8,"E̩ go, o̩ko̩ kʼa li alu akpulu-wa, a mudu kwʼane̩ Kenan dabiwa ñw e̩; ab i le kʼawa neke joji ajifa abe̩k o̩jamalia kwef unyi odu-we̩ ge̩? "
9,"E̩ne̩ du ef amadu-we̩ ku ma liʼu ugbo-wñ kʼi leku, tʼawa, a ñʼache adu odu-mi ge̩. "
10,"Tak i kakini, Alu ku me̩ ka abe̩le̩ i ade̩: e̩ne̩ ku ma liʼu ugbo-wñ e̩ne̩ le̩ amud adu-mi; tak ame̩ amufu. "
11,"Taku ma hiane̩, e̩ne̩ne̩ne̩ne̩ mʼakpulu-wñ ro̩gu wʼane̩, e̩ne̩ne̩ne̩ne̩-ma mʼalu akpulu-wñ tu. "
12,"Oñ i tejane̩, i chane̩ ugbo e-ogijo, i kpoji ugbo e-imo̩to̩; ma la fʼago le̩ li ef akpulu Be̩njamin. "
13,"Taku ma fʼe̩wñ o̩la-ma fana, e̩ne̩ne̩ne̩ne̩ mʼadu-wñ ko nʼubi o̩ke̩ke̩te̩-wñ, oñ ma mudabi tʼewo le̩."
14,"E̩gba ku Juda kpai amo̩maye-wñ lewa unyi Jose̩f, i la dʼe̩gu-wñ ta; ma fʼo̩la-ma ro̩ fiane̩ o̩gba-wñ. "
15,"Taku Jose̩f ka ñwu ma kakini, E̩wñ chʼe-ku me̩ che-i ta? Ame̩ ma kʼe̩ne̩ e̩gʼe-mi chʼuli n? "
16,"Taku Juda kakini, E̩wñ a aka ñw odu-mi ke̩? ab a aka? Ab a ale kʼa gbʼo̩la-wa te̩? O̩jo̩ fʼudu kʼamadu-we̩ fe̩ li me̩; go, awa chʼadu odu-mi, tʼawa, tʼe̩ne̩ ku ma fʼago le̩ li o̩wo̩-wñ ge̩. "
17,"Tak i kakini, Echʼabe̩le̩ ki jiji rʼumi! e̩ne̩ ku ma li ago le̩ o̩wo̩-wñ, e̩ne̩ le̩ achʼadu-mi; i chʼe-me̩, me̩ kwane̩ alo tʼugbo ata-me̩ kpai ure̩do̩."
18,"Taku Juda te̩me̩rʼu, I kakini, Aiya, odu-mi, narodubʼuwe̩ kʼe̩ je̩ ñw adu-we̩-i ka o̩laʼka nyʼodu-mi eti, e̩ ki we̩do̩ rʼadu-we̩ n; todu uwe̩ dabe̩ne̩ ku Fero onugo. "
19,"Odu-mi, tʼamadu-wñ ene kakini, Ame̩ nʼata abe̩k o̩maye e̩ne̩ke̩le̩? "
20,"Tak a ka ñw odu-mi kakini, Awa nʼata, i chʼogijo, i la nʼo̩maʼka o̩jʼogijo-wñ, o̩ma ke̩ke̩ i che; o̩maye-wñ la leku, e-kate chʼo̩ma iye-wñ kibo̩; ata-wñ la fe̩do̩-wñ. "
21,"Tak uwe̩ ka ñw amadu-we̩ kakini, Me̩ mʼu du gwo̩ru wʼugbo mi emi todu kʼeju-mi ki dʼo. "
22,"Tak awa ka ñw odu-mi kakini, Imo̩to̩ le̩ neke tʼata-wñ no̩ n, todu iche̩wñ kʼi kwo bʼata-wñ te̩, ata-wñ aku. "
23,"Tak uwe̩ ka ñw amadu-we̩ kakini, Iche̩wñ kʼokekele-me̩ ma wa o̩gane̩ emi kpai ame̩ n, ame̩ ñʼali eju-mi ge̩ n. "
24,"Oñ i lewatʼe̩gba kʼa wʼate̩ ugbo adu-we̩, ata-mi, awa mʼo̩la odu-mi du ka ñw u. "
25,"Tak ata-wa kakini, Me̩ ño̩ lo ku me̩ lʼuje̩wñ wa ñw a pe̩. "
26,"Tak awa kakini, Awa neke nyʼo̩gane̩ n: iche̩wñ kʼokekele-wa dʼefu-wa tak a anyʼo̩gane̩; todu ma aje̩ ñw a li eju e̩ne̩ le̩ n, chai e̩gba kʼokekele-wa dʼugbo wa. "
27,"Tak adu-we̩, ata-mi, ka ñw a kakini, Ame̩ chema kʼo̩ya-mi fʼamo̩me̩ne̩ke̩le̩ meji bi ñwu mi; "
28,"oñ oka kwo bʼumi te̩, u la kakini, Ma fʼowñ fana rinyo̩ pe̩le̩pe̩le̩ ochochi; akwihi le̩ u ño̩ liʼu ge̩ n. "
29,"I la che̩wñ ku me̩ ño̩ mʼe-ki de̩ du kwʼugbo mi, kʼe̩wñ bie̩ne̩ ke̩re̩bʼo̩, ame̩ adu iloji efulu-mi tef o̩jegu bie̩ne̩. "
30,"Todule̩ fai, e̩gba kʼu lewa ugbo adu-we̩, ata-mi, kʼimo̩to̩ Je̩ ma dʼugbo wa n, todabu kʼiñmi-wñ che̩wenyu onugo iñmi imo̩to̩-i, "
31,"abe̩le̩ e̩gba kʼi ali kʼimo̩to̩ le̩ ma dʼugbo wa n, i aku; oñ amadu-we̩ adʼiloji efufu e-adu-we̩, ata-wa, tef o̩jegu kpai e̩do̩dudu. "
32,"Todu adu-we̩ dʼo̩la-wñ chʼe̩wñ uhio̩wo̩ imo̩to̩ le̩ ñw ata-mi, u ka ñw u kakini, Iche̩wñ kʼomi ma dʼu dabi wa ñw e̩ n, e̩gbale̩ mak adure ogbegbele̩ oñ u du ata-mi re le̩. "
33,"Todule̩ fai, narodubʼe̩, e̩ je̩ ñw adu-we̩-i kʼi gugu chʼadu ñw odu-mi-i koji okolobia le̩; kʼe̩ je̩ ñw okolobia le̩ lo tʼate̩ kpai amo̩maye-wñ. "
34,Todu abʼu nnle̩ kʼu nanyʼate̩ ugbo ata-mi kʼokolobia le̩ ma dʼugbo mi n? tode̩gba kʼu nali e̩bie̩ne̩ ki abʼata-mi ma.
