Verse,Text
1,"Tak ukpo̩ta ño̩ dʼane̩ le̩ akpa, kʼi chʼojoji ñw ukpo̩ta ejodudu e-ki kpa adiko Ebraham le̩. Oñ Aise̩k nyi Ge̩rar ugbo Abime̩le̩k onu abo Filistia. "
2,"Taku Jihofa kwotejugede ñw u, i kakini, E̩ ki gwo̩ru nyʼIjipti no; e̩ kwogugu oj ane̩ e-kʼu naka ñw e̩. "
3,"Ge̩ne̩ ane̩-i, tak u nadʼugbo-we̩, oñ nade̩nyo̩ ñw e̩; todu nakʼane̩-i du ñw uwe̩ kpai ugbe̩-we̩, alu kʼu go̩ ñw Ebraham ata-we̩ le̩, abe̩le̩ nache. "
4,"Naño̩ je̩ ñw ugbe̩-we̩ ki wewe nyo̩gba dab awo ojale, oñ nakʼane̩-i du ñw ugbe̩-we̩; omi la ade̩nyo̩ ñw abo uche̩ichi du ane̩-ile̩-i lef ugbe̩-we̩: "
5,"todabu kʼEbraham gbʼomu-mi gbo̩, kʼi ño̩ fejute̩ e̩wñ kʼu du ñw u kʼi de kpai uko̩-mi kʼu te̩ ñw u, kpai uhio̩me̩-mi, kpai uko̩-o̩la-mi."
6,Abe̩le̩ Aise̩k kwogugu Ge̩rar. 
7,"Oñ abo unyi le̩ tʼe ene o̩la o̩ya-wñ, i kakini, O̩maye-mi i che; todu i chokpo eka kʼo̩ya-wñ, tode̩gba kʼabo emi adʼumi kpa todu Ribe̩ka, i ka; todu kʼowñ chʼuto̩ eju. "
8,"Oñ i lewatu abu kʼi do̩mo̩ kpo̩kpe̩ tak Abime̩le̩k, onu abo Filistia le̩, nyʼope go, oñ i li abu kʼAise̩k ache̩ñwe̩le̩ kpai Ribe̩ka o̩ya-wñ. "
9,"Tak Abime̩le̩k fʼAise̩k do̩, i ka ñw u kakini, Go, ochochi, o̩ya-we̩ i che; abʼe̩ le kʼe̩ ka kʼowñ chʼo̩maye-we̩? Tak Aise̩k ka ñw u kakini, Todabu kʼu kakini, Tode̩gba kʼu naku todu-wñ. "
10,"Oñ Abime̩le̩k kakini, E̩wñ chʼe-kʼe̩ che wa-i? I ma gbegbe n, e̩ne̩ʼka ma bʼo̩ya-we̩ dachi, oñ uwe̩ ma je̩ ñw a fʼudu fe̩. "
11,"Tak Abime̩le̩k hi amone̩ le̩ du owu kakini, E̩ne̩ du ki dʼo̩wo̩kado e̩ne̩ kide̩ abe̩k o̩ya-wñ, ekpa ma akpa e̩ne̩ le̩ chuu."
12,"Tak Aise̩k fʼe̩wñ gbe̩ ane̩ le̩, oñ i nʼawo ñw u ogume̩lu o̩do̩ le̩ gbage̩de̩. Jihofa la de̩nyo̩ ñw u, "
13,"oñ e̩ne̩ le̩ mud anana, i nanana nana nyo̩gba waa gbogbo tak i mud anana ololo. "
14,"E̩wñ ukpa-wñ chʼame̩wño̩re̩ egini kpai amokuno̩, amikono-wñ laño̩ wewe; tak abo Filistia kwolie̩na-wñ. "
15,"(Aluka obuga du kʼamadu ata-wñ gwa adiko Ebraham ata-wñ, abo Filistia nʼike̩te̩ fukaji.) "
