Verse,Text
1,"Tak o̩la Jihofa wʼugbo mi kakini, "
2,"O̩ma one̩, ko̩la e̩wo̩fi ñwu ma, kʼe̩ la fʼita kpa ñw abo unyi Israe̩l; "
3,"kʼe̩ kakini, Abu kʼOndu Jihofa ka de̩ kakini, O̩re̩ lile kʼi nʼika lile, kʼiwe̩ ika-wñ jiji, kʼedudu-wñ che nana, kʼina o̩la-wñ chʼojoji, ojoji, lewa Le̩bano̩n, oñ i mʼoji sida du; "
4,"i fʼe̩pa-wñ ki dʼoji-wñ ate̩ ko̩da nyʼalu oñ i mʼu du le tʼoj ane̩ amanyaja, oñ i mʼu du nyi ef ewo amanyaja. "
5,"I ño̩ mʼulu ane̩ le̩ ko oñ i mʼu ko gbe̩ ef ane̩ uro̩je̩; i fʼu nyi oti omi lile, i da nyʼane̩ alu ku ma dʼoli wilo nyʼane̩. "
6,"Tak i ya, oñ i mud ikeli kʼi ma agba n, kʼe̩to̩-wñ ki rida tʼugbo e-wñ, kʼili-wñ kʼi jʼofe-wñ. Oñ i mud ikeli te̩. I la fʼiga fu, oñ i chane̩ enʼeñmi. "
7,"O̩re̩ elile omune̩ kʼi nʼika lile kpʼedudu nana ño̩ do̩mo̩ ge̩. E̩ la go, ikeli le̩ rʼili-wñ da le̩ rʼo̩wo̩ ugbo e-le̩, i ño̩ tʼe̩to̩-wñ le̩ rʼo̩wo̩ ugbo-wñ akwʼugbo ikpoga ugbo ku ma danyʼane̩ le̩, todu kʼi chʼomiofo rʼu. "
8,"Ma ne ef ane̩ o̩me̩me̩le̩, ugbo kʼomi nana, todu kʼi tʼe̩to̩, kʼi la arʼe̩ro, todu ki mud ikeli o̩me̩me̩le̩. "
9,"E̩ ki ka kakini, Abu kʼOndu Jihofa ka de̩ kakini, I ara? I ñʼawu tʼili tʼili n? kʼi kʼe̩ro-wñ rinyo̩ n? todu kʼi kwacha; kʼeñmi-wñ ki adufu etito̩ le̩ chaka ki kwacha n? I la atene o̩wo̩ ki gbiti kpʼamone̩ wewe ku ma gudu rinyo̩ tʼili tʼili n. "
10,"Go, dagba ma chine ugbo omune̩, o̩la-wñ aya? E̩gba kʼafu olodudu kadʼo i akwacha rinyo̩ hioko n? I akwacha ef ikpoga ugbo kʼo̩la-wñ ya le̩."
11,"Tak o̩la Jihofa wʼugbo mi kakini, "
12,"E̩ naka ñw abo unyi ku ma ma gbʼe̩nyo̩ n-i fai, kakini, Ame̩ ma oji e̩wñ-i n? E̩ ka ñwu ma kakini, Go, onu Babilo̩n lewa Je̩rusale̩m, i la fʼonu-wñ kpʼamagboji-wñ mu, oñ i mʼuma ko wa Babilo̩n ugbo-wñ. "
13,"Tak i mʼugbe̩ onu oka du, oñ i fʼalo kpe̩ kpʼowñ. I laño̩ fʼe̩bo̩ ñmo̩ kpʼowñ. I mʼamagbiti ane̩ le̩ ko le, "
14,"todu kʼo̩da ojane̩ le̩ ki hiʼo̩la-wñ wane̩, kʼi we ehiʼo̩la-wñ ne, todu kʼi fʼalo-wñ de kʼi dago. "
15,"I muda fʼe̩re̩ ubi rʼo̩, owñ chʼugbo amonuche̩-wñ kʼi kpe̩ nyʼIjipti kʼama ki kʼo̩manya kpʼabogu wewe ñw u. I ara? E̩ne̩ ki ache e̩wñ abe̩i afu? I bie̩ alo le̩ kʼi ñʼafu ge̩? "
16,"Oji-mi, Ondu Jihofa aka-i, uña ugbo kʼonu kʼi dʼu jʼonu gugu pidi, owñ kʼi chʼe̩de̩te̩ ego̩ kʼi go̩ le̩ kʼi la kpʼalo kpʼowñ tak i fʼu bie̩, i chaka dʼugbo-wñ alumeji Babilo̩n le̩ i aku. "
17,"Fero manyʼabogu-wñ ki gbiti, kpʼo̩wo̩ one̩-wñ la agbutu ñw u ef ogu e̩gba ku ma fʼugbudu du jo̩, ku ma la anʼaku ogu nyʼu ku ma kʼoji one̩ wewe da n. "
18,"Todabu kʼi che̩de̩te̩ ego̩ kʼi go̩ le̩ kʼi la fʼalo le̩ bie̩. Go, i mʼo̩wo̩-wñ du tʼo̩ le̩, i muda fʼe̩wñ-i du che kpo̩, i afu tane̩ n. "
19,"Todule̩ abu kʼOndu Jihofa ka de̩ kakini, Oji-mi, ego̩ e-mi kʼi che̩de̩te̩ ñw u le̩, kpʼalo-mi kʼi bie̩, omi adʼuro̩me̩-wñ wa anʼo oji chuu. "
20,"Nanʼiga-mi dala bʼo ma, oku-mi la amʼu, tak u nadʼu wa Babilo̩n kʼu bʼo̩ kajo̩ o̩mo̩, tod ada-mi kʼi je̩. "
21,"Ame̩nara-wñ ef udala udala-wñ du awane̩ alu o̩kwo̩chageli; oñ ma afʼabo ki bo̩ fiatu-ka rʼafu tʼafu du; tak ame̩ ama ka kʼomi, Jihofa ka-i."
22,"Abu kʼOndu Jihofa ka de̩ kakini, Omi onugo amʼe̩paʼka du kwʼoj oli sida kʼi dʼatate̩ le̩, oñ nadʼu nyi. Nakʼe-emele-wñ kwef e̩pa-wñ ki jʼate̩ ate̩ tule da, oñ omi adʼu nyi oj uwo kʼi gba tʼatate̩. "
23,"Oj uwo ugbo kʼIsrae̩l gbo̩gba le̩, e̩me̩ nadʼu nyi, i la atʼe̩to̩, i la arʼe̩ro, i achʼoli sida ki achʼuto̩. Oñ ame̩we̩ ku ma nʼika ojoji ojoji du aru jʼofe-wñ, ma la aru jʼolubo̩ e̩to̩-wñ. "
24,"Tak oli oko du ama ka kʼomi, Jihofa, dʼoli ki gbo̩gba le̩ wane̩, u hi oli ki ma gba n, dago, u la je̩ ñw oli emimi gbe̩, u laño̩ je̩ ñw oli e̩gbe̩ hiidu. Omi, Jihofa ka, u laño̩ che me̩."
