Verse,Text
1,"Oñ o̩la Jihofa wʼugbo mi kakini, "
2,"O̩ma one̩, kache̩ bʼamadide Israe̩l oji ma, kache̩, kʼe̩ ka ñwu ma, owñ chʼamadide le̩, kakini, Abu kʼOndu Jihofa ka de̩ kakini, Atogwo ñw amadide Israe̩l ki kʼuje̩wñ ñw o̩la-ma je̩! I dukpe̩ kʼamadide kʼi kʼuje̩wñ ñw ame̩wño̩re̩ egini je̩ n? "
3,"Me̩ je̩ ula-wñ, me̩ la nʼedudu-wñ chʼukpo ubʼo̩la ma-me̩, me̩ fʼabo ki yoyo kpa, me̩ muda kʼuje̩wñ ñw ame̩wño̩re̩ egini je̩ n. "
4,"Me̩ dʼukpahiu ñw aboga n, me̩ la fʼo̩ga e-kʼi chʼo̩ga che n, me̩ la fʼachiku ki guche̩ ji n, me̩ la dʼe-ku ma ne tinyo̩ dabiwa n, e-kʼi lenyo̩ me̩ la tejane̩ n; me̩ muda ne̩ ma kpʼukpahiu kpʼafuma. "
5,"Taku ma fiatuka, ukpe̩ kʼadide-ma ma de̩ n; ma la mud uje̩wñ ñw ame̩wñ iñmi oko du, oñ ma mukpatuka. "
6,"Ame̩wño̩re̩-mi egini tale oj uwo uwo ki gbo̩gba chaka, kpʼoj otete okoke du, ochochi, ame̩wño̩re̩-mi egini mukpatuka jʼeju ile̩ ugbo du; i la nʼe̩ne̩ du kʼi tejane̩ kpʼetene ma n."
7,"Todule̩ ame̩ amadide ala le̩, me̩ gbʼo̩la Jihofa: "
8,"Oji-mi, Ondu Jihofa aka-i, todabu kʼame̩wño̩re̩-mi egini mud e̩wñ aluje̩, kʼame̩wño̩re̩-mi egini mud uje̩wñ ñw ame̩wñ iñmi oko chaka, todabu kʼadide ma de̩ n, kʼamadide e-mi ma la tejane̩ ame̩wño̩re̩-mi egini n, chai edʼuje̩wñ ñw o̩la-ma oñ amadide dʼuje̩wñ ñw o̩la-ma ku ma ma la kʼuje̩wñ ñw ame̩wño̩re̩ e-mi egini je̩ n; "
9,"todule̩, ame̩ amadide ala, me̩ gbʼo̩la Jihofa kakini, "
10,"abu kʼOndu Jihofa ka de̩, kakini, Go, omi chʼe̩nagwunyʼamadide le̩; natene ame̩wño̩re̩-mi egini o̩wo̩-ma, oñ nache ku ma we ekʼuje̩wñ ñw ame̩wño̩re̩ egini le je̩; amadide le̩ lañʼakʼuje̩wñ ñw o̩la-ma ge̩ n; naño̩ gba ame̩wño̩re̩-mi egini bʼalu-ma te̩, kʼama ki we echʼuje̩wñ ñwu ma."
11,"Todu abu kʼOndu Jihofa ka de̩, kakini, Go, omi onugo owñ chʼomi-i, atejane̩ ame̩wño̩re̩-mi egini, oñ natene ugbo ku ma jo. "
12,"Alu kʼadide atene abujo̩ e-wñ o̩jo̩ kʼi dʼef ame̩wño̩re̩-wñ egini ku ma mukpatuka, abe̩le̩ omi atene ame̩wño̩re̩-mi egini; oñ nagba ma bʼugbo du ku ma kpatuka ru o̩jo̩ kʼomi du kʼane̩ la chubi te̩. "
13,"Omi la ako ma kwef amone̩ amone̩ dufu wa, kʼu ño̩ ko ma kwʼojane̩ ojane̩ wa jo̩, tak u nako ma wʼoj ane̩ e-ma onugo; tak omi akʼuje̩wñ ñwu ma je̩ oj uwo uwo Israe̩l o̩la o̩cha o̩cha omi-wñ, kpʼugbo du kʼone̩ dodo ane̩ le̩. "
14,Omi akʼije̩ ki nyo̩ ñwu ma je̩. Iga-ma la adʼoj uwo uwo Israe̩l ki gbo̩gba: o̩mo̩ ma adachi jo̩ ef iga o̩me̩me̩le̩; ma ajo̩ oj uwo uwo Israe̩l ajʼije̩ ugbo kʼi ra nyo̩nyo̩. 
15,"Omi onugo achʼadide ame̩wño̩re̩-mi egini oñ naje̩ ñwu ma dachi, Ondu Jihofa ka-i. "
16,"U la atene e-ki lenyo̩ le̩, oñ nakʼe-ku ma ne tinyo̩ dabiwa, u la aji achiku ki muguche̩, oñ nadʼukpahiu ñw e-kʼi chʼo̩ga; u muda ako abo ki yoyo kpʼabo ki gbiti kpabie̩ rinyo̩; omi akʼije̩ ñwu ma je̩ lʼo̩na kʼoji ajo̩ o̩kpakpa ka."
17,"I la chʼe-me̩, O, ame̩wño̩re̩-mi egini abu kʼOndu Jihofa ka de̩, kakini, Go, omi akʼajo̩ agbagba e̩wño̩re̩ egini kpai e̩wño̩re̩ egini kpʼagbagba amokolo kpʼamobuko̩. "
18,"Ejo̩ ugbo ije̩ ki nyo̩ aje̩ chʼe̩wñ ke̩ke̩ eju-me̩, ku me̩ ño̩ nʼe̩re̩-me̩ fʼe̩bo̩bo̩ ije̩-me̩ kpetili mane̩? ku me̩ fʼomi ki de̩ gbaa ñmo̩, tak ame̩ nʼe̩re̩-me̩ fʼe̩bo̩bo̩-wñ bu? "
19,"I chʼe-ame̩wño̩re̩-mi egini, e-kʼame̩ nʼe̩re̩-me̩ te̩mane̩, ama je̩. E-kʼame̩ nʼe̩re̩-me̩ bu, oñ ama ñmo̩."
20,"Todule̩ abu kʼOndu Jihofa aka ñwu ma de̩ kakini, Go, omi de̩, omi akajo̩ agbagba e̩wño̩re̩ egini ki yoyo kpʼe̩wñ o̩re̩ egini ki gbo̩gbe̩. "
