Verse,Text
1,"Jekọb nụrụ na ụmụ ndị ikom Leban na-asị, “Jekọb ewerechaala ihe niile nna anyị nwere. O sitere nʼihe nna anyị nwere kpata akụnụba ya niile.” "
2,Jekọb hụkwara na omume Leban nʼebe ọ nọ adịghịkwa otu ọ dị na mbụ.
3,"Mgbe ahụ, "
4,"Ya mere, Jekọb ziri Rechel na Lịa ozi ka ha bịakwute ya nʼọhịa ebe ọ nọ na-elekọta igwe anụ ụlọ ya. "
5,"Ọ sịrị ha, “Ahụla m na omume nna unu nʼebe m nọ adịghịkwa otu ọ dị na mbụ. Ma Chineke nna m ha nọnyeere m. "
6,Unu maara na eji m ike m niile rụọra nna unu ọrụ. 
7,"Ma nna unu ghọgburu m, gbanwee ụgwọ ọrụ m ugboro iri. Otu ọ dị, Chineke ekweghị ka nna unu merụọ m ahụ. "
8,"Ọ bụrụ na ọ sị, ‘Ndị tụrụ agwa agwa ga-abụ ụgwọ ọrụ gị,’ mgbe ahụ, igwe anụ ụlọ niile na-amụ ụmụ na-abụ ndị tụrụ agwa. Ma ọ bụrụ na ọ sị, ‘Ndị niile nwere ntụpọ ga-abụ ụgwọ ọrụ gị,’ mgbe ahụ, igwe anụ ụlọ niile na-amụ ụmụ na-enwe ntụpọ ọcha nʼahụ ha. "
9,Chineke napụrụ nna unu anụ ụlọ ya ma nye m ha.
10,"“Nʼoge ụmụ anụ ụlọ ji atụ ime, eweliri m anya hụ na nrọ na ụmụ mkpi niile na-agba igwe nne ewu bụ ụmụ mkpi ndị tụrụ agwa agwa, ndị nwere akara maọbụ ndị nwere ntụpọ ọcha nʼahụ ha. "
11,"Mgbe ahụ, mmụọ ozi Chineke sịrị m na nrọ, ‘Jekọb.’ Azara m sị, ‘Lee m nʼebe a.’ "
12,"Ọ sịrị m, ‘Lelie anya gị elu, lee ka ị hụ na mkpi niile na-agba igwe nne ewu ndị a bụ mkpi ndị ahụ tụrụ agwa agwa, ndị nwere akara maọbụ ndị nwere ntụpọ ọcha. Nʼihi na ahụla m ihe niile Leban na-eme gị. "
13,"Mụ onwe m bụ Chineke nke Betel, ebe ị wụkwasịrị mmanụ nʼogidi nkume ahụ, ebe ị kwekwara m nkwa. Ugbu a, kulie, hapụ obodo a, laghachi nʼala a nọ mụọ gị.’ ”"
14,"Rechel na Lịa zara sị ya, “Anyị ka nwere oke nʼihe nketa nʼụlọ nna anyị? "
15,"Ọ bụghị dịka ndị ọbịa ka ọ gụnyeziri anyị? Nʼihi na o reela anyị, ripịakwa ụgwọ isi anyị. "
16,"Nʼezie, akụ ndị ahụ Chineke napụrụ nna anyị bụ nke anyị na nke ụmụ anyị. Ya mere, mee ihe ọbụla Chineke sị gị mee.”"
17,"Jekọb biliri, kukwasị ụmụ ya na ndị nwunye ya nʼelu ịnyịnya kamel, "
18,"duru igwe anụ ụlọ ya niile, na ihe ọ kpatara na Padan Aram, lakwuru nna ya Aịzik nʼala Kenan."
19,"Ka Leban gara ịkpachapụ ajị ụmụ atụrụ ya, Rechel zuuru arụsị ezinaụlọ nna ya. "
20,Jekọb ghọkwara Leban onye Aram aghụghọ nʼihi na ọ gwaghị ya na ọ na-agbapụ ọsọ. 
21,"Ya mere, o buru ihe niile o nwere gbapụ ọsọ, gbafee iyi ukwu Yufretis, chee ihu nʼala ugwu ugwu Gilead."
22,Abalị atọ agafeelarị tupu a gwa Leban na Jekọb agbalaala. 
23,O duuru ndị ikwu ya chụọ Jekọb ọsọ abalị asaa tupu ọ chụkwute ya nʼala ugwu ugwu Gilead. 
24,"Ma Chineke bịakwutere Leban onye Aram na nrọ nʼabalị sị ya, “Kpachapụ anya gị, hụ na o nweghị ihe ị gwara Jekọb, maọbụ okwu dị mma, maọbụ nke dị njọ.”"
25,Jekọb amaala ụlọ ikwu ya nʼala ugwu Gilead mgbe Leban chụkwutere ya. Leban na ndị ikwu ya makwara ụlọ ikwu nke ha nʼebe ahụ. 
26,"Leban sịrị Jekọb, “Gịnị bụ ihe a i mere? Ị ghọgbuola m. I burula ụmụ m ndị inyom dịka ndị a dọtara nʼagha? "
27,"Gịnị mere i ji ghọgbuo m, zoro ezo gbapụ? Gịnị mere ị gwaghị m ka m jiri ọṅụ na ịbụ abụ nke ya na ịkpọ ụbọ akwara na iti ịgba so, zilaga gị? "
28,Gịnị mere i nyeghị m ohere ka m sutu ụmụ ụmụ m na ụmụ m ndị inyom ọnụ sị ha laa nke ọma? Omume a i mere bụ omume nzuzu. 
29,"Enwere m ike merụọ gị ahụ ugbu a, ma Chineke nke nna gị mere ka m hụ ya anya na nrọ nʼabalị gara aga. Ọ dọrọ m aka na ntị sị m, ‘Kpachapụ anya gị hụ na o nweghị ihe ị gwara Jekọb, maọbụ okwu dị mma, maọbụ nke dị njọ.’ "
30,"Ugbu a, ị na-ala nʼihi na ọ gụrụ gị agụụ ịlaghachi nʼụlọ nna gị, ma gịnị mere i ji zuru chi m?”"
31,"Jekọb zara sị Leban, “Nʼihi na m tụrụ egwu, nʼihi na m chere sị na ị ga-eji ike napụ m ụmụ gị ndị inyom a. "
32,"Ma ọ bụrụ na ị chọta onye ọbụla ji chi gị ndị a, onye ahụ ga-anwụ. Nʼihu ndị ikwu gị ndị a, chọgharịa nʼonwe gị, lee ma ị ga-achọta ihe ọbụla bụ nke gị dị m nʼaka. Ọ bụrụ na ị chọta ya, were ya.” Ma Jekọb amaghị na Rechel zuuru chi ndị ahụ."
33,"Ya mere, Leban bara nʼụlọ ikwu Jekọb, na nʼime ụlọ ikwu Lịa, na nʼime ụlọ ikwu ndị odibo nwanyị abụọ ya, ma o nweghị ihe ọ chọtara. O sitere nʼụlọ ikwu Lịa pụta baa nʼụlọ ikwu Rechel. "
34,"Nʼoge a, Rechel ewerela arụsị ezinaụlọ ndị ahụ tinye ha nʼime akwa e ji anọkwasị nʼelu ịnyịnya kamel nọdụ ọdụ nʼelu ya. Leban chọgharịrị ebe niile nʼime ụlọ ikwu ahụ ma ọ chọtaghị arụsị ezinaụlọ ndị ahụ."
35,"Mgbe ahụ, Rechel gwara nna ya Leban sị, “Biko, ewela iwe nna m ukwu, nʼihi na enweghị m ike ibili ọtọ nʼihu gị. Anọ m nʼọnọdụ ndị inyom na-anọ kwa ọnwa.” Leban chọgharịrị ebe niile, ma ọ hụghị arụsị ezinaụlọ ndị ahụ."
36,"Iwe were Jekọb megide Leban. O ji iwe jụọ Leban sị, “Gịnị bụ njehie m? Gịnị bụ mmehie m mere i ji si otu a na-achụsi m ike? "
37,"Ugbu a, ị chọgharịala nʼibu m niile, gịnị ka ị chọtara bụ nke gị? Wepụta ya nʼihu ndị ikwu gị na nʼihu ndị nke m, ka ha kpeere mụ na gị ikpe."
38,“Iri afọ abụọ ka mụ na gị nọrọ. O nweghị mgbe ime pụrụ ụmụ ewu na atụrụ gị; o nwekwaghị mgbe m riri ebule si nʼigwe anụ ụlọ gị. 
39,"O nweghị mgbe m welataara gị anụ ụlọ nke anụ ọhịa dọgburu, kama akwụrụ m ụgwọ ha. I mekwara ka m kwụghachi gị anụ ụlọ ọbụla e zuru nʼohi, maọbụ nʼehihie, maọbụ nʼabalị. "
40,"Nʼime oke anwụ nke ehihie ka m rụụrụ gị ọrụ. Rụọkwara gị ọrụ nʼoge oyi na-atụ, nʼabalị ụra sikwa nʼanya m pụọ. "
41,"Otu a ka ọ dịrị m iri afọ abụọ m jeere gị ozi. Arụrụ m gị ọrụ afọ iri na anọ maka ụmụ gị ndị inyom abụọ ndị a, afọ isii ka m lekọtara igwe ewu na atụrụ gị. Ị nọkwa nʼime ihe ndị a gbanwee ụgwọ ọrụ m ugboro iri. "
42,"A sị na Chineke m, Chineke Ebraham, onye ahụ a na-atụ egwu nke Aịzik, anọnyereghị m, ị gaara ezilaga m nʼaka efu, agaara m agbara aka laa. Ma Chineke ahụla ịrụsị ọrụ ike m, na nhụju anya m niile, ọ bụ ya mere o ji baara gị mba nʼabalị gara aga.”"
43,"Mgbe ahụ Leban zaghachiri sị Jekọb, “Ndị inyom ndị a bụ ụmụ m. Ụmụaka ndị a bụ ụmụ m. Igwe anụ ụlọ ndị a bụ nke m. Ihe ndị a niile ị na-ahụ anya bụ nke m. Olee otu m ga-esi merụọ ụmụ m, na ụmụ ụmụ m ahụ? "
44,"Ugbu a, bịa ka anyị gbaa ndụ mụ na gị, ka ọ bụrụ ihe ama nʼetiti anyị.”"
45,"Ya mere, Jekọb weere otu nkume guzo ya ọtọ dịka ogidi. "
46,"Jekọb gwakwara ndị so ya sị ha, “Tụtụkọta nkume.” Ha tụtụkọtara nkume wụsa ha nʼotu ebe mee ka ọ laa elu. Emesịa, ha nọdụrụ nʼakụkụ nkume ndị ahụ rie nri."
47,"Leban kpọrọ nkume ndị ahụ Jega-Sahaduta, nʼasụsụ nke ya. Jekọb kpọrọ ya Galeed, nʼasụsụ nke ya."
48,"Emesịa, Leban sịrị, “Ka nkume ndị a bụrụ ihe ama nʼetiti mụ na gị taa.” Nke a mere e ji kpọọ ya Galeed. "
49,"A kpọkwara ya Mizpa, nʼihi na Leban sịrị, “Ka "
50,"Ọ bụrụ na i mee ụmụ m ndị inyom ihe ọjọọ, maọbụ lụọ ndị inyom ndị ọzọ tinyere ha, o nweghị onye nʼime anyị ga-amata, ma cheta na Chineke ga-abụ onyeama nʼetiti mụ na gị.”"
51,"Leban gwakwara Jekọb sị, “Lee nkume ndị a a wụsara nʼebe a na ogidi m mere ka o guzo nʼetiti mụ na gị. "
52,"Nkume ndị a a wụsara bụ akaebe, ogidi a bụkwa ihe ama. Agaghị m agabiga nkume ndị a a wụsara gafeeta nʼakụkụ nke gị ime gị ihe ọjọọ. Gị onwe gị agaghị agabiga nkume ndị a a wụsara na ogidi a gafeeta nʼakụkụ nke m ime m ihe ọjọọ. "
