Verse,Text
1,"Nʼoge a, ụnwụ dara nʼala ahụ. Ụnwụ a dị iche nʼụnwụ mbụ nke dara nʼoge Ebraham dị ndụ. Aịzik jekwuru Abimelek"
2,Onyenwe anyị
3,"Nọrọ nʼala a nwa oge nta, aga m anọnyere gị ma gọziekwa gị, nʼihi na gị na ụmụ ụmụ gị ka m ga-enye ala ndị a niile. Aga m emezukwa iyi ahụ m ṅụrụ nye Ebraham nna gị. "
4,"Aga m eme ka ụmụ ụmụ gị mụbaa, mee ka ha hie nne nʼọnụọgụgụ dịka kpakpando dị na mbara eluigwe. Ha ka m ga-enye ala ndị a niile. Aga m esite na mkpụrụ gị gọzie mba niile nke ụwa. "
5,"Ihe ndị a niile ka m ga-eme nʼihi na Ebraham rubere isi ime ihe m gwara ya, na idebe iwu m na ụkpụrụ m, na ịdọ aka na ntị m.” "
6,"Ya mere, Aịzik nọgidere nʼobodo Gera."
7,"Mgbe ndị obodo ahụ jụrụ ya banyere nwunye ya, ọ gwara ha sị, “Ọ bụ nwanne m nwanyị.” Ọ tụrụ ụjọ ị sị ha, “Nwunye m ka ọ bụ,” O chere nʼobi ya sị, “Ndị ikom obodo a nwere ike gbuo m nʼihi Ribeka. Nʼihi na Ribeka nʼonwe ya mara mma ile anya.”"
8,"Mgbe Aịzik nọrọ ebe ahụ ogologo oge, Abimelek eze ndị Filistia, sitere na oghereikuku ya lepụ anya hụ Aịzik ka ọ nọ na-egwusa Ribeka nwunye ya egwu. "
9,"Ya mere, Abimelek kpọrọ Aịzik sị, “Nwunye gị ka ọ bụ nʼezie. Gịnị mere i ji gwa anyị na ọ bụ nwanne gị nwanyị?”"
10,"Abimelek sịrị, “Gịnị bụ ihe a i mere anyị? Otu nwoke nʼetiti anyị gaara akpọrọ nwunye gị dinaa ya. Ị gaara esi otu a wetara anyị ikpe ọmụma.”"
11,"Ya mere, Abimelek nyere ndị niile ya iwu, sị ha, “Onye ọbụla metụrụ nwoke a maọbụ nwunye ya aka, aghaghị ime ka ọ nwụọ.”"
12,"Aịzik kụrụ mkpụrụ ubi nʼala ahụ. Nʼotu afọ ahụ kwa, o si nʼala ahụ webata ihe ubi narị okpukpu karịa nke ọ kụrụ, nʼihi na "
13,"Nwoke a bara ụba, ghọọ ọgaranya. Akụnụba ya gara nʼihu na-amụba, tutu ruo mgbe ọ ghọrọ nnọọ onye ọgaranya a ma ama. "
14,"O nwere ọtụtụ igwe anụ ụlọ, na igwe ehi, na ndị ikom na-ejere ya ozi. Nʼihi ihe ndị a, ndị Filistia bidoro inwe anya ukwu megide ya. "
15,Ndị Filistia wụjuru aja nʼolulu mmiri ndị ahụ niile ndị na-ejere nna ya ozi gwuru nʼoge nna ya Ebraham dị ndụ.
16,"Abimelek kpọrọ Aịzik sị ya, “Si nʼala a kwapụ gaa nʼebe ọzọ, nʼihi na ịba ụba gị na ịdị ike gị adịla ukwuu karịa nke anyị.”"
17,"Ya mere Aịzik si nʼebe ahụ kwapụ, gaa maa ụlọ ikwu ya na Ndagwurugwu Gera, biri nʼebe ahụ. "
18,"O gwugharịkwara olulu mmiri ndị ahụ e gwuru nʼoge nna ya Ebraham, nke ndị Filistia kpojuru aja mgbe Ebraham nwụrụ, kpọọ olulu mmiri ndị a otu aha ahụ nna ya kpọrọ ha na mbụ."
19,"Ọzọ, ndị na-ejere Aịzik ozi gwuru olulu mmiri ọhụrụ na ndagwurugwu Gera ahụ, gwute mmiri nke si nʼala na-asọpụta. "
20,"Ma ndị ọzụzụ anụ ụlọ obodo Gera sesịrị ndị ọzụzụ anụ ụlọ Aịzik okwu. Ha kwuru sị, “Mmiri a bụ nke anyị!” Nke a mere Aịzik ji kpọọ olulu mmiri ahụ Esek, nʼihi ise okwu nke ha sesịrị ya. "
21,"Ha gwuru olulu mmiri ọzọ, ma ndị ahụ bịakwara ọzọ bido ịzọ ya. Nʼihi ya Aịzik kpọrọ olulu mmiri ahụ Sitna. "
22,"O si nʼebe ahụ pụọ gaa nʼebe ọzọ gwuo olulu mmiri ọzọ. Ma o nweghị ndị bịara zọọ ya. Nʼihi ya ọ kpọrọ olulu mmiri ahụ Rehobọt. O kwuru sị, “Ugbu a, "
23,O sitere nʼebe ahụ kwapụ gaa Bịasheba. 
24,"Nʼabalị ahụ, "
25,"Ya mere, o wuru ebe ịchụ aja nʼebe ahụ kpọkuo aha "
26,"Abimelek na Ahuzat, onye ndụmọdụ ya, na Fikọl onyeisi ndị agha ya sitere Gera jekwuru Aịzik. "
27,"Aịzik jụrụ ha sị, “Gịnị mere unu ji bịakwute m, ebe ọ bụ na unu kpọrọ m asị, chụpụkwa m site nʼetiti unu?”"
28,"Ha sị, “Anyị hụrụ nke ọma na "
29,"na ị gaghị eme anyị ihe ọjọọ dịka anyị na-esighị mee gị ihe ọjọọ. I lezie anya nke ọma, ị ga-ahụ na anyị meere gị ihe ọma mgbe anyị hapụrụ gị ka ị laa nʼudo. Ugbu a, anyị maara na ị bụ onye "
30,"Aịzik meere ha mmemme nri dị ukwuu; ha riri, ṅụọkwa. "
31,"Nʼisi ụtụtụ echi ya, ndị ikom ahụ niile ṅụrịtaara onwe ha iyi ịgba ndụ. Aịzik zilagara ha, ha hapụrụ ya laa nʼudo."
32,"Nʼotu ụbọchị ahụ kwa, ndị ohu Aịzik bịakwutere ya gwa ya banyere olulu mmiri ha na-egwu, sị ya, “Anyị achọtala mmiri nʼolulu ahụ anyị na-egwu.” "
33,Ọ kpọrọ ya Shiba. Ọ bụkwa nke a mere e ji akpọ obodo ahụ Bịasheba
34,"Mgbe Ịsọ gbara iri afọ anọ, ọ lụrụ Judit nwa Beiri, onye Het. Ọ lụkwara Basemat nwa Elọn, onye Het. "
35,Ha ghọrọ Aịzik na Ribeka ihe ọnọdụ obi ilu.
