Verse,Text
1,Na mmalite Chineke kere eluigwe na ụwa. 
2,"Ụwa bụ ihe na-enweghị ụdịdị ọbụla, bụrụkwa ihe tọgbọrọ nʼefu. Ọchịchịrị gbara nʼelu ogbu mmiri dị omimi. Mmụọ nke Chineke na-erugharị nʼelu ogbu mmiri ahụ."
3,"Mgbe ahụ Chineke kwuru sị, “Ka ìhè dị,” ìhè dịkwara. "
4,Chineke hụrụ na ìhè ahụ mara mma. Ọ kpara oke nʼetiti ìhè na ọchịchịrị. 
5,"Chineke kpọrọ ìhè ahụ Ehihie, kpọọ ọchịchịrị ahụ Abalị. Uhuruchi dị, ụtụtụ dịkwa. Ọ bụrụ ụbọchị nke mbụ."
6,"Chineke kwukwara sị, “Ka mbara pụta nke ga-ekewapụ mmiri dị nʼelu mbara ahụ site na mmiri nke dị nʼokpuru mbara ahụ” "
7,"Ya mere, Chineke mere mbara, kewapụ mmiri dị nʼokpuru mbara ahụ site na mmiri nke dị nʼelu mbara ahụ. O sikwa otu a dịrị. "
8,"Mbara ahụ ka Chineke kpọrọ mbara eluigwe. Uhuruchi dị, ụtụtụ dịkwa. Ọ bụrụ ụbọchị nke abụọ."
9,"Chineke kwuru sị, “Ka mmiri dị nʼokpuru mbara eluigwe chịkọta onwe ha ọnụ nʼotu ebe, ka ala akọrọ pụta.” O sikwa otu a dịrị. "
10,"Chineke kpọrọ ala akọrọ ahụ “ala,” kpọọ mmiri ahụ chịkọtara onwe ha ọnụ “osimiri.” Chineke lere anya hụ na ha dị mma."
11,"Chineke kwuru sị, “Ka ala pupụta ahịhịa ndụ dị iche iche: ahịhịa na-amịpụta mkpụrụ, na osisi dị nʼelu ala nke na-amịpụta mkpụrụ, nke mkpụrụ ọkụkụ ya dị nʼime ya, dịka ụdịdị ha dị iche iche si dị.” O sikwa otu a dịrị. "
12,"Ala puputara ahịhịa ndụ dị iche iche: ahịhịa na-amịpụta mkpụrụ dịka ụdịdị ha si dị, na osisi na-amịpụta mkpụrụ, nke mkpụrụ ọkụkụ ya dị nʼime ya, dịka ụdịdị ha si dị. Chineke lere anya hụ na ọ dị mma. "
13,"Uhuruchi dị, ụtụtụ dịkwa. Ọ bụrụ ụbọchị nke atọ."
14,"Chineke kwuru sị, “Ka ìhè nke na-enye ìhè dịrị na mbara eluigwe, ikewapụ ehihie site nʼabalị. Ka ha bụrụ ihe ama igosi oge dị iche iche, ụbọchị dị iche iche, na afọ dị iche iche. "
15,Ka ha bụrụ ìhè na mbara eluigwe inye ìhè nʼelu ụwa.” O si otu a dịrị. 
16,"Chineke mere ìhè ukwu abụọ, nke kacha ịdị ukwu ka ọ bụrụ nke ga-achị ehihie, ma nke dị nta ka ọ bụrụ nke ga-achị abalị. O mekwara kpakpando dị iche iche. "
17,"Chineke debere ha na mbara eluigwe inye ìhè nʼụwa, "
18,ịchị ehihie na abalị na ịkpa oke nʼetiti ìhè na ọchịchịrị. Chineke lere anya hụ na ọ dị mma. 
19,"Uhuruchi dị, ụtụtụ dịkwa. Ọ bụrụ ụbọchị nke anọ."
20,"Chineke kwuru sị, “Ka mmiri jupụta nʼihe ndị na-eku ume, ka ụmụ anụ ufe fegharịkwa nʼelu ụwa, ma nʼelu mbara igwe.” "
21,"Ya mere Chineke kere anụ ukwu niile bi na mmiri, na anụ niile nwere ndụ bi na mmiri, na ụdị ihe ọbụla nwere ndụ na-akpụgharị akpụgharị ndị jupụtara na mmiri, dịka ụdịdị ha si dị, na anụ ufe niile dịka ụdịdị ha si dị. Chineke lere anya hụ na ọ dị mma. "
22,"Chineke gọziri ha, sị ha, “Mụbaanụ, dịkwanụ ukwuu nʼọnụọgụgụ, jupụtanụ osimiri niile. Ka anụ ufe dịkwa ukwuu nʼọnụọgụgụ nʼelu ụwa.” "
23,"Uhuruchi dị, ụtụtụ dịkwa. Ọ bụrụ ụbọchị nke ise."
24,"Chineke kwuru sị, “Ka ala wepụta ụmụ anụ dị iche iche nwere ndụ dịka ụdịdị ha si dị: anụ ụlọ, anụ na-akpụgharị nʼala, na anụ ọhịa, nke ọbụla dịka ụdịdị ya si dị.” O si otu a dịrị. "
25,"Chineke mere ụmụ anụ ọhịa, dịka ụdịdị ha si dị, mee anụ ụlọ, dịka ụdịdị ha si dị, na anụ niile nwere ndụ nke na-akpụgharị nʼala dịka ụdịdị ha si dị. Chineke lere anya hụ na ọ dị mma."
26,"Mgbe ahụ, Chineke kwuru sị, “Ka anyị mee mmadụ nʼoyiyi anyị, dịka ụdịdị anyị si dị, ka ha chịa azụ niile nke osimiri, na anụ ufe niile nke eluigwe, na anụ ụlọ niile, na anụ ọhịa niile, na ihe niile e kere eke nwere ndụ nke na-akpụ akpụ nʼala.”"
27,"Ya mere, Chineke kere mmadụ nʼoyiyi nke ya,"
28,"Chineke gọziri ha sị ha, “Mịanụ mkpụrụ, mụbaanụ, jupụtanụ nʼụwa, meenụ ka ihe niile dịrị nʼokpuru unu. Chịanụ azụ niile nke osimiri na anụ ufe niile nke eluigwe na ihe niile e kere dị ndụ nke na-akpụgharị akpụgharị nʼala.”"
29,"Mgbe ahụ, Chineke sịrị “Enyela m unu ahịhịa ubi niile na-amị mkpụrụ dị nʼelu ụwa, na osisi ọbụla mịrị mkpụrụ, nke mkpụrụ ọkụkụ ya dị nʼime ha, ka ha bụrụ ihe oriri gị. "
30,"Ma ụmụ anụmanụ niile na anụ ufe niile, na anụ niile e kere eke na-akpụgharị akpụgharị nʼala, anụ ọbụla nwere ndụ nʼime ha ka m na-enye ahịhịa ndụ niile ka ọ bụrụ ihe oriri ha.”"
31,"Chineke legharịrị anya nʼihe o kere, hụ na ọ dị ezi mma. Uhuruchi dị, ụtụtụ dịkwa. Ọ bụrụ ụbọchị nke isii."
