Verse,Text
1,"Mgbe ụbọchị ahụ zuru, "
2,"Kpọrọ ụmụ anụmanụ ndị a a gụrụ dịka ndị dị ọcha, dịka ụdị ha si dị asaa asaa, oke na nwunye. Otu a kwa, kpọrọkwa ụmụ anụmanụ ndị a gụrụ dịka ndị na-adịghị ọcha, dịka ụdị ha si dị, abụọ abụọ, oke na nwunye, "
3,"na ụmụ anụ ufe asaa asaa, dịka ụdị ha si dị, oke na nwunye, maka idebe ụdị ndị a niile ndụ nʼụwa. "
4,"Nʼihi na ụbọchị asaa site taa, aga m ezidata mmiri ozuzo nʼụwa. Mmiri a ga-ezo iri ụbọchị anọ, ehihie na abalị. Aga m ekpochapụ site nʼelu ụwa ihe niile nwere ndụ nke m kere.”"
5,"Ya mere, Noa mere ihe niile "
6,Noa gbara narị afọ isii mgbe mmiri ukwu a bidoro izo nʼelu ụwa. 
7,"Noa banyere nʼụgbọ mmiri ahụ, ya na ụmụ ya ndị ikom na nwunye ya, na ndị nwunye ụmụ ya ndị ikom ịgbanarị uju mmiri ahụ. "
8,"Ụmụ anụmanụ ndị dị ọcha, na ndị na-adịghị ọcha, abụọ abụọ, tinyere anụ ufe na ihe niile e kere eke na-akpụgharị nʼala, abụọ abụọ kwa, "
9,"oke na nwunye, bịakwutere Noa soro ya banye nʼụgbọ mmiri ahụ, dịka Chineke nyere Noa nʼiwu. "
10,"Mgbe abalị asaa gafere, uju mmiri ahụ bịakwasịrị ụwa."
11,"Nʼafọ narị isii nke ndụ Noa, nʼọnwa nke abụọ, nʼụbọchị nke iri na asaa, bụ ụbọchị isi iyi niile dị nʼime ime ala nupụtara nʼelu ala, mmiri niile dị na mbara eluigwe ka a hapụrụ ka ha wụdata nʼụwa. "
12,"Mmiri zogịdere na-esepụghị aka iri ụbọchị anọ, ehihie na abalị."
13,"Nʼụbọchị ahụ kpomkwem, Noa banyere nʼụgbọ mmiri ahụ, ya na Shem, Ham na Jafet, bụ ụmụ Noa, na nwunye Noa, na ndị nwunye atọ nke ụmụ ya. "
14,"Ha onwe ha, na anụ ọhịa ọbụla, nʼụdị ya, na anụ ụlọ ọbụla, nʼụdị ya na ihe ọbụla e kere eke na-akpụgharị nʼala, nʼụdị ya, na anụ ufe ọbụla nʼụdị ya, na aha nnụnụ ọbụla na ihe ọbụla nwere nku. "
15,"Ha bịakwutere Noa nʼime ụgbọ mmiri ahụ, abụọ abụọ site nʼihe niile ọbụla e kere eke, nke nwere ume ndụ nʼime ha. "
16,"Ma ndị banyerenụ bụ oke na nwunye, site na ihe niile nwere ndụ dịka Chineke nyere ya nʼiwu. Mgbe ahụ, "
17,"Uju mmiri nọgidere nʼụwa iri ụbọchị anọ. Mgbe mmiri ndị a na-aba ụba, ha buliri ụgbọ mmiri ahụ elu site nʼelu ala. "
18,Mmiri ndị a toro na-ala elu na-abawanyekwa ụba nʼelu ụwa. Ụgbọ mmiri ahụ segooro nʼelu mmiri. 
19,Mmiri ndị ahụ toro laa elu kpuchie ugwu ukwu niile dị nʼokpuru mbara eluigwe. 
20,"Mmiri ndị a toro kpuchiri ugwu niile, ruo na ịla elu mmiri ndị a site nʼelu ugwu ukwu niile ruru mita asaa. "
21,"Ihe niile nwere ndụ nke na-ejegharị nʼelu ụwa kubiri ume. Anụ ufe, na anụ ụlọ, na anụ ọhịa, na ihe niile e kere eke jupụtara nʼụwa, na ụmụ mmadụ niile. "
22,"Ee, ihe niile na-eku ume nke bi nʼelu ala nwụrụ. "
23,"Ihe niile nwere ume ndụ nʼelu ụwa ka e kpochapụrụ. Mmadụ na anụmanụ, na anụ na-akpụgharị nʼala na nnụnụ niile. A lara ha niile nʼiyi. Ma ọ bụ naanị Noa na ndị niile so ya nọdụ nʼụgbọ mmiri ahụ ka a hapụrụ ndụ."
24,Narị ụbọchị na iri ụbọchị ise ka mmiri dọọrọ nʼelu ụwa dum.
