Verse,Text
1,"O ruo mgbe afọ abụọ gasịrị, Fero rọrọ nrọ hụ onwe ya ka o guzo nʼakụkụ mmiri Naịl. "
2,"Nʼebe ahụ, ọ hụrụ ehi asaa ndị si nʼosimiri Naịl na-apụta. Ehi ndị a buru ibu, maa mma. Ahụ ha na-akwọ mụrụmụrụ. Ha pụtara, bido ịta nri nʼetiti ahịhịa riidi. "
3,"Nʼatụfughị oge, ehi asaa ọzọ soro ha nʼazụ sikwa nʼosimiri Naịl na-apụta. Ma ehi ndị a tara ahụ nke ukwuu. Ha bụ nnọọ ọkpụkpụ ọkpụkpụ, jọọ njọ ile anya. Ha bịara guzo nʼakụkụ ehi ndị ahụ buru ibu. "
4,"Mgbe ahụ, ehi ndị a bụ naanị ọkpụkpụ ọkpụkpụ bịara richapụ ehi ndị ahụ buru ibu. Mgbe nke a mere Fero kwolitere."
5,"Emesịa, Fero rahụkwara ụra ọzọ, rọọ nrọ nke ugboro abụọ, hụ ogbe ọka asaa ndị mịrị nʼotu ukwu ọka. Ogbe ọka ndị a buru ibu maa ezi mma. "
6,"Emesịa, ọ hụkwara ogbe ọka asaa ọzọ ka ha mịkwara nʼotu ukwu ọka ahụ. Ma ndị a ọ hụrụ kpọnwụsịrị akpọnwụ, fịkpọkwa afịkpọ. Ọ bụ ikuku si nʼọwụwa anyanwụ mere ka ha kpọnwụọ. "
7,Ogbe ọka ndị a fịkpọrọ afịkpọ loro ogbe ọka asaa ndị ahụ buru ibu. Fero kwolitere hụ na ihe ndị a bụ nrọ.
8,"Mgbe chi bọrọ, o nweghị udo na mmụọ ya. O ziri ozi kpọkọta ndị majiki niile, na ndị ọkachamara niile nke Ijipt. Fero kọọrọ ha ihe ọ rọrọ na nrọ. Ma ọ dịghị onye nwere ike ịkọwara ya ihe nrọ ya pụtara."
9,"Ma nʼoge ahụ, onyeisi ndị na-ebu iko jekwuuru Fero gwa ya sị, “Taa ka m chetara mmehie m. "
10,"Oge ahụ Fero were iwe megide ndị na-ejere ya ozi, o tinyere mụ na onyeisi ndị na-esi nri nʼụlọ mkpọrọ nke dị nʼebe onyeisi ndị nche eze bi. "
11,"Onye ọbụla nʼime anyị abụọ rọrọ nrọ nʼotu abalị, nrọ ọbụla nwekwara nkọwa nke ya. "
12,O nwere nwokorobịa onye Hibru anyị na ya nọ nʼụlọ mkpọrọ nʼoge ahụ. Ọ bụ ohu onyeisi ndị nche eze. Anyị kọọrọ ya nrọ anyị rọrọ. Ọ kọwakwaara anyị ihe nrọ anyị pụtara nye onye ọbụla nkọwa nke nrọ ya. 
13,"Ihe niile mere dịka o si kọwara anyị. E nyeghachiri m ọnọdụ m, ma kwụba onye nke ọzọ nʼosisi.”"
14,Ya mere Fero ziri ozi ka a kpọọ Josef. E mere ngwangwa wepụta ya site nʼụlọ mkpọrọ ahụ. Mgbe ọ kpụchara afụọnụ
15,"Fero gwara Josef sị, “Arọrọ m nrọ ma o nweghị onye ọbụla nwere ike ịkọwara m ihe nrọ m rọrọ pụtara. Ma anụla m na a kọọrọ gị nrọ a rọrọ, i nwere ike ịkọwa ihe nrọ ahụ pụtara.”"
16,"Josef zara sị ya, “Enweghị m ike ịkọwa nrọ nʼike aka m. Ma Chineke ga-enye Fero ọsịsa udo dịka ọ chọrọ.”"
17,"Mgbe ahụ, Fero malitere ịkọwara Josef nrọ ya. O kwuru sị, “Eguzoro m nʼakụkụ osimiri Naịl na nrọ m. "
18,"Mgbe ahụ, ahụrụ m ehi asaa si na mmiri ahụ pụta. Ehi ndị a mara abụba, ma gbaa agba. Ha bidokwara ịta nri nʼetiti ahịhịa riidi."
19,"Emesịa, a hụrụ m ehi asaa ọzọ ka ha sikwa nʼosimiri ahụ pụta. Ehi ndị a ejighị ahụ. Ha bụ ọkpụkpụ ọkpụkpụ, jọọ njọ ile anya. Nʼezie, ahụtụbeghị m ụdị ehi dị otu a nʼala Ijipt niile. "
20,"Ehi asaa ndị a jọrọ njọ riri ehi ndị ahụ buru ibu, bụ ndị bu ha ụzọ si nʼosimiri ahụ pụta. "
21,"Ma mgbe ha risiri ehi ndị a, nri ahụ emeghị ka ụdịdị ha gbanwee. Ha dịkwa otu ha dị. Mgbe m hụsịrị ihe a, etetara m nʼụra."
22,"“Mgbe m rọrọ nrọ ọzọ, a hụrụ m ogbe ọka asaa nke mịrị nʼotu ukwu ọka. Ọka asaa ndị a buru ibu, dị mma ile anya. "
23,"Ogbe ọka asaa ọzọ mịkwara nʼelu ukwu ọka ahụ, ma ndị a kpọnwụrụ akpọnwụ, fịkpọkwa afịkpọ nʼihi nʼikuku si nʼọwụwa anyanwụ chakpọrọ ha. "
24,"Ma ọka ndị a fịkpọrọ afịkpọ lodara ọka asaa ndị ahụ mara mma. Akọọlara m ndị majiki ihe ndị a, ma ọ dịghị onye nʼime ha nwere ike ịkọwara m ihe nrọ ndị a pụtara.”"
25,"Mgbe ahụ, Josef sịrị Fero, “Nrọ abụọ Fero rọrọ pụtara otu ihe. Chineke esitela na nrọ ndị a gwa Fero ihe ọ na-aga ime. "
26,"Ehi asaa ndị ahụ buru ibu bụ afọ asaa. Ogbe ọka asaa ndị ahụ buru ibu bụkwa afọ asaa. Ọ bụ otu nrọ ahụ, ọ bụ ezie na ị rọrọ ya ugboro abụọ. "
27,Ehi asaa ndị ọzọ ahụ dị ọkpụkpụ ọkpụkpụ ndị pụtara mgbe ndị nke mbụ pụtachara bụ afọ asaa. Otu a kwa ogbe ọka ndị ọzọ fịkpọrọ afịkpọ nke ikuku si nʼọwụwa anyanwụ mere ka ha fịkpọọ bụ afọ asaa. Ha na-egosi afọ asaa mgbe oke ụnwụ ga-adị.
28,"“Dịka m gwara Fero na mbụ, Chineke egosila gị ihe ọ chọrọ ime. "
29,Afọ asaa na-abịa ga-abụ afọ asaa mgbe nri ga-adị ukwuu nʼala Ijipt niile. 
30,"Emesịa afọ asaa oke ụnwụ ga-eso ha. Mgbe ahụ, a ga-echefu ụba niile nke ala Ijipt. Ụnwụ a ga-ala obodo nʼiyi. "
31,"Agaghị echetakwa na e nwere oge ịba ụba ihe oriri nʼala a, nʼihi oke ụnwụ ahụ nke ga-eso ya ga-adị oke ukwuu. "
32,Ihe mere Fero ji rọọ nrọ a ugboro abụọ bụ nʼihi na Chineke ekpebiela na ihe ndị a ga-emezuriri. Chineke ga-emekwa ya nʼoge na-adịghị anya.
33,"“Ma ugbu a, ka Fero chọọ onye nwere ezi nghọta na amamihe. Ya mee ya onyeisi ọchịchị nʼala Ijipt niile. "
34,Ka Fero mee nhọpụta ndị nlekọta ala Ijipt. Ka e debe otu ụzọ nʼime ụzọ ise nke nri niile a ga-enweta nʼoge ahụ nri ga-adị ukwuu nʼala Ijipt. 
35,"Ka ha kpokọtaa nri niile ga-adị nʼoge ịba ụba nke ihe oriri, nke ga-adị nʼafọ ndị a na-abịa. Ka ha kpokọta ha nʼụlọ ichebe nri nke ga-adị nʼokpuru ọchịchị Fero. Ka ọ bụrụ nri e debere nʼobodo dị iche iche. "
