Verse,Text
1,Sera dị ndụ ruo narị afọ na iri afọ abụọ na asaa. 
2,"Ọ nwụrụ na Kiriat Arba (nke bụ Hebrọn), nʼala Kenan. Ebraham ruru ụjụ nʼihi Sera, kwaa akwa nke ukwuu nʼihi ọnwụ ya."
3,"Ebraham sitere nʼebe ozu nwunye ya dị pụọ, jekwuru ụmụ Het gwa ha sị, "
4,"“Abụ m ọbịa na onye obodo ọzọ nʼetiti unu. Resinụ m ala m ji eme ebe olili nʼebe a, ka m nwee ike lie onye m nwụrụ anwụ.”"
5,"Ụmụ Het zara Ebraham sị, "
6,"“Nna anyị ukwu, gee anyị ntị. Nwa eze dị ukwu ka ị bụ nʼetiti anyị, lie onye gị nwụrụ anwụ nʼili ahụ nke kachasị mma nʼime ili anyị nwere. O nweghị onye ọbụla nʼime anyị ga-ajụ inye gị ala olili ya maka ili onye gị nwụrụ anwụ.”"
7,"Mgbe ahụ, Ebraham biliri kpọọ isiala nʼihu ndị nwe ala, bụ ndị Het, "
8,"sị ha, “Ọ bụrụ ọchịchọ unu ka m lie onye m nwụrụ anwụ, geenụ m ntị ma rịọrọ m Efrọn nwa Zoha, "
9,"ka o resi m ọgba Makipela, nke bụ nke ya, nke dị na ngwụsị ọhịa ya. Gwa ya ka o resi m ya nʼọnụ ahịa o ruru ka ọ bụrụ ebe olili m nwere nʼetiti unu.”"
10,Efrọn onye Het nʼonwe ya so nọdụ nʼebe ahụ nʼetiti ndị ya. Ọ zara Ebraham nʼihu ndị Het niile bịara nʼọnụ ụzọ ama obodo 
11,"sị ya, “Mba! Nna m ukwu, gee m ntị. Ana m enye gị ala ahụ na ọgba dị nʼime ya nʼihu ndị a niile bụ ndị m. Gaa lie onye gị nwụrụ anwụ nʼime ya.”"
12,"Ọzọ Ebraham kpọrọ isiala nye ndị nwe ala, "
13,"ọ sịrị Efrọn, nʼihu ha niile, “Biko gee m ntị, aga m akwụ gị ọnụahịa iji zụọ ala ahụ. Nara m ya ka m nwee ike lie onye m nwụrụ anwụ nʼime ya.”"
14,"Efrọn zara Ebraham, "
15,"“Gee m ntị, nna m ukwu, ọ bụ ezie na ala ahụ ruru narị shekel ọlaọcha anọ, ma gịnị ka nke a bụ nʼetiti mụ na gị? Gaa lie onye gị nwụrụ anwụ nʼime ya.”"
16,"Ebraham kwenyere nʼego ole Efrọn chọrọ ka ọ kwụọ. O ji ihe ọtụtụ tụpụtara Efrọn ego ruru ọnụahịa ọ kpọrọ aha nʼihu ndị Het niile, narị shekel ọlaọcha anọ, dịka ihe ọtụtụ nke dị nʼoge ahụ nʼetiti ndị na-azụ ahịa."
17,"Site nʼoge ahụ, ala ahụ Efrọn nwere na Makipela, nke dị nso na Mamre, ala ahụ na ọgba dị nʼime ya, na osisi niile dị nʼime ala ahụ niile gburugburu, "
18,"ghọrọ nke Ebraham dịka ihe nzụta ya nʼihu ụmụ Het, nʼihu ndị niile ndị bịara nʼọnụ ụzọ e si abata obodo ahụ. "
19,"Emesịa, Ebraham liri Sera nwunye ya nʼime ọgba ahụ dị nʼala dị na Makipela na nso Mamre (nke dị na Hebrọn) nʼala ndị Kenan. "
20,"Ya mere, ala ahụ na ọgba dị nʼime ya ka ndị Het resiri Ebraham ka ọ bụrụ nke ya, ebe a na-eli ozu."
