Verse,Text
1,"Dawuda ya sa aka kira dukan shugabannin Isra’ila su taru a Urushalima, shugabannin kabilu, manyan hafsoshin ɓangarorin hidimar sarki, manyan hafsoshin dubu-dubu da manyan hafsoshin ɗari-ɗari, da kuma shugabanni masu lura da dukan mallaka da dabbobin da suke na sarki da kuma ’ya’yansa maza, tare da fadawa, jarumawa da kuma dukan mayaƙa masu kwarjini."
2,"Sarki Dawuda ya miƙe tsaye ya ce, “Ku saurare ni, ’yan’uwana da kuma mutanena. Na yi niyya in gina gida a matsayin wurin hutu domin akwatin alkawarin "
3,"Amma Allah ya ce mini, ‘Ba za ka gina gida domin Sunana ba, saboda kai mayaƙi ne ka kuma zub da jini.’"
4,“Duk da haka 
5,"Cikin dukan ’ya’yana maza, "
6,"Ya ce mini, ‘Solomon ɗanka shi ne wanda zai gina gidana da filayen da suke kewaye da shi, gama na zaɓe shi yă zama ɗana, ni kuma zan zama mahaifinsa. "
7,"Zan kafa mulkinsa har abada in bai kauce ga kiyaye umarnaina da dokokina ba, yadda ake yi a wannan lokaci.’"
8,“Saboda haka yanzu ina umartanku a gaban dukan Isra’ila da na taron jama’ar 
9,"“Kai kuma ɗana Solomon, ka san Allah na mahaifinka, ka kuma yi masa hidima da dukan zuciya da kuma yardar rai, gama "
10,"Ka lura fa, gama "
11,"Sa’an nan Dawuda ya ba ɗansa Solomon tsari domin shirayin haikalin, gine-ginensa, ɗakunan ajiyarsa, ɓangarorin bisansa, ɗakunan cikinsa da kuma wurin kafara. "
12,Ya ba shi tsarin dukan abin da Ruhu ya sa a zuciyarsa saboda filayen haikalin 
13,"Ya ba shi tsari game ɓangarori na firistoci da Lawiyawa, da game dukan aikin hidima a cikin haikalin "
14,"Ya kimanta yawan zinariya don dukan kayayyakin zinariyar da za a yi amfani a kowane irin hidima, da yawan azurfa don dukan kayayyakin azurfan da za a yi amfani a kowace irin hidima. "
15,"Da yawan zinariya don wurin ajiye fitilan fitilu da fitilunsu, da yawan zinariyan da za a yi amfani don kowace fitila da wurin ajiye fitilanta; da kuma yawan azurfa don kowane wurin ajiye fitila da fitilunsa bisa ga yadda za a yi amfani da kowane wurin ajiye fitila; "
16,yawan zinariya don kowane tebur saboda burodi mai tsaki; da kuma yawan azurfa saboda teburin azurfa; 
17,"yawan zinariya zalla, don cokula masu yatsu, kwanonin yayyafawa ruwa da kuma tuluna; yawan zinariya don kowane kwanon zinariya; yawan azurfa don kowane kwanon azurfa; "
18,"da kuma yawan tacecciyar zinariya don bagaden turare. Ya kuma ba shi tsari don keken yaƙi, wato, kerubobin zinariyar da suka miƙe fikafikansu suka inuwantar da akwatin alkawarin "
19,"Dawuda ya ce, “Dukan wannan, ina da shi a rubuce daga hannun "
20,"Dawuda ya kuma ce wa Solomon ɗansa, “Ka yi ƙarfin hali, ka kuma yi aikin. Kada ka ji tsoro ko ka fid da zuciya, gama "
21,"Sassan firistoci da na Lawiyawa suna a shirye domin dukan aiki a haikalin Allah, kuma kowane gwani mai niyya a kowace sana’a, zai taimake ka a cikin dukan aikin. Shugabanni da dukan mutane za su yi biyayya da kowane umarninka.”"
