Verse,Text
1,"Wannan shi ne jerin Isra’ilawa, kawunan iyalai, shugabannin dubu-dubu da shugabannin ɗari-ɗari, da manyan ma’aikatansu, waɗanda suka yi wa sarki hidima a dukan abin da ya shafi ɓangarorin mayaƙan da suke aiki wata-wata a dukan shekara. Kowane sashe yana da mutane 24,000."
2,"Wanda yake lura da sashe na fari, na wata na farko, shi ne Yashobeyam ɗan Zabdiyel. Akwai mutane 24,000 a sashensa. "
3,Shi zuriyar Ferez ne kuma babba na dukan shugabannin mayaƙa don wata na farko.
4,"Wanda yake lura da sashen don wata na biyu shi ne Dodai mutumin Ahowa; Miklot ne shugaban sashensa. Akwai mutane 24,000 a sashensa."
5,"Shugaban mayaƙa na uku, don wata na uku, shi ne Benahiya ɗan Yehohiyada firist. Shi ne babba kuma akwai mutane 24,000 a sashensa. "
6,Wannan shi ne Benahiya wanda yake ɗaya daga cikin jarumawa Talatin nan kuma shi ne yake babba a cikin Talatin ɗin. Ɗansa Ammizabad ne yake lura da sashensa.
7,"Na huɗu, don wata na huɗu, shi ne Asahel ɗan’uwan Yowab; ɗansa Zebadiya shi ne magājinsa. Akwai mutane 24,000 a sashensa."
8,"Na biyar don wata na biyar, shi ne Shamhut mutumin Izhar shugaban mayaƙa. Akwai mutane 24,000 a sashensa."
9,"Na shida, don wata na shida, shi ne Ira ɗan Ikkesh mutumin Tekowa. Akwai mutane 24,000 a sashensa."
10,"Na Bakwai, don wata na bakwai, shi ne Helez mutumin Felon, mutumin Efraim. Akwai mutane 24,000 a sashensa."
11,"Na takwas, don wata na takwas, shi ne Sibbekai mutumin Husha, mutumin Zera. Akwai mutane 24,000 a sashensa."
12,"Na tara, don wata na tara, shi ne Abiyezer mutumin Anatot, mutumin Benyamin. Akwai mutane 24,000 a sashensa."
13,"Na goma, don wata na goma, shi ne Maharai mutumin Netofa, mutumin Zera. Akwai mutane 24,000 a sashensa."
14,"Na goma sha ɗaya, don wata goma sha ɗaya, shi ne Benahiya mutumin Firaton, mutumin Efraim. Akwai mutane 24,000 a sashensa."
15,"Na goma sha biyu don wata goma sha biyu, shi ne Heldai mutumin Netofa, daga iyalin Otniyel. Akwai mutane 24,000 a sashensa."
16,"Shugabannin da suke bisa kabilan Isra’ila,"
17,"bisa mutanen Lawi shi ne, Hashabiya ɗan Kemuwel;"
18,"bisa mutanen Yahuda shi ne, Elihu, ɗan’uwan Dawuda;"
19,"bisa mutanen Zebulun shi ne, Ishmahiya ɗan Obadiya;"
20,"bisa mutanen Efraim shi ne, Hosheya ɗan Azaziya;"
21,"bisa ɗayan rabi kabilar Manasse a Gileyad shi ne, Iddo ɗan Zakariya;"
22,"bisa mutanen Dan shi ne, Azarel ɗan Yeroham."
23,"Dawuda bai ƙirga mutanen da suke ’yan shekara ashirin ko ƙasa ba, domin "
24,"Yowab ɗan Zeruhiya ya fara ƙirgan mutanen amma bai gama ba. Hasala ta sauko a kan Isra’ila saboda wannan ƙirge, ba a kuma shigar da adadin a littafin tarihin Sarki Dawuda ba."
25,Azmawet ɗan Adiyel shi ne mai lura da ɗakuna ajiyar fada.
26,Ezri ɗan Kelub shi ne mai lura da ma’aikatan gona waɗanda suke nome ƙasar.
27,Shimeyi mutumin Ramat shi ne mai lura da gonakin inabi.
28,Ba’al-Hanan mutumin Geder shi ne mai lura da itatuwan zaitun da na al’ul a gindin tuddan yamma.
29,Shitrai mutumin Sharon shi ne mai lura da garkuna masu kiwo a Sharon.
30,Obil mutumin Ishmayel shi ne mai lura da raƙuma.
31,Yaziz mutumin Hagiri shi ne mai lura da tumaki.
32,"Yonatan, kawun Dawuda, shi ne mashawarci, mutum mai hangen nesa kuma marubuci."
33,Ahitofel shi ne mashawarcin sarki.
34,Yehohiyada ɗan Benahiya da Abiyatar ne suka gāji Ahitofel.
