Verse,Text
1,"Bayan an haifi Yesu a Betlehem, a Yahudiya, a zamanin Sarki Hiridus, sai waɗansu Masana,"
2,"suka yi tambaya suka ce, “Ina shi wanda aka haifa sarkin Yahudawa? Gama mun ga tauraronsa a gabas"
3,"Da Sarki Hiridus ya ji wannan, sai hankalinsa ya tashi haka ma na dukan Urushalima. "
4,"Bayan ya kira dukan manyan firistoci da malaman dokoki na mutane wuri ɗaya, sai ya tambaye su inda za a haifi Kiristi. "
5,"Suka amsa suka ce, “A Betlehem ne, cikin Yahudiya, gama haka annabin ya rubuta."
6,"“ ‘Amma ke Betlehem, a cikin ƙasar Yahuda,"
7,"Sai Hiridus ya kira Masanan nan a ɓoye, yă gano daga wurinsu daidai lokacin da tauraron ya bayyana. "
8,"Sai ya aike su Betlehem ya ce, “Ku je ku binciko a hankali game da yaron nan. Da kun same shi, sai ku kawo mini labari nan da nan, domin ni ma in je in yi masa sujada.”"
9,"Bayan sun saurari sarki, sai suka kama hanyarsu, tauraron da suka gani a gabas kuwa yana tafe a gabansu, sai da ya kai inda yaron yake. "
10,"Da suka ga tauraron, sai suka yi farin ciki ƙwarai. "
11,"Suka shiga gidan, suka kuwa ga yaron tare da mahaifiyarsa Maryamu. Suka durƙusa har ƙasa, suka yi masa sujada. Sa’an nan suka kunce dukiyarsu, suka miƙa masa kyautai na zinariya da na turare da na mur. "
12,"Bayan an gargaɗe su cikin mafarki kada su koma wurin Hiridus, sai suka koma ƙasarsu ta wata hanya dabam."
13,"Bayan sun tafi, sai mala’ikan Ubangiji ya bayyana ga Yusuf a mafarki ya ce, “Tashi, ka ɗauki yaron da mahaifiyarsa, ku gudu zuwa Masar. Ku zauna a can sai na gaya muku, gama Hiridus zai nemi yaron don yă kashe.”"
14,"Sai Yusuf ya tashi, ya ɗauki yaron da mahaifiyarsa da dad dare suka tafi Masar, "
15,"inda ya zauna har sai da Hiridus ya mutu. Ta haka kuwa aka cika abin da Ubangiji ya faɗa ta bakin annabin cewa, “Daga Masar na kira ɗana.”"
16,"Da Hiridus ya gane cewa Masanan nan sun yi masa wayo, sai ya husata ƙwarai, ya yi umarni cewa a karkashe dukan ’yan yara maza da suke a Betlehem da kewayenta, daga masu shekara biyu zuwa ƙasa, bisa ga lokacin da ya sami labarin daga Masanan nan. "
17,"Sai abin da aka faɗa ta bakin annabi Irmiya ya cika, cewa,"
18,"“An ji murya a Rama,"
19,"Bayan Hiridus ya mutu, sai mala’ikan Ubangiji ya bayyana ga Yusuf a mafarki a Masar, "
20,"ya ce, “Tashi, ka ɗauki yaron da mahaifiyarsa ku tafi ƙasar Isra’ila, domin waɗanda suke neman ran yaron sun mutu.”"
21,"Sai ya tashi, ya ɗauki yaron da mahaifiyarsa suka tafi ƙasar Isra’ila. "
22,"Amma da ya ji Arkelawus ne yake mulki a Yahudiya a matsayin wanda ya gāji mahaifinsa Hiridus, sai ya ji tsoron zuwa can. Bayan an gargaɗe shi a mafarki, sai ya ratse zuwa gundumar Galili, "
23,"ya je ya zauna a wani garin da ake kira Nazaret. Ta haka aka cika abin da aka faɗa ta bakin annabawa cewa, “Za a ce da shi Banazare.”"
