Verse,Text
1,"A lokacin nan sarki Hiridus ya ji labarin Yesu, "
2,"sai ya ce wa fadawansa, “Wannan Yohanna Mai Baftisma ne; ya tashi daga matattu! Shi ya sa abubuwan banmamakin nan suke faruwa ta wurinsa.”"
3,"To, dā Hiridus ya kama Yohanna ya daure, ya kuma sa shi cikin kurkuku saboda Hiridiyas, matar ɗan’uwansa Filibus, "
4,"gama Yohanna ya dinga ce masa, “Ba daidai ba ne ka aure ta.” "
5,"Hiridus ya so yă kashe Yohanna, amma yana jin tsoron mutane, don sun ɗauka shi annabi ne."
6,"A bikin tuna da ranar haihuwar Hiridus, diyar Hiridiyas ta yi musu rawa ta kuma gamsar da Hiridus ƙwarai, "
7,har ya yi alkawari da rantsuwa cewa zai ba ta duk abin da ta roƙa. 
8,"Da mahaifiyarta ta zuga ta, sai ta ce, “Ba ni a cikin kwanon nan, kan Yohanna Mai Baftisma.” "
9,"Sarki ya yi baƙin ciki, amma saboda rantsuwarsa da kuma baƙinsa, sai ya ba da umarni a ba ta abin da ta roƙa "
10,ya kuma sa aka yanke kan Yohanna a kurkuku. 
11,"Aka kawo kansa cikin kwano aka ba yarinyar, ita kuma ta kai wa mahaifiyarta. "
12,Almajiran Yohanna suka zo suka ɗauki gawarsa suka binne. Sa’an nan suka je suka gaya wa Yesu.
13,"Sa’ad da Yesu ya ji abin da ya faru, sai ya shiga jirgin ruwa ya janye shi kaɗai zuwa wani wuri inda ba kowa. Da jin haka, taron mutane suka bi shi da ƙafa daga garuruwa. "
14,"Da Yesu ya sauka ya kuma ga taro mai yawa, sai ya ji tausayinsu ya kuma warkar da marasa lafiyarsu."
15,"Da yamma ta yi, sai almajiransa suka zo wurinsa suka ce, “Wurin nan fa ba kowa, ga shi kuma rana ta kusa fāɗuwa. Ka sallami taron don su shiga ƙauyuka su nemi wa kansu abinci.”"
16,"Yesu ya amsa, "
17,"Suka ce, “Burodi biyar da kifi biyu ne kawai muke da su a nan.”"
18,"Ya ce, "
19,"Sai ya umarci mutanen su zazzauna a kan ciyawa. Da ya ɗauki burodi biyar da kifin biyun nan ya dubi sama, ya yi godiya ya kuma kakkarya burodin. Sa’an nan ya ba wa almajiransa, almajiran kuwa suka ba wa mutane. "
20,"Duk suka ci suka ƙoshi, almajiran kuwa suka kwashe ragowar gutsattsarin cike da kwanduna goma sha biyu. "
21,"Yawan waɗanda suka ci, sun yi wajen maza dubu biyar, ban da mata da yara."
22,"Nan da nan Yesu ya sa almajiran su shiga jirgin ruwa su sha gabansa, su haye zuwa ɗayan hayin, yayinda shi kuma yă sallami taron. "
23,"Bayan ya sallame su, sai ya haura bisan gefen dutse shi kaɗai don yă yi addu’a. Da yamma ta yi, yana can shi kaɗai, "
24,"jirgin ruwan kuwa ya riga ya yi nesa da gaci, yana fama da raƙuman ruwa domin iska tana gāba da shi."
25,"Wajen tsaro na huɗu na dare, sai Yesu ya nufe su, yana takawa a kan tafkin. "
26,"Sa’ad da almajiran suka gan shi yana takawa a kan tafkin, sai tsoro ya kama su. Suka yi ihu don tsoro suka ce, “Fatalwa ce.”"
27,"Amma nan da nan Yesu ya ce musu, "
28,"Sai Bitrus ya amsa ya ce, “Ubangiji in kai ne ka ce mini in zo wurinka a kan ruwan.”"
29,"Ya ce, "
30,"Amma da ya ga haukar iskar, sai ya ji tsoro, ya kuma fara nutsewa, sai ya yi ihu ya ce, “Ubangiji, ka cece ni!”"
31,"Nan da nan Yesu ya miƙa hannu ya kamo shi ya ce, "
32,"Da suka hau jirgin ruwan, sai iskar ta kwanta. "
33,"Waɗanda suke cikin jirgin ruwan kuwa suka yi masa sujada, suna cewa, “Gaskiya kai Ɗan Allah ne.”"
34,"Sa’ad da suka haye, sai suka sauka a Gennesaret. "
35,"Da mutanen wurin suka gane da Yesu, sai suka kai labari a ko’ina a ƙauyukan da suke kewaye. Mutane suka kawo masa dukan marasa lafiyarsu "
36,"suka kuwa roƙe shi yă bar marasa lafiya su taɓa ko da gefen rigarsa kawai, duk waɗanda suka taɓa shi kuwa suka warke."
