Verse,Text
1,"Todule̩, amo̩maye, i chʼe-e̩wñ kibo̩, a bi me̩, a laño̩ dʼugbe̩do̩ ñwu me̩ ef Ondu Jisus, todu kʼalu ku me̩ gba abʼi dukpe̩ ku me̩ atale ku me̩ nyo̩ O̩jo̩ eju ugbo wa le̩, owñ chʼalu ku me̩ tale le̩, todu kʼame̩ ki che tule ololo. "
2,Todu ame̩ chema e̩wñ kʼa ñwa ñwu me̩ lef Ondu Jisus. 
3,"Todu e̩wñ ki dʼO̩jo̩ e̩do̩ de̩, owñ che kʼame̩ ki nafo̩, ku me̩ fʼo̩wo̩ mʼo̩la ne̩ bʼe̩wñ abutabu eche te̩, "
4,"kʼe̩ne̩ne̩ne̩ne̩-me̩ ki ma alu kʼi ane̩ o̩ya e-wñ onugo ef efo̩ kpʼojima, "
5,"i ki we echʼef udo̩laga e-e̩ño̩ e̩wñ eche alu kʼabo uche̩ichi ku ma ma mʼO̩jo̩ n ache le̩, "
6,"kʼe̩ne̩ du ki we edaba kʼi chʼo̩maye-wñ uji ef e̩wñ-i, todabu kʼOndu chʼanache̩ ugbo e̩wñ-i chaka, alu kʼa ka ñwu me̩ tane̩ le̩, kʼa laño̩ gbibenu-wñ nyo̩nyo̩. "
7,"Todu O̩jo̩ do̩ wa tod iwa n, chai ef efo̩. "
8,"Todu e-le̩, e̩ne̩ kʼi adʼo̩la-i rʼibe̩te̩, i chʼone̩ i dʼo̩ rʼibe̩te̩ n, chai O̩jo̩ kʼi adʼAfu-wñ Kiafo̩ ñwu me̩ oñ i dʼo̩ rʼibe̩te̩ le̩."
9,"I la chʼeche̩do̩ o̩maye, eku-wñ aku me̩ kʼu nakʼo̩takada-wñ ru me̩ n, todu O̩jo̩ kʼame̩ onugo ku me̩ fe̩do̩ omune̩. "
10,"Todu abe̩le̩ oñ me̩ ache ñw amo̩maye chaka ugbo du ane̩ Masidonia. A muda dʼugbe̩do̩ ñwu me̩, amo̩maye, ku me̩ che tule ololo, "
11,"egu chi ki chʼojima ku me̩ che̩do̩-wñ le̩; ku me̩ najʼef e̩wñ e-me̩ onugo ache, ku me̩ ki la nʼo̩wo̩-me̩ chʼuko̩lo̩, alu kʼa ñwa ñwu me̩ le̩; "
12,"todu kʼame̩ ki tale e̩te̩le̩ eju abo o̩do̩da, kʼeku e̩wñ du ki ku me̩ n."
13,"I la dʼuwa e̩do̩, amo̩maye, ku me̩ chʼugbodu ugbo o̩la abo ku ma mʼolu du n, tode̩gba ku me̩ chʼe̩do̩dudu dab abo ki bo̩ ku ma ma nʼukibeno n. "
14,"Todu iche̩wñ kʼa ke̩do̩no ka ku Jisus leku, kʼi laño̩ kwane̩, abe̩le̩ ge̩ O̩jo̩ ñʼakʼabo ku ma mʼolu du lefu Jisus wa manyʼowñ. "
15,"Todu a akʼe-i ñwu me̩ ef o̩la Ondu kakini, Awa kʼa chʼabo ki deju kʼa abo̩bo̩ nyʼe̩gba ewa Ondu, i nʼugbo du kʼa dʼabo ki mʼolu du o̩gba n. "
16,"Todu Ondu onugo agwo̩ru kwʼefojale wa kpai udo̩ e-o̩da kpai omuko̩la agboji amonuche̩ O̩jo̩ kpai o̩kakachi O̩jo̩, tak abo ki ku efu Kraisti adabi kwane̩ ejodudu, "
17,ubi le̩ tak ama akʼawa kʼa deju kʼa bo̩ dinya ef akpa manyu ma kʼa de kpʼOndu ef afu-i; abe̩le̩ a la ajo̩ kpʼOndu e̩gba du. 
18,Todule̩ me̩ nanʼo̩la-i adʼugbe̩do̩ ñw omune̩.
