Verse,Text
1,"U ka ef e̩do̩-mi kakini, Lewa ta, kʼu nanʼe̩wñ e̩do̩ e̩bo̩ jʼuwe̩ ma; todule̩ e̩ li e̩nyo̩ ke. E̩ la go, e-le̩ ño̩ mud o̩wai ge̩. "
2,"U nʼo̩la anyi aka, kakini, Imu i ahi le̩. U nʼe̩wñ e̩do̩ e̩bo̩ aka kakini, Ab i ache? "
3,"U tejane̩ ef e̩do̩-mi alu kʼu nale kʼu nʼo̩te̩ achiwebe̩te̩ma je̩ ñw año̩la-mi ya, kʼe̩do̩-mi ki ño̩ nʼibe agwo̩nyʼo̩na-wñ alo, kʼu ño̩ gwo̩nyʼe̩wñ iyachi, gbogbo tak u li e-ki nyo̩ kʼamo̩ma amone̩ ki che o̩gane̩ olu o̩jo̩ du ku ma deju-i. "
4,"U fʼuko̩lo̩ lile che ñw o̩la-mi; u fʼunyi unyi ko̩ ñw o̩la-mi, u la fʼuche̩ uche̩ achiwebe̩te̩ma ne ñw o̩la-mi ge̩. "
5,U fʼuche̩ o̩la unyi kpʼujo̩ oli ku ma jʼolubo̩-wñ che ñw o̩la-mi. U la fʼoli ki aro ojoji ojoji du ne o̩mo̩. 
6,U ño̩ fʼo̩fe̩ o̩fe̩ gwa kʼomi ki gbagu efu-wñ kʼi cha nyʼoko ugbo ku ma nʼoli etito̩ kʼo̩la-wñ ki ya. 
7,U fʼamadu e̩ne̩ke̩le̩ kpʼonobule̩ la; ma ño̩ fʼamabinyi bi ef unyi-mi. U laño̩ ne̩ ujo̩ ujo̩ ame̩wñukpa kpai ame̩wño̩re̩ egini tʼabo du ku ma jo̩ Je̩rusale̩m o̩gba-mi le. 
8,"U ño̩ kʼajifa kpʼo̩jamalia yajo̩ ñw o̩la-mi, kpʼe̩wñ ako-ko amonu kpʼe-ojane̩ ojane̩. U fʼamakeli aboke̩le̩ kpʼabobule̩ ne̩ ñw o̩la-mi manyʼe̩wñ uñeju amo̩ma amone̩ o̩ya kpʼamabadu e̩kute̩."
9,Abe̩le̩ omi mud e̩ne̩lile kpʼanana tʼabo du ku ma jo̩ Je̩rusale̩m o̩gba-mi le; ibe-mi la kwo bʼumi te̩ n. 
10,E̩wñ du kʼi añʼumi eju u ko̩edʼu ñw ma n; u la fʼo̩wo̩ mʼe̩do̩-mi ne̩ bʼe̩wñ uyo̩ du te̩ n. Todu e̩do̩-mi gwoguyo̩ noji akanya uko̩lo̩-mi chaka; e-le̩ la chʼe̩wñ kʼu ne̩ kwef akanya uko̩lo̩-mi du kʼu che. 
11,"Tak u rida ago uko̩lo̩ du kʼo̩wo̩-mi che, kpʼakanya du kʼu che ef uwñ. E̩ la go, o̩chaka-wñ chʼo̩wai, kpʼafu enʼo̩ ule. I la nʼile du kʼone̩ aje̩ o̩gane̩ olu-i n."
12,Tak u murida kʼu go e̩wñ ibe kpʼe̩wñ imu kpʼe̩wñ idada; todu e̩wñ oñ e̩ne̩ kʼi aro̩ne onu-i ache ge̩? Chai e̩wñ ku ma che igbegbele! 
13,Tak i ne̩rʼumi eju ka kʼibe me̩ tʼidada le alu kʼugane̩ me̩ tʼe̩chubi le. 
14,"Eju anibe dʼoji-wñ, ake̩do̩nola-wñ la lule̩ ef e̩chubi; u muda li ka kʼe̩wñ okate ake̩re̩bʼo̩chaka-ma. "
15,"Tak u ka ef e̩do̩-mi kakini, Alu ki ake̩re̩bʼake̩do̩nola-wñ abe̩le̩ i ake̩re̩bʼumi ge̩, mak e̩wñ chi kʼomi anʼibe tule ta? Oñ u ka ef e̩do̩-mi kakini, E̩wñ o̩wai e-i ño̩ che ge̩. "
16,Todu urewa anibe chʼogbegbele̩ tʼe-ake̩do̩nola-wñ le n. Iko̩ ki awa e̩jo̩-gba-i ma fʼe̩wñ du gbenyo̩ kpo̩kpe̩ me̩; abile kʼanibe kpʼake̩do̩nola-wñ aku okujo̩? 
17,"Abe̩le̩ edeju-i chʼe̩wñ ulaka-mi, todabu kʼuko̩lo̩ ku ma che o̩gane̩ olu-i chʼe̩bie̩ne̩ eju-mi, todu o̩chaka-wñ chʼo̩wai, afu ene ule i che."
18,"Akanya uko̩lo̩-mi du kʼu che o̩gane̩ olu-i la chʼe̩wñ ulaka-mi, abu kʼu natʼo̩ no̩ tane̩ ñw e̩ne̩ ki awa ubi-mi chuu. "
19,"E̩ne̩ ama abe̩k anibe i ache? abe̩k agbo̩go̩? I muda anʼo̩da e̩wñ du kʼu chʼakanya todu-wñ, kpʼe̩wñ kʼu nʼibe-mi che o̩gane̩ olu-i. E-i ño̩ chʼo̩wai ge̩. "
20,"Todule̩ u murida kʼu je̩ ñw e̩do̩-mi muda ugbo uko̩lo̩ akanya du kʼu che o̩gane̩ o̩lu-i, "
21,"todu i nʼe̩ne̩ ki nʼibe kpʼe̩wñ ema kpʼo̩ka e̩wñ chʼakanya uko̩lo̩-wñ, i chaka dʼabe̩le̩ i atʼe̩wñ kʼi ne̩ le̩ no̩ tane̩ ñw e̩ne̩ ki ma chʼakanya-wñ n. E-le̩ ño̩ chʼo̩wai kpai e̩bie̩ne̩ inaina! "
22,Todu e̩wñ one̩ ne̩ kwef uko̩lo̩ akanya-wñ kpʼuja e̩do̩-wñ kʼi ne̩ gwʼo̩la-wñ uhia o̩gane̩ o̩lu-i? 
23,"Todu o̩jo̩ñwa o̩jo̩ñwa-wñ du chʼe̩do̩dudu, akanya-wñ kʼi che la chʼe̩do̩ e̩kpabie̩; i chaka chʼodu e̩do̩-wñ adachi n. E-le̩ ño̩ chʼo̩wai ge̩."
24,"I nʼe̩wñ du ki nyo̩ tule ñw one̩ tʼuje̩wñ eje̩ kpʼomi eñmo̩ le n, kʼi la je̩ ñw onugo-wñ li e̩nyo̩ kwef uko̩lo̩ akanya-wñ. E-le̩ u ño̩ li ka kʼo̩wo̩ O̩jo̩ i kwo wa ge̩. "
25,"Todu e̩ne̩ neke je̩ e̩wñ, e̩ne̩ neke hika dufu tʼumi le̩? "
26,"Todu O̩jo̩ adu ibe kpʼe̩wñ ema kpʼuyo̩ ñw e̩ne̩ kʼi ache e̩wñ ki arʼowñ e̩do̩. I muda dʼo̩bata e̩wñ eyajo̩ ugbudu ugbu-du ñw e̩nadure, todu kʼi ko ñw e̩ne̩ ki ache e̩wñ ki rʼO̩jo̩ e̩do̩. E-le̩ ño̩ chʼo̩wai kpʼafu ene ule̩ ge̩."
