Verse,Text
1,Fʼe̩re̩-we̩ de e̩gba kʼe̩ nyʼunyi O̩jo̩; todu ete̩me̩ru kʼe̩ gbʼo̩la me̩ tʼeko e̩wñ iche̩bo̩ amake̩do̩nola-ma wa le; todu ama ma ka kʼe̩bie̩ne̩ ma che le̩ n. 
2,"Alu-we̩ ki ya n, e̩ ki la je̩ ñw e̩do̩-we̩ ki naju o̩la eka eju O̩jo̩ n, todu O̩jo̩ dʼefojale, uwe̩ la dʼane̩-ile̩-i, todule̩ uko̩la-we̩ ki chʼorere."
3,Todu o̩na ena kpʼakanya uko̩lo̩ e̩kute̩ akpe̩re̩ wa; omu ake̩do̩nola-wñ kpʼuko̩la e̩kute̩ akpe̩re̩ wa ge̩.
4,"E̩gba kʼe̩ dʼoji ñw O̩jo̩, e̩ ki che̩du era n; todu i nʼe̩do̩ e̩bo ugbo amake̩do̩nola-ma n. Fʼe̩wñ kʼe̩ dʼoji le̩ ra. "
5,"I nyo̩ kʼe̩ we edʼoji, tʼedʼoji tak e̩ ma ra n le. "
6,"E̩ ki je̩ ñw alu-we̩ je̩ ñw o̩re̩la-we̩ dure n, e̩ ki la ka eju onuche̩ kakini, Ela u la le̩ n; e̩wñ chi kʼO̩jo̩ awe̩do̩rʼomuko̩la-we̩ kʼi la akpʼuko̩lo̩ kʼo̩wo̩-we̩ che bie̩?"
7,"Todu ugbo kʼo̩na ena chʼe̩kute̩, kpai ugbo kʼuko̩la ofo chʼo̩be̩le̩ke̩te̩ e̩wñ o̩wai jo̩: uwe̩ ki muda railo O̩jo̩."
8,"Iche̩wñ kʼe̩ li abu ku ma tʼame̩nu-kpa mane̩, kʼame̩nafuma mʼoii ajo̩ ochochi, kpʼo̩kpakpa ko bʼoj ane̩ʼka te̩, o̩la le̩ ki chʼe̩ awuwu n; todu e̩ne̩ ki dʼate̩ ñw abo ate̩ anyeti; abo ku ma jʼate̩ ñw ama do̩mo̩. "
9,"Anubile̩ ge̩, ile ki kwʼef ane̩, e̩ne̩ du ne̩, oko are̩ ñw onu onugo."
10,O̩ko̩ abʼe̩ne̩ ki afe̩do̩ o̩ko̩ jo̩ n; ile eje̩ la abʼe̩ne̩ ki afe̩do̩ e̩wñ anana jo̩ n. E̩wñ o̩wai ño̩ de̩ ge̩.
11,"E̩gba kʼane̩ nana nyo̩gba, abo ku ma aje̩ ño̩ nana nyo̩gba ge̩; e̩wñ chʼile kʼe̩ne̩ ki ne̩ aje̩ tʼenʼeju-wñ ago ma ofo le?"
12,"Olu kʼe̩ne̩ ki achʼakanya uko̩lo̩ ale̩ abʼe̩ e̩do̩, dagba i chaka je̩ e̩wñ re dagba i je̩ e̩wñ nana; efu anana ki ko̩ ololo la aje̩ ñw u lolu n."
13,"E̩wñ ki bie̩ne̩ tabale kʼu li o̩gane̩ olu-i do̩mo̩: owñ chʼe̩wñ anana kʼanana agwo̩nyu kʼi chʼo̩la-wñ e̩bie̩ne̩, "
14,e̩wñ anana le̩ la alenyo̩ rʼo̩wo̩ lʼugbo e̩wñ e̩bie̩ne̩ kʼi adʼu che. I la che̩wñ kʼi fʼo̩ma e̩ne̩ke̩le̩ bi e̩wñ abo̩ o̩wo̩-wñ n. 
15,Alu kʼi kwʼefu iye-wñ dufu ago ofo abe̩le̩ i alo alu kʼi wa le̩. I la nʼe̩wñ du kwef uko̩lo̩ akanya kʼi che kʼi adu nʼo̩wo̩ alo n. 
16,"E-i ño̩ chʼe̩wñ e̩bie̩ne̩ tabale kakini, Alu du kʼi de̩ e̩gba kʼi wʼile̩ abe̩le̩ i alo; e̩wñ chʼile kʼi ne̩ todu akanya uko̩lo̩ kʼi che tod afu ofo; "
17,o̩jo̩ñwa o̩jo̩ñwa-wñ du i dʼef e̩chubi aje̩ e̩wñ; e̩do̩dudu kpʼo̩ga kpʼuwe̩do̩ ki manyʼu chʼe̩kute̩.
18,"Go, e̩wñ kʼu li kʼi nyo̩ kʼi laño̩ chʼeju-wñ che todu kʼone̩ ki je̩ kʼi la ñmo̩, kʼi la ali e̩nyo̩ ef akanya uko̩lo̩ du kʼi ache o̩gane̩ olu-i, aluka o̩jo̩ ude-ju-wñ du kʼO̩jo̩ du ñw u, todu ukpe̩-wñ de̩. "
19,"E̩ne̩ du kʼO̩jo̩ kʼe̩wñ anana kpʼidu ñw u, kʼi laño̩ dʼukpahiu ñw u kʼi dʼu che e̩wñ ñw o̩la-wñ, kʼi U agbʼukpe̩-wñ kʼi la ali e̩do̩ e̩bo̩ kwef akanya uko̩lo̩-wñ, ele kʼO̩jo̩ du ñw u de̩. "
20,"Todu i ñʼarewa o̩jo̩ udeju-wñ nyo̩nyo̩ n, todu O̩jo̩ aje̩ ñw e̩do̩-wñ bo̩ e̩gba du."
