Verse,Text
1,Todule̩ e̩wñ a ka kʼEbraham ata-wa li lo̩na o̩re̩la taa? 
2,"Todu iche̩wñ ku ma dale ñw Ebraham kwef uko̩lo̩ kʼi che, i chenʼe̩wñ kʼi adu buba; i muda ne̩ ugbo O̩jo̩ n. "
3,"Todu ab O̩takada O̩la O̩jo̩ ka ta? I kakini, Ebraham la ke̩do̩nʼO̩jo̩, oñ ma fʼu lorʼo̩kpakpa ñw owñ. "
4,"Ma fʼo̩me̩ ku ma ra ñw e̩ne̩ ki achuko̩lo̩ lo̩na ufe̩do̩-e̩nyo̩ n, chai lo̩na o̩me̩ eje̩. "
5,"Ama e̩ne̩ ki ma chuko̩lo̩ n, kʼi muda ake̩do̩no E̩ne̩ ki adale ñw e̩ne̩ ki ma te̩te̩-kpe̩do̩rʼO̩jo̩ n, ma lʼe̩do̩ ekono e̩ne̩ le̩ rʼo̩kpakpa. "
6,"Owñ chʼalu ki Defid ño̩ ka kʼe̩ne̩ kʼO̩jo̩ fʼo̩kpakpa lorʼu ubi uko̩lo̩ eche gbede, i kakini,"
7,"Abo ku ma tʼugbite̩re̩-ma no̩ ñwu ma,"
8,"e̩ne̩ke̩le̩ kʼOndu ma jʼalo adure rʼu n, gbede."
9,"Ugbede-i dʼoji abo e̩pi eda? abe̩k i ño̩ dʼoji abo e̩pi-odukulu ge̩? todu a kakini, Ma fʼe̩do̩ ekono Ebraham lorʼo̩kpakpa ñw u. "
10,"Mak ab i de̩ ku ma lo-i ta? Ef e̩pi e̩da i de̩? abe̩k ef e̩pi odukulu? I dʼef e̩pi e̩da n, chai ef e̩pi odukulu; "
11,"oñ i mʼujiwe e̩pi-eda gba kʼi chʼuhiuko̩ o̩kpakpa e-e̩do̩ ekono kʼi ne̩ ef e̩pi-odukulu-wñ; kʼowñ ki chʼata abo du ku ma ake̩do̩no ef e̩pi-odukulu, ku ma ki fʼo̩kpakpa loru ñwu ma; "
12,"kʼi ño̩ chʼata e̩pi-e̩da ñw abo ku ma chʼabo e̩pi-e̩da kate n, ma muda ño̩ jʼale ikpa e̩do̩ ekono kʼata-wa Ebraham ne̩ iko e̩pi odukulu-wñ le̩."
13,"Todu o̩la kʼi ka tane̩ ñw Ebraham abe̩k ugbe̩-wñ ka kʼile̩ chʼe̩wñ ogu-wñ kʼi aje̩ le̩ lef o̩lo̩da wa n, chai lef o̩kpakpa e-e̩do̩ ekono. "
14,"Todu iche̩wñ kʼabo kʼe̩te̩-ma chʼo̩lo̩da chʼabo ku ma je̩ e̩wñ ogu, mak e̩do̩ ekono-i mud ofofo, o̩la ukatane̩ le̩ ño̩ gbogili te̩. "
15,"Todu o̩loda achuko̩lo̩ uwe̩do̩; ama ugbo kʼo̩lo̩da ma de̩ n, i la nʼedaba n."
16,"Lef e-le̩ oñ e̩te̩-wñ chʼe̩do̩ ekono, todu kʼi lo̩na ufe̩de̩nyo̩ owñ chʼutodu kʼo̩la ukatane̩ le̩ ki lonyane̩ ugbo ugbe̩-wñ chaka; kʼi we chʼe-kʼe̩te̩-wñ chʼo̩lo̩da kate, chai e-kʼe̩te̩-wñ chʼe̩do̩ ekono e-Ebraham manyʼu ge̩, owñ le̩ chʼata-wa chaka, "
17,"(i dabalu ku ma ko̩tane̩ kakini, Omi mʼuwe̩ du chʼata abo uche̩ichi wewe) eju e̩ne̩ kʼEbraham ke̩do̩no, owñ chʼO̩jo̩ e-ki adʼiñmi ñw abo ki ku, kʼi año̩ do̩ e̩wñ ki ma do̩mo̩ n dabe̩ne̩ kʼi do̩mo̩. "
18,"E̩gba ki ma nʼugbo kʼi akibeno ge̩ n, i kʼe̩do̩nʼo̩la ibe ekono le̩ todu kʼi mud ata abo uche̩ichi wewe; owñ chʼalu kʼo̩la ku ma ka le̩ de̩ kakini, Abe̩le̩ oñ ugbe̩-we̩ ade̩. "
19,"I la gwegbo ef e̩do̩ ekono n, i fʼibe tʼaño̩la e-wñ kʼi lekutile̩ (o̩do̩-wñ la dab o̩do̩ ogume̩lu), kpai eku kʼabio̩ma Sara leku te̩. "
20,"I la ko̩ eke̩do̩no kʼi ñwa temi temi ugbo o̩la ukatane̩ kʼO̩jo̩ katane̩ ñw u n, ukpahiu-wñ muda nyo̩gba ef e̩do̩ ekono, oñ i nadojima ñw O̩jo̩. "
21,"Oñ i chʼo̩gbali e̩do̩-wñ kakini, E̩wñ kʼi katane̩ le̩, i la neke che. "
22,Lef e-le̩ oñ ma fʼu lorʼo̩kpakpa ñw owñ. 
23,"I la chʼutod owñ kate oñ ma ko̩tane̩ kakini, Ma fʼu loru ñw u n, "
24,"i muda ño̩ chʼutodu e-wa ge̩, awa ku ma che ku ma fʼu loru ñwu wa, owñ chʼawa kʼa jʼake̩do̩no e̩ne̩ ki du Jisus Ondu-wa kwane̩ kwef abo ki ku, "
25,"owñ ku ma mudu ñwu ma mu lef uñwanane̩-wa, ku ma la mʼu du kwane̩ lef ale ku ma da ñw a."
