Verse,Text
1,"Po̩l, adu Jisus Kraisti, e̩nukpuche̩ lugbo edo̩ ku ma do̩, ku ma fʼu date̩ ñw Uche̩nyo̩ O̩jo̩, "
2,kʼi kʼo̩la-wñ tane̩ o̩gbo̩gba lef amakache̩-wñ ef o̩takadu O̩la kiafo̩. 
3,Owñ chʼo̩la O̩ma-wñ kʼi wate̩ kwef ugbe̩ Defid lo̩na o̩re̩la. 
4,"Ma fʼu jiwe ka kʼO̩ma e-O̩jo̩ ef ukpahiu lo̩na Afu e-efo̩, kwef udajikwane̩ e-abo ki ku, owñ che Jisus Kraisti, Ondu-wa. "
5,Lef uwñ a mʼufe̩de̩nyo̩ kpʼuko̩lo̩ uche eje̩ gba todu kʼegbʼo̩la e̩do̩ ekono gbo̩ ki do̩mo̩ ef abo uche̩ichi du tod odu-wñ. 
6,"Ame̩ ño̩ jʼef uma, ame̩ ku me̩ chʼabo udo̩ e-Jisus Kraisti. "
7,"Omi Po̩l le̩, tʼugbo abo du ku ma jo̩ Rom ku ma chʼabo ufe̩do̩ O̩jo̩, abo udo̩ ku ma chʼabo kiafo̩. Ufe̩de̩nyo̩ kpʼure̩do̩ ki dʼugbo me̩ kwʼugbo O̩jo̩ Ata-wa kpai Ondu Jisus Kraisti."
8,"Ejodudu nagwʼO̩jo̩-mi ugwa lefu Jisus Kraisti todu me̩ chaka, todabu ku ma jʼadʼinabali e̩do̩ ekono-me̩ kpogo ugbo du ile̩-i. "
9,Todu O̩jo̩ kʼu nache ef afu-mi ef uche̩nyo̩ O̩ma-wñ chʼe̩nibenu-mi alu kʼomi ma kpeke chʼarewa-me̩ n. 
10,E̩gba du ef adua-mi narodubʼO̩jo̩ ka kʼiche̩wñ ki dʼowñ e̩do̩ ki nʼugbo kʼule̩ ki ra ñwu mi kʼu nawʼugbo me̩ ubi ane̩-i. 
