Verse,Text
1,Tak i ño̩ mugudu tef unyi ujeju ge̩; oñ e̩ne̩ʼka do̩mo̩ kʼo̩wo̩-wñʼka chʼe̩gbe̩. 
2,"Ma fejumʼu ne̩ tode̩gba kʼi ache o̩ga-wñ kpa o̩jo̩ uñmi, ku ma li uña ku ma gwo̩nyʼo̩la-wñ. "
3,"Oñ i ka ñw e̩ne̩ kʼo̩wo̩-wñ chʼe̩gbe̩-i, kakini, Kwane̩ dago alumeji. "
4,"Tak i ka ñwu ma, kakini, O̩da aje̩ ñw one̩ che e̩nyo̩ abe̩k e̩bie̩ne̩ o̩jo̩ uñmi? Ejadu oji one̩, abe̩k ekpa? Ama ma hi alu-ma de. "
5,"Abu kʼe̩do̩-wñ chʼe̩kpabie̩ tod e̩do̩-ma kʼi gbiti, i rejuda go ma kpai uwe̩do̩, oñ i ka ñw e̩ne̩ le̩ kakini, Fʼo̩wo̩-we̩ nadala te̩. Tak i fʼu nadala, oñ o̩wo̩-wñ mudabi tʼiko. "
6,"Tak amaFarisi ledufu, oñ ababale̩ ama kpai abo He̩ro̩d nyojuju nyʼu alu ku ma le ku ma fu kpa tinyo̩."
7,Jisus kpai amako̩che̩-wñ la mudabi tʼo̩l ohimini; tak ugwe̩ko̩ amone̩ kwo Galili darʼo̩ ubi. 
8,"Tak abu kʼugwe̩ko̩ amone̩ gbʼinabali e̩wñ du kʼi che, ma kwo Judia kpai Je̩rusale̩m kpʼIdumea kpʼejudaba Jo̩rdan, kpai ane̩ ki le Taya kpai Saido̩n daka wʼugbo-wñ. "
9,"Tak i ka ñw amako̩che̩-wñ kʼo̩mo̩ko̩ ki tʼo̩mo̩ anede owñ todu ugwe̩ko̩ amone̩ le̩, tode̩gba ku ma kpʼo̩ ma; "
10,"todu abo kʼi che o̩ga-ma kpa che wewe; todabe̩le̩ abo du ku ma chʼo̩bata o̩ga gulo̩ bʼowñ ma, ku ma ki do̩wo̩kadʼo. "
11,"Oñ e̩gba du kʼamafu ki ma de̩hiolo n, gʼo, ma fiane̩ o̩gba-wñ, ma kwukwa kakini, Uwe̩ chʼO̩ma O̩jo̩. "
12,Tak i fʼuma eti nana todu ku ma ki we eje̩ ñw o̩ja mʼo̩.
13,"Tak i mute̩gu tʼibe̩uwo le̩, oñ i fʼabo ki dʼowñ onugo e̩do̩ do̩ wʼugbo-wñ; ma la nyʼugbo-wñ. "
14,"Oñ i chi one̩ me̩gweji ku ma jʼugbo-wñ, kʼi nakpe̩ ma nyʼatakoya, "
15,ku ma ño̩ nʼo̩da ku ma ne amebili dufu; 
16,i mʼodu Pita du manyu Saimo̩n; 
17,"kpai Jeme̩s e-Ze̩be̩di kpai Jo̩n o̩maye Jeme̩s; i la mʼodu Boane̩rje̩s, kʼofe-wñ chʼAmo̩ma Akpabana, du manyu ma; "
18,"kpai Anduru kpai Filip kpai Barto̩lomiu kpai Matiu kpai Tomas kpai Jeme̩s e-Alfio̩s kpai Tadio̩s kpai Saimo̩n abo Kenan, "
19,kpai Judas Iskario̩t e-ki mʼowñ du ñwu ma mu.
20,"Amone̩ ño̩ jeju tinyo̩ o̩mo̩ ge̩, todabe̩le̩ i chaka chʼakala ma neke je̩ n. "
21,"E̩gba kʼabo-wñ gbo̩, ma ledufu ku ma gwo̩nyʼu; todu ma kakini, Ibe-wñ mukpatuka. "
22,"Amako̩takada ku ma gwo̩ru kwo Je̩rusale̩m wa kakini, I chene̩ Bee̩lze̩bul, lef agboji amebili i ane amebili dufu. "
23,"Tak i do̩ ma wʼugbo-wñ, oñ i kpita ñwu ma kakini, Abu Setan ale kʼi neke ne Setan dufu ke? "
24,"Iche̩wñ kʼojane̩ʼka mudareji ku ma kobʼo̩la-ma, ojane̩ le̩ neke dago n. "
25,"Iche̩wñ kʼunyi mudareji ku ma kobʼo̩la-ma, unyi le̩ aneke dago n. "
26,"Iche̩wñ ku Setan kwane̩ akobʼo̩la-wñ, kʼi mudareji, i neke dago n, ama ida-wñ de̩. "
27,"E̩ne̩ du muda neke gudu tef unyi agbiti kʼi mʼe̩wñ-eku-wñ ño̩ n, chai e̩gba kʼi fʼagbiti le̩ ji ejodudu e̩gba le̩ tak i añʼane̩-wñ."
28,"Ami naka ñwu me̩ kakini, Ma atʼadure du kpai echakpabie̩ du kʼamo̩ma amone̩ adu kpʼO̩jo̩ bie̩ no̩ ñwu ma; "
29,"e̩ne̩ du ki muda achakpabie̩ Afu Kiafo̩, ma ato̩no̩ ñw u ogbegbele̩ n, i la fʼadure ogbegbele̩ ta me̩; "
30,"todabu ku ma kakini, I chenʼafu ki ma de̩hiolo n."
31,"Tak iye-wñ kpai amo̩maye-wñ lewa, oñ ma kwodago o̩do̩da, oñ ma fʼuche̩ kpe̩ nyʼugbo-wñ adʼo̩. "
32,"Amone̩ wewe la gugu kpenyʼu, oñ ma ka ñw u kakini, Go, iye-we̩ kpai amo̩maye-we̩ jʼo̩do̩da afeju we̩. "
33,"Tak i dohi ñwu ma kakini, E̩ne̩ chʼiye-mi kpai amo̩maye-mi? "
34,"Tak i rejuda go abo ku ma gugu kpenyʼu, oñ i kakini, Me̩ go iye-mi kpai amo̩maye-mi! "
35,"Todu e̩ne̩ du ki ache e̩wñ ki dʼO̩jo̩ e̩do̩, e̩ne̩ le̩ chʼo̩maye-mi e̩ne̩ke̩le̩ kpai omaye-mi onobule̩ kpai iye-mi."
