Verse,Text
1,Tak amaFarisi kpʼamako̩takada iche̩ka kwo Je̩rusale̩m wa jʼugbo-wñ. 
2,"Oñ ma li abu kʼamako̩che̩-wñ iche̩ka nʼo̩wo̩ elifo̩, owñ chʼo̩wo̩ ku ma ma gwe̩ n, ajʼuje̩wñ. "
3,"Todu iche̩wñ kʼamaFarisi kpai amaju chaka ma gwe̩ o̩wo̩-ma nyo̩nyo̩ n, ma jʼe̩wñ n, todu ma gwo̩nyʼe̩wñ-o̩gu abogijo; "
4,"ma kwef aja, ma ma dʼo̩la tunyʼomi n, ma jʼuje̩wñ n. E̩wñ omune̩ wewe ku ma mugba ku ma gwo̩nyu ño̩ do̩mo̩ ge̩, owñ chʼago kpai ucha kpai e̩wñ eku ebije-ekpikpa edu tunyʼomi. "
5,"Oñ amaFarisi kpai amako̩takada tʼowñ ene kakini, E̩wñ chi kʼamako̩che̩-we̩ ma le tikpa e̩wñ-o̩gu abogijo n, ku ma muda nʼo̩wo̩ elifo̩ ajʼuje̩wñ-ma? "
6,"Oñ i ka ñwu ma, kakini, Aizaya kache̩ o̩meme̩le̩ ugbo me̩, ame̩nayechi, owñ chʼalu ku ma ko̩tane̩ kakini,"
7,"Ma la diba ñwu mi ibe̩te̩ ofofo,"
8,"Me̩ tʼo̩la uko̩ e-O̩jo̩ no̩, oñ me̩ gwo̩nyʼe̩wñ-o̩gu e-amone̩."
9,"Tak i ka ñwu ma, kakini, I nyo̩ gbe̩, me̩ hi uko̩ e-O̩jo̩ tʼiba, todu ku me̩ dejutʼe̩wñ-o̩gu e-me̩. "
10,"Todu Mose̩s kakini, Bumʼata-we̩ kpʼiye-we̩; kpai e̩ne̩ kʼi la akebi ata-wñ abe̩k iye-wñ, uku ki fʼoji-wñ kpa. "
11,"Ame̩ muda kakini, Iche̩wñ kʼone̩ aka ñw ata-wñ abe̩k iye-wñ kakini, E̩wñ-mi kʼe̩ ma jʼile ugbo-wñ che ko̩rban, owñ chʼele O̩jo̩. "
12,Me̩ je̩ ñw u che e̩wñ du tod ata-wñ abe̩k iye-wñ ge̩ n; 
13,oñ me̩ nʼe̩wñ-o̩gu e-me̩ ku me̩ du te̩ fʼo̩da o̩la O̩jo̩ la; i ño̩ nʼe̩wñ e̩gʼe-le̩ wewe kʼame̩ che ge̩.
14,"Tak i ño̩ dabi fʼo̩wo̩ amone̩ le̩ do̩ wʼugbo-wñ ge̩, oñ i ka ñwu ma, kakini, O̩chaka-me̩ ki nagbʼomu-mi, ku me̩ mʼoji-wñ. "
15,I nʼe̩wñ du ki akwʼo̩do̩da atʼef one̩ ki aneke fʼo̩la-wñ daji n; e̩wñ ki muda akwef one̩ dufu chʼe̩wñ ki adʼo̩la one̩ ji. [ 
16,"Iche̩wñ kʼe̩ne̩ du nʼeti ki agbo̩la, ki nagbo̩.] "
17,Oñ e̩gba kʼi kwo bʼo̩wo̩ one̩ le̩ te̩ kʼi mugudu tef unyi amako̩che̩-wñ tʼowñ ene oji ita le̩. 
18,"Tak i ka ñwu ma kakini, Ame̩ onugo nʼibe abe̩le̩ ni ge̩? Ame̩ ma ka kʼe̩wñ du ki kwʼo̩do̩da atʼef one̩ aneke fʼo̩la-wñ daji n? "
19,"Todu i chʼef e̩do̩-wñ i atʼo̩ n, chai tʼef ukulu-wñ, tak i adufu ubioko. Oñ uje̩wñ du fe̩. "
20,"Tak i kakini, E̩wñ ki akwef one̩ dufu, e-le̩ adʼo̩la one̩ ji. "
21,"Todu akwʼejefu, kwef e̩do̩ amone̩ ibe e̩bie̩ne̩ adufu, abutabu eche, oji eji, one̩ ekpa, o̩ya one̩ etene, "
22,"ejufufu e̩wñ eche, e̩wñ bibi eche, o̩gwo̩, e̩wñ tuñ, eju bibi, echakpabie̩, eke, idada, "
23,"e̩wñ bibi-i du akwʼejefu dufu, abʼe-le̩ la adʼo̩la one̩ ji."
24,"Tak abu kʼi kwane̩ kwʼo̩mo̩ i nyʼalo̩me̩ Taya kpai Saido̩n. Oñ i gudu tef unyiʼka, i dʼowñ e̩do̩ kʼe̩ne̩ du ki ma n; i la neke maja n. "
25,"Ama ababale̩ abu kʼonobule̩ kʼo̩ma-wñ onobule̩ kekele chenʼafu ki ma de̩hiolo n gbʼinabali-wñ, i lewa fiane̩ e̩re̩-wñ. "
26,"Onobule̩ le̩ la chʼe̩ne̩ Grik, o̩lo̩pu-wñ chʼe-Sairo̩foniki. Oñ i rodubʼo̩ kʼi ne ebili le̩ kwef o̩ma-wñ onobule̩ dufu. "
27,"I ka ñw u, kakini, Je̩ ñw efu amo̩ma ki ko̩ ejodudu ta; todu i nyo̩ ku ma kʼuje̩wñ amo̩ma rojane̩ ñw amabia n. "
28,"I la dohi ñw u, kakini, Ochochi, Ondu, ama i chaka chʼamabia ki jʼof itebulu aje̩ e̩gbanyo̩ e-abimo̩to̩. "
29,"Tak i ka ñw u, kakini, Tod o̩la kʼe̩ ka-i, e̩ lo we̩; ebili le̩ kwʼef o̩ma-we̩ onobule̩ dufu me̩. "
30,"Tak i kwʼo̩mo̩ le tʼunyi-wñ, oñ i li abu ku ma dʼimo̩to̩ le̩ dachi oj ate̩, ebili la dʼef uwñ ge̩ n."
31,"Oñ i ño̩ kwʼalo̩me̩ Taya le ge̩, I legu Saido̩n du wa ohimini Galili, i lalegu ane̩ De̩kapo̩lis du. "
32,"Taku ma dʼe̩ne̩ʼka wʼugbo-wñ kʼi chʼajeti, kʼi ño̩ akwoulo̩ ge̩; oñ ma gbo̩ko̩bʼo̩ kʼi dʼo̩wo̩-wñ nʼo. "
33,"Tak i mʼu du kwo bʼo̩wo̩ amone̩ le̩ te̩ tʼo̩wo̩ʼka, i mʼo̩wo̩-wñ ko tunyʼeti-wñ, i tito̩, i la do̩wo̩kado ukpalu-wñ; "
34,"tak i chʼeju go ojale, i nafifi, oñ i ka ñw u, kakini, E̩fata, owñ che, Mubite̩. "
35,"Tak eti-wñ mubi, iku ukpalu-wñ la mutu, oñ i kwoko̩la nyo̩nyo̩. "
36,"Tak i hi ma owu ku ma we eka ñw e̩ne̩ du; ama alu du kʼi hi uma owu, abe̩le̩ ma nyo̩gba atakoya-wñ ololo tule. "
