Verse,Text
1,"Po̩l, e̩nukpuche̩ Kraist Jisus lef edʼO̩jo̩ e̩do̩ ki dʼO̩jo̩ e̩do̩, kpai Timoti, o̩maye-wa, "
2,tugbo abo kiafo̩ ku ma chʼamo̩maye ku ma chubi Ondu efu Kraist ku ma jo̩ Ko̩lo̩se: Ufe̩de̩nyo̩ kpai ure̩do̩ kwugbo O̩jo̩ Ata-wa ki dʼugbo me̩.
3,"A agwʼO̩jo̩, Ata Ondu-wa Jisus Kraist, e̩gba du kʼa rodubʼo̩ todu me̩, "
4,"abu kʼa gbʼinabali e̩do̩-ekono-me̩ efu Kraisti Jisusi, kpai inabali ufe̩do̩ ku me̩ ne̩ fe̩do̩ abo kiafo̩ du, "
5,"todu e̩wñ ukibeno ku ma du ne ñwu me̩ efojale, owñ chʼe-ku me̩ gbʼinabali-wñ tane̩ ef o̩la ochochi e-Uche̩nyo̩ "
6,"kʼi wʼugbo me̩ alu kʼi ño̩ dʼugbo du ile̩ kʼi la nʼe̩ro aro. I naya nyo̩gba, alu kʼi te̩tache ef ume̩ akwʼo̩jo̩ ku me̩ fʼu gbo̩ ku me̩ laño̩ fʼufe̩de̩nyo̩ e-O̩jo̩ ef ochochi ma ogbolo, "
7,"alu ku me̩ ko̩che̩ ugbo Ipafras, e̩nufe̩do̩ kʼa kpʼowñ chʼadu, kʼi ño̩ chʼache e̩wñ e-Kraisti kʼi achʼubi-wñ todu me̩. "
8,I laño̩ je̩ ñw a ma ufe̩do̩-me̩ ef Afu ge̩.
9,"Lef e-le̩, akwʼo̩jo̩ kʼa gbo̩, awa ño̩ we echadua todu me̩ n. A la abiʼi ebi todu kʼema e̩wñ ki dʼowñ e̩do̩ o̩gbolo ki che̩ko̩ ef ume̩, ef ibe kpai oji e̩wñ e-afu du ema, "
10,"kʼame̩ ki tale nyo̩nyo̩ bʼOndu jo̩ ku me̩ rʼowñ eju chaka, ku me̩ nʼe̩ro aro ef uko̩lo̩ ki nyo̩ du, ku me̩ la ya nyʼo̩gba ef O̩jo̩ ema o̩gbolo. "
