Verse,Text
1,"Taku Neomi, iye o̩ko̩-wñ, ka ñw u kakini, O̩ma-mi, i chʼe-kʼu natene uña uñmi ñw e̩, todu ki ra ñw e̩ n? Boaz, kʼe̩ dʼugbo abigbe̩le̩-wñ le̩, chʼefu-wa de̩ n? "
2,"Go, i do̩mo̩ akpʼo̩ka barli tuka oj ajita ugwo̩ka odu-i. "
3,"Todule̩ e̩ fʼo̩la gwe̩, kʼe̩ dʼekpo kurʼo̩la; tak e̩ kʼukpo bʼo̩la ma, kʼe̩ la gwo̩ru nyʼugbo ajita ugwo̩ka le̩; e̩ muda je̩ ñw e̩ne̩ke̩le̩ le̩ fʼe̩ li n, gbogbo tak i fʼe̩wñ je̩ kʼi laño̩ ñmo̩ kpa. "
4,"E̩gba kʼi muda kwodachi e̩ fʼeju kʼugbo kʼi dachi hi, tak e̩ nyʼejefu kʼe̩ mʼukpo ko bʼe̩re̩-wñ te̩, kʼe̩ kwodachi; tak i aka ñw e̩ e̩wñ kʼuwe̩ ache. "
5,"I dohi ñw u kakini, E̩wñ du kʼe̩ ka nache."
6,"Tak i gwo̩ru nyʼugbo ajita ugwo̩ka le̩, oñ i che alu kʼiye o̩ko̩-wñ ka ñw u chaka. "
7,"Tak e̩gba ki Boaz fʼuje̩wñ je̩ kʼi la fʼomi ñmo̩, kʼe̩do̩-wñ la bo̩, i le nyʼadachi o̩wo̩ʼka o̩ka ku ma ko jo̩ le̩. Tak onobule̩ le̩ le ye̩ye̩ wa, i la mʼukpo ka bʼe̩re̩-wñ te̩, oñ i kwodachi. "
8,"Oñ i lewatu alumeji odu, e̩ne̩ke̩le̩ le̩ jagigili, tak i mʼo̩la-wñ rida; e̩ la go, onobule̩ʼka dachi e̩re̩-wñ! "
9,"I kakini, Uwe̩ e̩ne̩ de̩? Oñ i kakini, Omi Rutu adu-we̩ onobule̩ de̩; e̩ fʼeti ukpo-we̩ nadala bʼadu-we̩ onobule̩-i ma, todu uwe̩ nʼo̩da kʼe̩ gba wa tane̩. "
10,"Oñ i kakini, Jihofa ki de̩nyo̩ ñw e̩, o̩ma-mi, emo̩la kʼe̩ mo̩la ubiane̩-i tʼe-ejodudu le todabu kʼe̩ ma tʼabo okolobia ubi n, i chaka chʼe̩nubie̩, i chaka chʼanana. "
11,"Fai o̩ma-mi, e̩ ki railo n; e̩wñ du kʼe̩ ka nache ñw e̩, todu abo ewo-mi chaka chema ka kʼonobule̩ o̩me̩me̩le̩ e̩ che. "
12,"Ochochi, omi chenʼo̩da egba me̩ tane̩, i muda nʼe̩ne̩ kʼi nʼo̩da e̩gba me̩ tane̩ tʼumi le ta. "
13,"E̩ le̩ emi eñini ta, tak odudu, iche̩wñ kʼe̩ne̩ le̩ jʼagbʼe̩ tane̩, i nyo̩, owñ ki che alu ki chʼukpe̩ kʼefu pio̩o̩ ache ke; i muda che̩wñ kʼi ma jʼagbʼe̩ tane̩ n, e̩gbale̩ tak u nagbʼe̩ tane̩, oji Jihofa! Kwodachi gbʼodudu ta."
14,"Abe̩le̩ i dachi e̩re̩-wñ gbogbo ñw o̩jo̩, oñ e̩gba kʼi kwane̩ one̩ la amʼone̩ e̩gba le̩ ta n; todu i kakini, Je̩ ñw one̩ ki ma ka kʼonobule̩-i wʼugbo ajita ugwo̩ka-i n. "
15,"Tak i kakini, E̩ dʼukpo ki bʼoji-we̩ ma le̩ wa kʼe̩ gwo̩nyʼu te̩; oñ i gwo̩nyu tak e̩ne̩ le̩ fʼe̩ñwa o̩ka barli me̩fa ñwa nyʼu, i la mʼu du nʼo ika; tak i nyʼef ewo. "
16,"Oñ e̩gba kʼi lewa ugbo iye o̩ko̩-wñ, i kakini, Ab e̩ le, o̩ma-mi? Tak i mʼe̩wñ du kʼe̩ne̩ke̩le̩ le̩ che ñw u du ka ñw u. "
17,"I kakini, E̩ñwa o̩ka barli me̩fa-i, i ñwa ñwu mi, todu i kakini, E̩ ki nyʼugbo iye o̩ko̩-we̩ o̩wo̩-ofo n. "
18,"Tak i kakini, Guguane̩ ye̩e̩, o̩ma-mi, gbogbo tak e̩ ma alu kʼo̩la le̩ ade̩, todu e̩ne̩ le̩ añmi gbogbo tak i fʼe̩wñ le̩ che kpa eñini-i n."
