Verse,Text
1,"Tod e-kide̩ abu kʼa ne̩ uko̩lo̩ e̩wñ eche-i, alu ku ma lʼuwa ejumomi le̩, a gwegbo n. "
2,"A muda fʼe̩wñ anyo̩ ki maja le̩ naba me̩, a lule̩ ugbeju n, a la chʼe̩wñ gwo̩ o̩lO̩jo̩ n; ama ef edutejugede kʼa dʼochochi tejugede a dʼo̩la-wa dago ñw akone̩ o̩la ki dʼef e̩do̩ e̩ne̩ du eju O̩jo̩. "
3,"I la che̩wñ kʼe̩wñ la chebʼeju Uche̩nyo̩-wa ma, mak ef abo ku ma lenyo̩ oñ e̩wñ bʼeju-wñ ma. "
4,"Owñ chʼef abo kʼo̩jo̩ e-okpanachi-i fʼeju ibe e-abo ku ma ma ke̩do̩no n chubi, todu kʼugane̩ Uche̩-nyo ojima Kraisti e-kʼi chʼojibo O̩jo̩ ki we eta dufu. "
5,"Todu i chʼo̩la-wa oñ a takoya-wñ n, chai Kraisti Jisus Ondu, kʼawa onugo la chʼadu-me̩ lefu Jisus. "
6,"Todabu kʼO̩jo̩ kʼi kakini, Ef e̩chubi oñ ugane̩ amʼane̩ ne̩ kwo, owñ le̩ mʼane̩ ne̩ ef e̩do̩-wa, todu kʼeju ki ne̩ ugbo ojima O̩jo̩ ema ef eju Jisusi Kraist."
7,"A la nʼe̩wñ akoko kide̩ ef e̩wñ eku e-e̩ke̩te̩-i, todu kʼukpahiu-wñ ki tule ololo ki chʼe-O̩jo̩, kʼi we che akwugbo wa. "
8,"A chʼekpama te̩ o̩wo̩ tʼo̩wo̩ du, ma muda fʼuwa dolo n; i fitu wa, ibe-wa la ta bʼo̩ te̩ n; "
9,"ma doli wa, ma muda tʼuwa no̩ tinyo̩ n; ma fʼuwa ka mʼane̩, a muda lenyo̩ n; "
10,"e̩gba du a ne̩ uku Jisus ef año̩la-wa ale, todu kʼiñmi Jisusi ki ño̩ kwotejugede ef año̩la-wa ge̩. "
11,"Todu ma jʼakʼawa kʼa deju-i ñw uku e̩gba du todu Jisus, todu kʼiñmi Jisusi ki kwotejugede ef año̩la-wa kʼi aku-i. "
12,"Todabe̩le̩ uku nachuko̩lo̩ ef e-wa, iñmi muda achuko̩lo̩ ef ume̩."
13,"Oñ abu kʼawa de̩de̩ nʼafu e-e̩dekono okate, likpa alu ki che̩ko̩tane̩ le̩, kakini, U ke̩do̩no, todule̩ u ko̩la, awa onugo ke̩do̩no, todule̩ oñ a ako̩la, "
14,"abu kʼa chema kakini, E̩ne̩ ki dʼOndu Jisus kwane̩ le̩ ñʼako wa kwane̩ manyu Jisus kʼi la ako wa dago jo̩ manyu me̩. "
15,"Todu e̩wñ du chʼutodu me̩, todu kʼufe̩de̩nyo̩, kʼi natule nyo̩gba lef ojile amone̩ ki je̩ ñw ugwa ki chʼololo tod ojima O̩jo̩."
16,"Todule̩ oñ a ma gwegbo ni; ama dagba one̩ e-ejo̩do̩da-wa do̩mo̩ ache̩, e-ejefu-wa achʼetito̩ o̩jo̩ñwa o̩jo̩ñwa alo waa. "
17,Todu o̩bata fuye̩ ki de̩ iko-i kʼa li-i nachuko̩lo̩ uwoji adu ojima ololo ololo e-ogbegbele̩ ñw a; 
18,"abu kʼa ma kejurʼe̩wñ kʼeju ali-i n, chai e̩wñ kʼeju ma li n; todu e̩wñ kʼeju ali-i chʼe̩wñ adiko-i, ama e̩wñ kʼeju ma li n le̩ chʼe̩wñ ogbegbele̩."
