Verse,Text
1,"Oñ i lewatʼe̩gba ku ma fʼo̩do̩ ne kpa kʼomi la mʼolugbana-wñ konyʼu ku ma fʼamadalo̩na kpai amakeli kpai abo Lifai chi jo̩, "
2,"kʼomi dʼo̩da Je̩rusale̩m tʼo̩wo̩ o̩maye-mi Hanani, kpai Hanana-ya ki chʼagboji unyi onu; todu owñ chʼe̩ne̩ ki achubi one̩, i la arailo O̩jo̩ tʼamone̩ wewe le. "
3,"Tak u ka ñwu ma kakini, Me̩ ki je̩ ñwu ma bi alaku Je̩rusale̩m gbogbo tak olu ki kpa nyʼane̩ n; abo ide ki dago jʼo̩mo̩ taku ma rʼo̩na, tak ame̩ ki dʼoli uro̩na tʼo̩. Me̩ fʼabo ku ma dodo Je̩rusale̩m chi jo̩ chi jo̩ ku ma dide, e̩ne̩ne̩ne̩ne̩ ki nʼiko ide-wñ, e̩ne̩ne̩ne̩ne̩ ki la ne̩ ame̩ru unyi e-wñ. "
4,"Ewo le̩ la chenabe̩, i chenana amone̩ muda ña ef uwñ ma la kʼunyi ta n."
5,"Oñ O̩jo-mi du tʼe̩do̩-mi kʼu fʼabo-jima kpai amachimo̩la igo̩bina kpai amone̩ do̩ jeju, ku ma fʼaluka-ma lo o̩lo̩pu o̩lo̩pu. Tak u fʼo̩takada o̩lo̩pu o̩lo̩pu abo ku ma te̩gu wa ejodudu le̩ li, oñ u li alu ku ma ko ef uwñ kakini."
6,"Abo-i chʼabo ojane̩ le̩, ku ma mu ma ño̩ le taku ma mudabi kwef amu le̩ wa; owñ chʼabo ki Ne̩biukadne̩za onu Babilo̩n mu ma ño̩ le̩, ku ma la mudabi wa Je̩rusale̩m kpai Juda, kʼe̩ne̩ne̩ne̩ne̩ le tʼewo-wñ. "
7,Owñ chʼabo ku ma lebo Zerubabe̩l kpai Je̩shua kpai Nihe̩maya kpai Azaraya kpai Raamaya kpai Nahamani kpai Morde̩kai kpai Bilshan kpai Mispe̩re̩t kpai Bigfai kpai Nehum kpai Beana.
8,amo̩ma Parosh chʼicham nyʼo̩gwo̩ko̩ meji nyʼo̩gbo̩lo̩ me̩jo̩ nyoke me̩gweji. 
9,Amo̩ma She̩fatia chʼoli mebie nyʼo̩gbo̩lo̩ nyoke meji. 
10,Amo̩ma Ara chʼulo̩gwa nyʼooje nyoke meji. 
11,"Amo̩ma Pahat-moab, ku ma chʼamo̩ma Je̩shua kpai Joab, chʼicham nyʼo̩gwo̩ko̩ meji nyʼicham nyʼo̩ke me̩gwe̩jo̩ oji. "
12,Amo̩ma Elam chʼicham nyʼulo̩ko̩ nyʼooje nyoke me̩le̩. 
13,Amo̩ma Zatu chʼicham nyʼo̩gbo̩ meji nyoke me̩lu. 
14,Amo̩ma Zakai chʼo̩-gbo̩lo̩ meji chʼicham. 
15,Amo̩ma Binui chʼulo̩gwa nyʼo̩gbo̩ meji nyoke me̩jo̩. 
16,Amo̩ma Bebai chʼulo̩gwa nyʼo̩gbo̩lo̩ nyoke me̩jo̩. 
17,Amo̩ma Azgad chʼicham nyʼo̩gwo̩ko̩ meji nyʼoli me̩fa nyʼo̩gu nyoke meji. 
18,Amo̩ma Adoni-kam chʼulo̩gwa nyʼo̩gbo̩lo̩ me̩ta nyoke mebie. 
19,Amo̩ma Bigfai chʼicham nyʼo̩gwo̩ko̩ meji nyʼo̩gbo̩lo̩ me̩ta nyoke mebie. 
20,Amo̩ma Adin chʼulo̩gwa nyʼooje nyoke me̩lu. 
21,"Amo̩ma Ate̩r, e-He̩ze̩kaya, chʼoke meji chʼo̩gume̩lu. "
22,Amo̩ma Hashura chʼoli me̩fa nyʼo̩gbo̩lo̩ nyoke me̩jo̩. 
23,Amo̩ma Bezai chʼoli me̩fa nyʼo̩gbo̩lo̩ nyoke me̩le̩. 
24,Amo̩ma Harif chʼo̩gume̩lu nyoke me̩gweji. 
