Verse,Text
1,"Aka yi yunwa a ƙasar; ban da yunwar da aka yi da fari a zamanin Ibrahim, sai Ishaku ya tafi wurin Abimelek sarkin Filistiyawa a Gerar. "
2,Ubangiji
3,"Ka zauna a wannan ƙasa na ɗan lokaci, zan kuwa kasance tare da kai, zan kuma albarkace ka. Gama zan ba da waɗannan ƙasashe gare ka da kuma zuriyarka. Zan kuma cika rantsuwar da na yi wa mahaifinka Ibrahim. "
4,"Zan sa zuriyarka ta yi yawa kamar taurari a sararin sama zan kuwa ba su dukan waɗannan ƙasashe, ta wurin ’ya’yanka kuma za a albarkaci dukan al’umman duniya, "
5,"domin Ibrahim ya yi mini biyayya ya kuma kiyaye umarnaina, ƙa’idodina da kuma dokokina.” "
6,Sai Ishaku ya zauna a Gerar.
7,"Sa’ad da mutanen wurin suka tambaye shi game da matarsa, sai ya ce, “’Yar’uwata ce,” gama yana tsoro yă ce, “Ita matata ce.” Ya yi tunani, “Mutane wannan wuri za su kashe ni ta dalili Rebeka, domin kyakkyawa ce.”"
8,"Sa’ad da Ishaku ya daɗe a can, sai Abimelek sarkin Filistiyawa ya duba daga taga ya ga Ishaku yana rungumar matarsa Rebeka. "
9,"Saboda haka Abimelek ya aika Ishaku yă je, sa’an nan ya ce, “Tabbatacce ita matarka ce! Me ya sa ka ce, ‘Ita ’yar’uwata ce?’ ”"
10,"Sa’an nan Abimelek ya ce, “Me ke nan ka yi mana? Da a ce wani daga mazanmu ya kwana da matarka, ai, da ka jawo laifi a kanmu.”"
11,"Saboda haka Abimelek ya yi umarni ga dukan mutane. “Duk wanda ya fitine wannan mutum ko matarsa, tabbatacce za a kashe shi.”"
12,"Ishaku ya shuka hatsi a wannan ƙasa, a shekaran nan ya yi girbi ninki ɗari, domin "
13,"Mutumin ya arzuta, arzikinsa ya yi ta haɓaka har ya zama attajiri. "
14,"Ya kasance da garkunan tumaki da na shanu da bayi masu yawa, har Filistiyawa suka yi ƙyashinsa. "
15,"Saboda haka dukan rijiyoyin da bayin mahaifinsa suka haƙa a kwanakin da mahaifinsa Ibrahim yake da rai, Filistiyawa sun toshe su, suka kuma ciccike su da ƙasa."
16,"Sai Abimelek ya ce wa Ishaku, “Fita daga cikinmu; ka fi ƙarfinmu.”"
17,"Saboda haka Ishaku ya fita daga can, ya yi sansani a Kwarin Gerar, ya kuma zauna a can. "
18,"Ishaku ya sāke tona rijiyoyi waɗanda dā aka haƙa a zamanin Ibrahim mahaifinsa, gama Filistiyawa suka tattoshe bayan mutuwar Ibrahim, ya kuma sa musu sunayen da mahaifinsa ya ba su."
19,Barorin Ishaku suka haƙa cikin kwarin suka kuwa sami rijiya mai ruwa mai kyau a can. 
20,"Amma makiyayan Gerar suka yi faɗa da na Ishaku suka ce, “Ruwan namu ne!” Saboda haka Ishaku ya ba wa rijiyar suna Esek,"
21,"Sai suka haƙa wata rijiya, amma suka yi faɗa a kanta ita ma, saboda haka ya ce da ita Sitna."
22,"Sai Ishaku ya matsa daga can ya sāke haƙa wata rijiyar, babu wani kuma da yi faɗa a kanta. Sai ya ba ta suna Rehobot,"
23,Daga can ya haura zuwa Beyersheba. 
24,A wannan dare 
25,"Sai Ishaku ya gina bagade a can, ya kuma kira bisa sunan "
26,"Ana cikin haka, sai Abimelek ya zo wurinsa daga Gerar, tare da Ahuzzat mai ba shi shawara da Fikol shugaban mayaƙansa. "
27,"Ishaku ya tambaye su, “Me ya kawo ku gare ni, da yake kun yi gāba da ni, kuka kuma kore ni?”"
28,"Suka amsa, “Mun ga a zahiri cewa "
29,"cewa ba za ka cuce mu ba, kamar yadda ba mu fitine ka ba, amma muka yi maka kirki, muka kuma sallame ka cikin salama. Yanzu kuwa kai albarkatacce ne na "
30,"Sai Ishaku ya shirya musu liyafa, suka ci suka kuma sha. "
31,"Kashegari da sassafe sai mutanen suka yi wa juna rantsuwa. Sa’an nan Ishaku ya sallame su, suka kuwa tafi cikin salama."
32,"A wannan rana bayin Ishaku suka zo suka faɗa masa game da rijiyar da suka haƙa. Suka ce, “Mun sami ruwa!” "
33,"Sai ya kira ta Shiba,"
34,"Sa’ad da Yaƙub ya kai shekaru arba’in da haihuwa, sai ya auri Yudit ’yar Beyeri mutumin Hitti, da kuma Basemat ’yar Elon mutumin Hitti. "
35,Su ne suka zama sanadin baƙin ciki ga Ishaku da Rebeka.
