Verse,Text
1,Waɗannan su ne kalmomin Dawuda na ƙarshe.
2,“Ruhun 
3,"Allah na Isra’ila ya yi magana,"
4,yana kama da hasken safiya
5,"“Ashe, gidana bai daidaita da Allah ba?"
6,Amma za a jefar da masu mugunta duka kamar ƙayayyuwan
7,Duk wanda ya taɓa ƙaya
8,Waɗannan su ne sunayen jarumawan Dawuda.
9,"Na biye da shi a matsayi cikin jarumawa ukun nan, shi ne Eleyazar ɗan Dodo, mutumin Aho. Eleyazar ya kasance tare da Dawuda sa’ad da suka fuskanci Filistiyawa waɗanda suka taru a Fas Dammim don yaƙi. Mutanen Isra’ila suka gudu, "
10,"amma ya yi tsayi daka, ya bugi Filistiyawa sai da hannunsa ya gaji har ya liƙe wa māshinsa. "
11,"Na biye da Agiyi a matsayi, shi ne Shamma ɗan Agi, mutumin Harar. Sa’ad da Filistiyawa suka taru a wani wurin da take gona cike da waken barewa, sai rundunar Isra’ila suka gudu daga Filistiyawa. "
12,"Amma Shamma ya yi tsayi daka a tsakiyar gonar. Ya kāre ta, ya kuma bugi Filistiyawa, "
13,"A lokacin girbi, uku daga cikin shugabanni talatin suka gangaro zuwa wurin Dawuda a kogon Adullam. A lokacin kuwa sojojin Filistiyawa sun kafa sansani a Kwarin Refayim. "
14,Dawuda kuwa yana a mafaka. Wata ƙungiyar sojojin Filistiyawa kuma suna Betlehem. 
15,"Dawuda ya ji ƙishirwa, sai ya ce, “Kash, da a ce wani yă samo mini ruwa daga rijiyar da take kusa da bakin ƙofar Betlehem mana!” "
16,"Sai jarumawa ukun nan suka yi kukan ƙura, suka sheƙa a guje suka ratsa cikin sansanin Filistiyawa, suka ɗebo ruwa daga rijiyar da take kusa da bakin ƙofar Betlehem, suka kawo wa Dawuda. Amma Dawuda ya ƙi yă sha; a maimako sai ya zuba shi a gaban "
17,"Sai ya ce, “"
18,"Abishai, ɗan’uwan Yowab, ɗan Zeruhiya shi shugaban Ukun nan."
19,"Ashe, ba a girmama shi fiye da Ukun ba? Ya zama komandansu, ko da yake ba a haɗa shi a cikinsu ba."
20,"Benahiya, ɗan Yehohiyada mutumin Kabzeyel shi ma jarumi ne sosai, ya yi nasarori masu yawa. Ya bugi ƙwararrun jarumawan Mowab guda biyu. Ya kuma shiga rami wata ranar da ake ƙanƙara, ya kashe zaki. "
21,"Ya kuma buge wani jibgaggen mutumin Masar. Duk da māshin da mutumin Masar yana riƙe a hannunsa, Benahiya ya kai masa hari da kulki. Ya ƙwace māshin daga hannunsa, ya kuma kashe shi da māshin. "
22,Irin nasarorin da Benahiya ɗan Yehohiyada ya yi ke nan; shi ma jarumi ne sosai kamar jarumawan nan uku. 
23,"Aka fi ba shi girma fiye da talatin ɗin nan, amma ba ya cikin ukun. Dawuda ya sa shi yă zama ɗaya daga cikin masu tsaron lafiyarsa."
24,"Cikin talatin ɗin kuwa akwai,"
25,"Shamma, mutumin Harod,"
26,"Helez, mutumin Falti,"
27,"Abiyezer, mutumin Anatot, da"
28,"Zalmon, mutumin Aho,"
29,"Heleb,"
30,"Benahiya, mutumin Firaton,"
31,"Abi-Albon, mutumin Arba, da"
32,"Eliyaba, mutumin Sha’albo,"
33,ɗan
34,"Elifelet, ɗan Ahasbai mutumin Ma’aka,"
35,"Hezro, mutumin Karmel,"
36,"Igal, ɗan Natan mutumin Zoba,"
37,"Zelek, mutumin Ammon"
38,"Ira, mutumin Itra."
39,"da kuma Uriya, mutumin Hitti."
