Verse,Text
1,"Dawuda ya tattara mutanen da suke tare da shi, ya naɗa musu komandodi na dubu-dubu, da na ɗari-ɗari. "
2,"Dawuda ya sa rundunoni kashi ɗaya bisa uku a ƙarƙashin Yowab, kashi ɗaya bisa uku a ƙarƙashin Abishai, ɗan’uwan Yowab ɗan Zeruhiya, kashi ɗaya bisa uku a ƙarƙashin Ittai mutumin Gat. Sai sarki ya ce wa rundunonin, “Tabbatacce zan tafi tare da ku.”"
3,"Amma mutanen suka ce, “Ba za ka fita ba; gama in ya kasance tilas mu gudu, ba za su kula da mu ba. Ko da rabinmu sun mutu, ba za su damu ba; amma kai kanka ka fi mutum dubu goma namu. Zai fi maka ka zauna a cikin gari, ka dinga aika mana da taimako.”"
4,"Sarki ya ce, “Zan yi duk abin da ya fi muku kyau.”"
5,"Sarki ya umarci Yowab, Abishai, da Ittai, ya ce musu, “Ku yi mini hankali da saurayin nan Absalom.” Dukan mutane kuwa suka ji yadda sarki yake ba wa kowane komanda umarni."
6,Rundunonin suka tafi zuwa fili don su yi yaƙi da Isra’ila. Aka kuwa yi yaƙi a kurmin Efraim. 
7,"A nan ne mutanen Isra’ila suka sha kashi a hannun mutanen Dawuda. Waɗanda suka yi rauni da kuma waɗanda suka mutu a ranar sun yi yawa, mutum dubu ashirin. "
8,"Yaƙin ya bazu a duk fāɗin ƙauyukan, abin da kurmin ya ci kawai a ranar ya fi yawan abin da aka kashe da takobi."
9,"To, Absalom ya haɗu da mutanen Dawuda. Yana hawan dokinsa, kuma yayinda dokin ya kusa kai cikin rassan babban itacen oak, sai kan Absalom ya sarƙafe a kan itacen oak ɗin. Dokin ya wuce da gudu, shi kuwa ya rataye a can yana lilo."
10,"Sa’ad da wani daga cikin mutanen ya gan haka, sai ya gaya wa Yowab, “Na ga Absalom yana rataye a itacen oak.”"
11,"Yowab ya ce wa mutumin da ya ba shi labarin, “Mene! Ka ga shi? Don me ba ka buge shi har ƙasa nan da nan ba? Ai, da na ba ka shekel goma na azurfa da abin ɗamarar jarumi.”"
12,"Amma mutumin ya ce wa Yowab, “Ko da za a auna mini azurfa dubu a hannuna, ba zan miƙa hannuna in taɓa ɗan sarki ba. A kunnuwanmu fa sarki ya umarce ka, da Abishai, da Ittai cewa, ‘Ku tsare saurayin nan Absalom a madadina.’"
13,"Da na yi haka da na sa kaina a halin ƙaƙa-ni-ka-yi,"
14,"Yowab ya ce, “Ba zan ɓata lokaci da kai ba.” Saboda haka sai ya ɗauki māsu uku a hannunsa ya zura su a ƙahon zuciyar Absalom, tun Absalom yana da sauran rai a maƙale a itacen oak. "
15,"Masu ɗaukan kayan yaƙin Yowab goma kuwa sun kewaye Absalom, suka bubbuge shi suka kashe."
16,"Sa’an nan Yowab ya busa ƙaho, sai sojoji suka bar fafaran Isra’ila, gama Yowab ya tsai da su. "
17,"Suka ɗauki Absalom, suka jefa shi cikin wani babban rami a kurmin, suka kuwa tula tsibin duwatsu a kansa. Ana cikin haka, sai dukan Isra’ilawa suka tsere zuwa gidajensu."
18,"A lokacin da Absalom yake da rai, Absalom ya gina wa kansa al’amudin tunawa, a Kwarin Sarki, gama ya yi tunani ya ce, “Ba ni da ɗa namiji wanda zai sa a riƙa tunawa da ni.” Sai ya kira ginshiƙin da sunansa, ana kuwa kira shi Al’amudin Absalom har wa yau."
19,"Ahimawaz ɗan Zadok ya ce, “Bari in ruga in kai wa sarki labari cewa "
20,"Yowab ya ce, “Ba kai ba ne za ka kai wannan labari a yau ba. Kana iya kai labarin wani lokaci, amma yau kam ba zai yiwu ba, saboda ɗan sarki ya mutu.”"
21,"Sai Yowab ya ce wa wani mutumin Kush, “Je ka faɗa wa sarki abin da ka gani.” Mutumin Kush ɗin kuwa ya rusuna wa Yowab, sai ya ruga a guje."
22,"Ahimawaz ɗan Zadok ya sāke ce wa Yowab, “Ko mene ne zai faru, ina roƙonka bari in bi bayan mutumin Kush nan.”"
23,"Ya ce, “Ko mene ne zai faru, ina so in ruga da gudu.”"
24,"Yayinda Dawuda yake zaune tsakanin ƙofofin ciki da na waje, sai mai tsaro ya hau rufin ginin da yake kan hanyar shiga ta wajen katanga. Da ya duba sai ya ga wani mutum shi kaɗai yana gudu. "
25,Mai tsaro ya tā da murya ya faɗa wa sarki.
26,"Sai mai tsaron ya ga wani mutum yana zuwa a guje. Sai ya tā da murya ya kira mai tsaron ƙofa ya ce, “Duba, ga wani mutum kuma yana gudu shi kaɗai!”"
27,"Sai mai tsaron ya ce, “A ganina gudu na farin, ya yi kama da gudun Ahimawaz, ɗan Zadok.”"
28,"Sai Ahimawaz ya tā da murya ya ce wa sarki, “Kome lafiya yake!” Sai ya rusuna har ƙasa a gaban sarki ya ce, “Yabo ya tabbata ga "
29,"Sai sarki ya ce, “Saurayin nan Absalom yana nan da rai?”"
30,"Sai sarki ya ce, “Koma gefe ka jira a can.” Sai ya ja gefe ya tsaya."
31,"Sai ga mutumin Kush ya iso ya ce, “Ranka yă daɗe sarki, ka ji labari mai kyau! "
32,"Sarki ya ce wa mutumin Kush, “Saurayin nan Absalom, yana nan lafiya?”"
33,"Sai gaban sarki ya faɗi. Ya haura zuwa ɗakin da yake kan katangar hanyar shiga ya yi kuka. Yayinda yake tafiya ya ce, “Ya ɗana Absalom! Ɗana, ɗana Absalom! Da ma a ce ni ne na mutu maimakonka. Ya Absalom, ɗana, ɗana!”"
