Verse,Text
1,"Tak ubi e-kide̩ Jisus tʼalule̩ ane̩ Galili, todu i dʼowñ e̩do̩ kʼi lule̩ ane̩ Judia n, todabu kʼamaJu feju ku ma dʼu kpa. "
2,Ujeju ucholo amaJu e-ebu-emu la me̩rane̩. 
3,"Todule̩ amo̩maye-wñ ka ñw u kakini, Kwʼemi, kʼe̩ nyi Judia, todu kʼamako̩che̩-we̩ ki ño̩ li uko̩lo̩-we̩ kʼe̩ che ge̩. "
4,"Todu i nʼe̩ne̩ du ki afeju kʼeju o̩ja ki mʼo̩ kʼi ache e̩wñ umaja n. Iche̩wñ kʼuwe̩ ache e̩wñ-i, dʼo̩la-we̩ tejugede ñw ab ile̩. "
5,Todu ichaka chʼamo̩maye-wñ onugo ma ke̩do̩nʼowñ n. 
6,"Todule̩ Jisus ka ñwu ma kakini, Iko e-mi tu ta n; iko e-me̩ muda chʼe̩gba tʼe̩gba du. "
7,"Abile̩ neke chulaka me̩ n; i muda achulaka mi, todabu kʼomi gbibenu o̩la-wñ kakini, Uko̩lo̩-wñ chʼuko̩lo̩ bibi. "
8,"Ame̩ ki te̩gu nyʼugbo ujeju ucholo-i; omi ate̩gu nyʼugbo ujeju ucholo-i ta n, todabu kʼiko-mi ma jo̩ kpa ta n. "
9,"Abu kʼi fʼe̩wñ-i ka ñwu ma, i la kwogugu Galili ta."
10,"Ama e̩gba kʼamo̩maye-wñ mute̩gu nyʼugbo ujeju ucholo le̩, e̩gbale̩ tak owñ onugo mute̩gu le, i le ejugede n, ama i dabe̩ne̩ kʼi le umaja umaja. "
11,"Todule̩ amaJu feju-wñ ef ujeju ucholo le̩ oñ ma kakini, Ugbo e̩ne̩ le̩ de̩? "
12,"Eñmini o̩la-wñ ki dʼef o̩wo̩-amone̩ le̩ nana; aboʼka ka kakini, E̩ne̩ ki nyo̩ i che; abomune̩ kakini, O̩da, o̩wo̩ amone̩ i ako la le̩. "
13,"E̩ne̩ du la kʼo̩la-wñ ejo̩ja n, todu ailo amaJu aba ma."
14,"E̩gba ku ma fʼujeju ucholo je̩ wʼukpeji, Jisus mute̩gu nyʼunyi O̩jo̩, oñ i nako̩ ma e̩wñ. "
15,"Todule̩ amaJu nayaye kakini, Abile kʼowñ le̩ chemʼo̩takada? I la ko̩che̩ n. "
16,"Todule̩ Jisus dohi ñwu ma kakini, Uko̩o̩la kʼomi ako̩ one̩ chʼe-mi n, chai e-e̩ne̩ ki kpe̩ mi wa-i. "
17,"Iche̩wñ ki du e̩ne̩ du e̩do̩ ki ache e̩wñ ki dʼO̩jo̩ e̩do̩, i ama oji uko̩-o̩la-i abe̩k e-O̩jo̩ i che, abe̩k ugbo o̩to̩to̩la-mi omi aka o̩la-i kwo. "
18,"E̩ne̩ ki agʼe̩do̩la-wñ ako̩la afeju kʼowñ onugo ki nʼojima, ama e̩ne̩ ki feju kʼe̩ne̩ ki kpʼo̩ uche̩ ki nʼojima, owñ le̩ chʼe̩ne̩ ochochi, uji du la dʼef uwñ n. "
19,I che Mose̩s dʼo̩lo̩da ñwu me̩ n? E̩ne̩ du ef ume̩ la che alu kʼo̩lo̩da ka n. 
20,"E̩wñ chi ku me̩ feju ekpa mi? O̩wo̩-amone̩ le̩ dohi kakini, Uwe̩ chenʼebili, e̩ne̩ feju ki akpʼuwe̩? "
21,"Jisus dohi ñwu ma kakini, U fʼuko̩lo̩ʼka che, o̩chaka me̩ yaye todu wñ. "
22,"Mose̩s mʼe̩pi-eda du ñwu me̩ (i chʼeka kʼe-Mose̩s i che n, chai e-amata-wa igbele); me̩ la dʼe̩pi one̩ o̩jo̩ uñmi. "
23,"Iche̩wñ ku ma dʼone̩ e̩pi o̩jo̩ uñmi todu kʼo̩lo̩da Mose̩s ki we etu, me̩ lo̩fu rʼumi ukpe̩ kʼu che kʼo̩chaka año̩la one̩ ki dabi tiko o̩jo̩ uñmi? "
24,Me̩ ki ñwʼe̩wñ go alu kʼejo̩do̩da-wñ de̩ n; chai ajo̩ o̩kpakpa me̩ ka ke.
25,"Todule̩ iche̩kibo̩ ef abo Je̩rusale̩m kakini, Owñ le̩ chʼe̩ne̩ ku ma feju ku ma du kpa de̩-i n? "
26,"Me̩ la go, i ako̩la ejo̩ja, ma la kʼabu du ñw owñ n. I neke chʼeka kʼamagboji chema ochochi ka kʼowñ le̩ che Kraisti le̩ de̩? "
27,"A muda chema ugbo kʼe̩ne̩-i kwo; ama e̩gba du ku Kraisti awa, e̩ne̩ du ama ugbo kʼi kwo wa n. "
28,"Todule̩ abu ku Jisus nako̩ ma e̩wñ ef unyi O̩jo̩, i domudago kakini, Tʼomi, tʼugbo kʼu kwo, me̩ chema; u la gʼe̩do̩la mi wa n, e̩ne̩ ki kpe̩ mi wa e-ku me̩ ma mʼo̩ n le̩ chʼe̩ne̩ ogbolo. "
29,"Omi chemʼo̩, todabu ki chʼugbo wñ omi de̩, owñ le̩ la kpʼumi uche̩ wa-i. "
30,"Todule̩ ma feju ku ma fʼowñ mu; e̩ne̩ du la hi o̩wo̩ mʼo̩ n, todabu kʼiko-wñ ma jo̩ ta n. "
31,"Ama amone̩ wewe ef o̩wo̩-amone̩ le̩ la ke̩do̩nʼo. Ma kakini, Kraisti lewa, i ache ujiwe wewe tʼe-kʼe̩ne̩-i che le?"
