Verse,Text
1,Anubi e̩wñ le̩ Jisus kwʼo̩mo̩ le tʼudaba ohimini Galili e-Taiberias. 
2,"O̩wo̩-amone̩ lile darʼo̩ ubi, todabu ku ma li ujiwe kʼi ache o̩la ame̩ne̩gbo. "
3,"Oñ Jisus mute̩gu nyʼibe̩uwo, i la gugu o̩mo̩ kpai amako̩che̩-wñ. "
4,"Oñ Elaloji, uje̩wñ ucholo e-amaju le̩, la me̩rane̩. "
5,"Todule̩ abu ku Jisus chʼeju nyate̩ kʼi la li kʼo̩wo̩-amone̩ lile awʼugbo-wñ, i ka ñwu Filip kakini, Ugbo a ala uje̩wñ kwo todu kʼabo-i ki je̩ ke? "
6,I la fʼe-i ka kʼi jʼowñ ma; todu owñ chema e̩wñ kʼi ache ki che. 
7,"Filip dohi ñw u kakini, Uje̩wñ alu ipamu me̩gwa bʼuma jo̩ todu kʼe̩ne̩ne̩ne̩ne̩ ki gba pe̩ n. "
8,"Anduru, o̩maye Saimo̩n Pita, e̩ne̩ʼka ef amako̩che̩-wñ ka ñw u kakini, "
9,Imo̩to̩ e̩ne̩ke̩le̩ʼka dʼemi kʼinʼikpakpa o̩ka barli me̩lu kpai e̩ja meji; ama abʼe-le̩ muda ache ef amone̩ wewe abe̩i? 
10,"Jisus kakini, Me̩ je̩ ñw amone̩ guguane̩. Egbe la dʼugbo le̩ nana. Todule̩ aboke̩le̩-ma kwoguguane̩, aluka-ma dab icham me̩fa nyʼo̩gwo̩ko̩. "
11,"Todule̩ Jisus mʼikpakpa le̩ gba; oñ abu kʼi fʼugwa-wñ gwa, i mʼu ko kpe̩ ñw abo ku ma jʼane̩; abe̩le̩ i ño̩ fʼe̩ja le̩ kpe̩ ñwu ma, alu du ki dʼuma e̩do̩ ge̩. "
12,"E̩gba kʼefu-ma ko̩ i ka ñw amako̩che̩-wñ kakini, Me̩ mʼabubo̩ akala ki kwu ma bo̩ le̩ re jo̩, todu kʼe-i du ki we elenyo̩. "
13,Todule̩ ma mʼu rejo̩; ma la mʼabubo̩ ikpakpa barli me̩lu le̩ e-ki kwu abo ku ma je̩ le̩ bo̩ ko nyʼaligada me̩gweji e̩ko̩. 
14,"Todule̩ abu kʼamone̩ fʼujiwe kʼi che li, ma kakini, Owñ-i chʼakache̩ O̩jo̩ ki awʼef ile̩-i le̩ de̩, ochochi."
15,"Todule̩ abu ku Jisus chema ka ku ma che ku ma wa ku ma mʼowñ dinya ku ma dʼu jʼonu, i kwʼo̩mo̩ dabi nyʼibe̩uwo, owñ kate."
16,"Tak e̩gba ki mud iko adarane̩, amako̩che̩-wñ gwo̩ru nyʼo̩lʼohimini. "
17,"Ma kwo tʼo̩ko̩, oñ ma daba ohimini alo tu Kapanahum; ane̩ chubi e̩gbale̩ me̩, Jisus la wʼugbo ma ta n. "
18,Oñ ohimini chane̩ echo̩ko̩ tod afu lile ki aju. 
19,"Todule̩ abu ku ma fʼo̩ko̩ gwa dab imaili me̩ta abe̩k e̩le̩, ma li Jisus abu kʼi alule̩ ej ohimini ame̩ru o̩ko̩ awa; taku ma railo. "
20,"I muda ka ñwu ma kakini, Omi de̩, me̩ ki railo n. "
21,Todule̩ oñ i dʼuma e̩do̩ ku ma mʼowñ gba tef o̩ko̩; ababa le̩ o̩ko̩ le̩ tʼane̩ ugbo ku ma anyi.
22,"O̩jo̩ñwa-wñ o̩wo̩-amone̩ ki dago jo̩ ejudaba ohimini le̩ li kʼo̩mo̩ko̩ omune̩ do̩mo̩ n chai okate; Jisus la tʼo̩ko̩ kpai amako̩che̩-wñ n, chai amako̩che̩ kate le̩ "
23,(ama o̩mo̩ko̩ kwo Taibe̩rias wa ame̩ru ugbo ku ma jʼakala abu kʼOndu fʼugwa gwa le̩); 
24,"todule̩ e̩gba kʼo̩wo̩-amone̩ le̩ li ka ki Jisus dʼugbo le̩ ge̩ n, tʼamako̩che̩-wñ duu, ama onugo kwo̩tʼo̩ko̩, oñ ma lewa Kapanahum afeju Jisus."
25,"Tak abu ku ma fʼowñ li ejudaba ohimini le̩ ma ka ñw u kakini, Rabai, e̩gba e̩ wʼemi ke?"
26,"Jisus dohi ñwu ma kakini, Ami, ami, naka ñwu me̩, i chʼutodabu ku me̩ fʼujiwe li oñ me̩ tene mi n, chai todabu ku me̩ bʼikpakpa le̩ je̩ kʼefu-me̩ la ko̩. "
27,"Me̩ ki chuko̩lo̩ tod uje̩wñ ki alenyo̩ rʼile̩ n, chai tod uje̩wñ e-ki ado̩mo̩ nyʼiñmi ogbegbele̩, e-kʼO̩ma One̩ ako ñwu me̩; todu Ata, e-ki chʼO̩jo̩, fʼowñ hiuko̩ me̩. "
