Verse,Text
1,"Oñ i lewatʼo̩jo̩ e̩ke̩ta-wñ, kʼE̩sta fʼo̩la onu-wñ mu, oñ i kwodago anuku unyi onu, e-ki me̩rʼunyi onu. Onu la gugu oj ede-wñ, ef unyi ugugu onu-wñ, ame̩rʼugbo ku ma gudu wʼef unyi le̩. "
2,"Tak abe̩le̩, e̩gba kʼonu fʼE̩sta, o̩ya onu li, kʼi dago anuku le̩, onu li owñ eju; tak onu fʼokute̩ o̩jamalia kʼi dʼef o̩wo̩-wñ nadala ñw u. Abe̩le̩ E̩sta te̩me̩rʼu, oñ i do̩wo̩kadʼoji okute̩ le̩. "
3,"Tak onu ka ñw u kakini, E̩wñ dʼuwe̩ e̩do̩ E̩sta, o̩ya onu? E̩wñ e̩ tene? Ma adu ñw e̩, i chaka chʼukpe̩-reji ojane̩-i. "
4,"Tak E̩sta kakini, Iche̩wñ ki chenyo̩ onu eju, onu kpai Heman ki wʼoko̩te̩ kʼomi ñwo̩che ñw u eñini-i. "
5,"Tak onu kakini, Je̩ ñwu Heman hio̩-wane̩ todu ki dʼalu kʼE̩sta ka-i. Abe̩le̩ onu kpai Heman lewa oko̩te̩ kʼE̩sta ñwo̩che te̩. "
6,"Tak onu ka ñw E̩sta ugbo oko̩te̩ le̩, kakini, E̩wñ chʼebi kʼe̩ bi ta? taku ma ad u ñw e̩; e̩wñ e̩ tene? I chaka chʼukpe̩reji ojane̩-i ma ache ñw e̩. "
7,"Tak E̩sta mʼohi du ñw u kakini, Ebi kʼu nabi, kpai e̩wñ kʼu natene de̩ kakini, "
8,"Iche̩wñ kʼonu li mi eju, kʼi la nyo̩ onu eju kʼi dʼebi kʼu nabi ñwu mi, kʼi laño̩ chʼe̩wñ kʼu natene, je̩ ñw onu kpai Heman wʼoko̩te̩ kʼu nañwo̩che todu ma; o̩na tak u nache alu kʼonu ka-i."
9,"Taku Heman ledufu o̩jo̩ le̩ kpai uyo̩, e̩do̩-wñ la bo̩. Ama e̩gba ku Heman fu Mo̩rde̩kai li alaku onu, kʼi ma kwane̩ n, kʼi ma la gʼo̩la tod uwñ n, e̩do̩fulu Mo̩rde̩kai che̩ko̩ ef uwñ. "
10,"I chaka dʼabe̩le̩ Heman m ʼo̩la-wñ ne̩, oñ i le tʼunyi. Tak i kpuche̩ nakʼame̩nufe̩do̩-wñ kpai Ze̩re̩sh o̩ya-wñ wa. "
11,"Taku Heman da nʼo̩la ojima anana-wñ aka ñwu ma, kpai uwewe amo̩ma-wñ kpai e̩wñ du e-kʼonu dʼowñ nyo̩gba ef uwñ, kpai alu kʼi dʼowñ tʼo̩gba ñw amagboji kpai abuko̩lo̩ onu. "
12,"Heman ño̩ ka kakini, Ochochi E̩sta o̩ya onu le̩ je̩ ñw e̩ne̩ du gudu wʼugbo okote̩ kʼi ñwo̩che te̩ kpai onu n, chai omi kate; i ño̩ do̩ mi kʼu wa o̩na manyʼonu ge̩. "
13,"E̩wñ-i du muda wʼumi eju, gbogbo abu kʼu nali ka ku Mo̩rde̩kai, e̩ne̩ Ju le̩, gugu alaku unyi onu n. "
14,"Taku Ze̩re̩sh, o̩ya-wñ, kpai ame̩nufe̩do̩-wñ chaka ka ñw u kakini, Je̩ ñwu ma dʼoli gwanyane̩ kʼo̩gba-wñ ki chʼohiba ooje, tak e̩ ko̩la ñw onu odudu kʼama ki du Mo̩rde̩kai kpa oku; tak e̩ lebʼonu nyʼoko̩te̩ le̩ kpai uyo̩. Oñ e-le̩ nyo̩ Heman eju; oñ i je̩ ñwu ma dʼoli le̩ gwanyane̩."
