Verse,Text
1,"Odu o̩jo̩ le̩ eju onu gbe̩, oñ i ñwa-ñwu ma ku ma dʼo̩takada ku ma ko̩ o̩la e̩wñ du ki che iko iko akwoubi nyu wa. Taku ma fʼo̩kalatu-wñ che eju onu. "
2,"Oñ ma li abu ki che̩ko̩lubutu o̩mo̩ kakini, Mo̩rde̩kai mu Bigtana kpai Te̩re̩sh ofe tu. Ama chʼabo meji ku ma jʼef amonoji onu ku ma jʼef abo ku ma de alugbo̩na, ku ma la tene uña ku ma gwo̩nyʼonu Ahasurus o̩gbo̩gba le. "
3,"Tak onu kakmi. Ojima kpai ubumo̩ e̩wñ ma du ñwu Mo̩rde̩kai tod e̩wñ kʼi che-i taa? Tak abuko̩lo̩ onu ku ma che e̩wñ ñw u le̩ kakini, Ma che e̩wñ du ñw u n. "
4,"Tak onu kakini, E̩ne̩ dʼanuku o̩mo̩? E̩gbale̩ Heman lewa ef ologbo unyi onu kʼi ko̩la ñw onu ku ma du Mo̩rde̩kai kpa oku kʼi ñwo̩che tod uwñ me̩. "
5,"Tak abuko̩lo̩ onu ka ñw u kakini. Go, Heman dago ologbo o̩mo̩. Tak onu kakini, Je̩ ñw u muguduwa. "
6,"Abe̩le̩ Heman muguduwa. Tak onu ka ñw u kakini, E̩wñ ma ache ñw e̩ne̩ kʼonu ayo̩ ñw u kʼi adʼojima ñw u ta? Oñ Heman ka ef e̩do̩-wñ kakini, E̩ne̩ oñ onu ayo̩ ñw u kʼi adʼojima ñw u tʼumi le? "
7,"Taku Heman ka ñw onu kakini, Todu e̩ne̩ kʼonu ayo̩ ñw u kʼi adʼojima ñw u "
8,"je̩ ñwu ma kʼotogbo onu kʼi te̩tanyi wa, kpai anya kʼonu atanʼo le̩, kʼo̩ke̩be̩ onu ki dʼoji-wñ; "
9,"tak ama ki kʼe̩wñ o̩la le̩ kpai anya le̩ nyʼagboji onu ku ma dʼojima ñw u tʼuma le o̩wo̩, taku ma ako nyʼe̩ne̩ kʼonu ayo̩ ñw u kʼi adʼojima ñw u le̩, kʼe̩ je̩ ñw u tanʼanya le̩ alule̩ ojukpologu ewo-i, kʼe̩ je̩ ñwu ma takoya tʼo̩gba-wñ kakini, Abu ku ma che ñw e̩ne̩ kʼonu ayo̩ ñw u kʼi adʼojima ñw u le̩ de̩. "
10,"Tak onu ka ñwu Heman kakini, Hio̩wane̩, mʼe̩wñ o̩la le̩ kpai anya ko, alu kʼe̩ ka le̩, kʼe̩ fʼabe̩le̩ che ñwu Mo̩rde̩kai e̩ne̩Ju kʼi gugu alaku onu le̩. E̩ ki je̩ ñw e-du kʼe̩ ka le̩ ki chi n. "
11,"Taku Heman mʼe̩wñ o̩la le̩ kpai anya ko, oñ i kʼe̩wñ o̩la le̩ nyu Mo̩rde̩kai o̩la, oñ i je̩ ñw u tanʼanya le̩ alule̩ ojukpo-lo̩gu ef ewo le̩, i la natakoya o̩gba-wñ kakini, Abu ku ma che ñw e̩ne̩ kʼonu ayo̩ ñw u kʼi adʼojima ñw u le̩ de̩."
12,"Taku Mo̩rde̩kai mudabiwʼala-ku onu ge̩. Heman muda hio̩wane̩ le tʼunyi-wñ. I nadaido̩, e̩wñ la bʼoji-wñ ma. "
13,"Taku Heman fʼe̩wñ du ki ke̩re̩bʼo̩ choli ñwu Ze̩re̩sh o̩ya-wñ kpai ame̩nufe̩do̩-wñ le̩ chaka. Tak ame̩no̩fili-wñ kpai Ze̩re̩sh, o̩ya-wñ, ka ñw u kakini, Iche̩wñ ku Mo̩rde̩kai e-kʼuwe̩ chane̩ echʼo̩wo̩ wane̩ o̩gba-wñ le̩ chʼugbe̩ amaJu mak uwe̩ la adʼu n, e̩ la awane̩ o̩gba-wñ chuu."
14,"Oñ abu ku ma jʼo̩mo̩ acholuka kpʼowñ, amonoji onu lewa, oñ ma naju edu Heman nyʼoko̩te̩ kʼE̩sta ñwo̩che le̩."
