Verse,Text
1,"“Amma yanzu ka saurara, ya Yaƙub, bawana,"
2,Ga abin da 
3,"Gama zan zuba ruwa a ƙeƙasasshiyar ƙasa,"
4,"Za su tsiro kamar ciyawa a wuriyar ruwa,"
5,"Wani zai ce, ‘Ni na "
6,“Ga abin da 
7,Wane ne kuwa kama da ni? Ya faɗa a ji.
8,Kada ku firgita kada kuma ku ji tsoro.
9,"Duk masu yin gumaka ba kome ba ne,"
10,"Waɗanda suke siffanta allah su kuma yi zubin gunki,"
11,Shi da irinsa za su sha kunya;
12,Maƙeri yakan ɗauki kayan aiki
13,Kafinta yakan gwada katako
14,"Yakan ka da itacen saifires, ko kuwa ya ɗauki saifires ko oak."
15,Abin hura wutar mutum ne;
16,Rabin katakon yakan ƙone a wuta;
17,"Da sauran itacen yakan yi allah, gunkinsa;"
18,"Ba su san kome ba, ba su fahimci kome ba;"
19,"Ba wanda yakan dakata ya yi tunani,"
20,"Yana cin toka, zuciyar da ta ruɗe tana ɓad da shi;"
21,"“Tuna da waɗannan abubuwa, ya Yaƙub,"
22,"Na shafe laifofinka kamar girgije,"
23,"Ku rera don farin ciki, ya sammai, gama "
24,“Ga abin da 
25,wanda ya sassāke alamun annabawan ƙarya
26,wanda ya tabbatar da maganganun bayinsa
27,"wanda ya ce wa zurfin ruwaye, ‘Ku bushe,"
28,"wanda ya yi zancen Sairus ya ce, ‘Shi ne makiyayina"
